trial_index,test_size,window_size,hidden_size,lstm_layers,num_attention_heads,dropout,batch_size,lr,epochs,grad_clip,mae,mape,mse,rmse,r2,runtime_s,started_at,epochs_ran
138,48,24,512,4,8,0.09680222660897408,32,1e-05,2000,1.0,507.6901480469108,30.472652637972143,479303.18836991274,692.3172599104494,0.008872715744668747,481.755306,2025-11-25T04:24:58,135
139,48,24,512,3,4,0.15967220692003678,32,0.002081461284121627,2000,1.0,3085.000902759491,219.91813203069475,12449680.395991618,3528.4104630827205,-24.744076442911012,401.536462,2025-11-25T04:33:02,130
140,48,24,512,3,2,0.4154028388953169,32,0.003374509385957078,2000,1.0,286.7807256078973,18.291302411947967,141841.2239936768,376.6181408186239,0.7066935698666639,731.304309,2025-11-25T04:39:44,235
141,48,26,512,2,8,0.024161036840251594,32,9.132359791077778e-05,2000,1.0,436.2405152436272,23.033304122626642,394207.4867308703,627.8594482293552,0.18483789543426066,324.59052,2025-11-25T04:51:57,122
142,48,26,512,2,8,0.005451794633815199,32,6.614417981899281e-05,2000,1.0,551.7671661308311,27.661634680264385,649428.8847523339,805.8715063534222,-0.3429217716047934,305.974653,2025-11-25T04:57:22,115
143,48,24,512,3,2,0.38841669598959083,32,0.002736330710360839,2000,1.0,322.1344857764261,22.022591488524665,168852.40585555424,410.9165436625231,0.6508384869611274,615.429395,2025-11-25T05:02:29,198
144,48,24,512,3,2,0.4068531721731763,32,0.0026808418175394387,2000,1.0,375.83685646834095,24.9561676352381,227165.4206400616,476.61873718944537,0.5302558966873805,562.579016,2025-11-25T05:12:46,181
145,48,25,512,2,8,0.03861198811500119,32,5.9911103893620686e-05,2000,1.0,535.5404590290967,30.96699403312368,466571.4474335003,683.0603541660871,0.035200051185654835,398.290711,2025-11-25T05:22:09,150
146,48,26,512,2,8,0.00936773880853801,32,8.546419760100902e-05,2000,1.0,504.5202838558642,25.481111070171323,527545.900474853,726.3235508193666,-0.09088599522134166,308.623853,2025-11-25T05:28:49,116
147,48,24,512,3,2,0.4271502119527189,32,0.0028543973848924476,2000,1.0,371.3696900662253,25.132082079091838,285923.78226833465,534.7184139978112,0.4087523957697582,496.82682,2025-11-25T05:33:59,160
148,48,24,512,3,2,0.4263499489578852,32,0.003005864633189694,2000,1.0,481.7380228584095,34.721632774419554,716951.0364310355,846.7296123503863,-0.48254747918247554,368.951798,2025-11-25T05:42:16,119
149,48,48,256,4,16,0.13797551799533708,64,0.01,2000,1.0,1298.9746756175657,87.08877542087899,3187126.4316830635,1785.2524840153742,-5.590500629790323,247.807689,2025-11-25T05:48:26,197
150,48,24,256,3,2,0.4278361670414383,32,0.003172486021358485,2000,1.0,347.03635797961823,22.63852104324632,188837.8819368824,434.55480889858114,0.6095115124830247,167.131886,2025-11-25T05:52:35,139
151,48,27,512,1,8,0.038721339332848805,32,8.196898373334825e-05,2000,1.0,532.104432984492,28.024878583841833,527814.2306730365,726.5082454267374,-0.09144086192588774,244.899331,2025-11-25T05:55:24,126
152,48,48,512,4,16,0.5,32,1e-05,2000,1.0,3184.664190027539,249.80808892327892,12057766.477774477,3472.4294777251384,-23.93365709488732,1947.406346,2025-11-25T05:59:29,511
153,48,26,512,2,8,0.09184072223733494,32,7.350041566968012e-05,2000,1.0,467.689120344101,24.80131668674915,447008.4280480582,668.5868889292237,0.07565344842106703,319.338138,2025-11-25T06:31:58,120
154,48,24,512,3,2,0.41900284297193297,32,0.003392396739037714,2000,1.0,335.5389453096838,21.515122607246138,192747.54433550828,439.0302316874184,0.6014269155733236,571.949062,2025-11-25T06:37:18,184
155,48,24,256,3,2,0.40246386505669113,32,0.0033744268014400387,2000,1.0,402.86337412941793,27.30624140094331,347623.17780899425,589.5957749246463,0.28116727673396724,191.110631,2025-11-25T06:46:52,159
156,48,26,512,1,8,0.03736129873734923,32,9.800192033889274e-05,2000,1.0,613.6958042839353,31.261636705906774,742245.7829605726,861.5368726645265,-0.5348532306192852,288.851465,2025-11-25T06:50:04,148
157,48,24,512,3,2,0.43883584223430583,32,0.0028296543294507206,2000,1.0,701.3012073994774,48.03497457663122,980305.6832367011,990.1038749730762,-1.0271254878792901,387.620267,2025-11-25T06:54:54,125
158,48,45,256,4,16,0.0,64,0.01,2000,1.0,1308.8978990892404,86.74655041382505,2925187.061946849,1710.3178248345682,-5.0488492023313345,204.838793,2025-11-25T07:01:22,168
159,48,26,512,2,8,0.04216723582597277,32,8.326992502986163e-05,2000,1.0,397.8237684687969,22.896566033861568,307177.9160208094,554.2363358900329,0.3648020270335668,305.915764,2025-11-25T07:04:48,115
160,48,24,512,3,2,0.3975271303854561,32,0.003202156507806582,2000,1.0,370.89262631491437,24.424718093865895,301391.8932586744,548.9917060017159,0.37676665644981955,456.432384,2025-11-25T07:09:55,147
161,48,24,256,3,2,0.4006485353038081,32,0.005710561984959241,2000,1.0,352.51241246204535,22.790417731888613,240300.09575654104,490.2041368211217,0.5030953536456235,159.816725,2025-11-25T07:17:33,133
162,48,26,512,2,8,0.04754371979600103,32,7.86204105752105e-05,2000,1.0,509.7209444324567,25.586436785140847,548198.2706661971,740.4041265864183,-0.13359200694389473,359.51978,2025-11-25T07:20:14,135
163,48,24,256,3,2,0.41868124805499607,32,0.00289566617611018,2000,1.0,366.964844215843,23.653244211717137,209414.88837112742,457.6187150577732,0.5669613417348637,188.811277,2025-11-25T07:26:14,157
164,48,26,512,2,8,0.04838775572034757,32,8.251448674792565e-05,2000,1.0,511.03540841012,28.01650399076702,475117.97023507464,689.2880168950238,0.017527120690535414,359.52332,2025-11-25T07:29:24,135
165,48,26,512,2,8,0.05000942600544399,32,9.112124371493944e-05,2000,1.0,541.5100845553196,27.117850518665254,612949.9410279348,782.9111961314226,-0.2674887736541036,287.176676,2025-11-25T07:35:25,108
166,48,24,256,3,2,0.3912868442209592,32,0.004305804476380141,2000,1.0,463.8227513419344,31.718436653603987,399367.07814826193,631.954965284918,0.17416863231757185,150.074548,2025-11-25T07:40:13,125
167,48,24,512,3,2,0.421740728600971,32,0.002425865782644372,2000,1.0,429.86076052855816,28.56314045473412,296893.6661583373,544.8794969149943,0.3860683171065813,418.902545,2025-11-25T07:42:44,135
168,48,24,512,3,2,0.3842286688325413,32,0.002293040541066278,2000,1.0,511.2145780503411,37.26138629737765,781522.0643525781,884.0373659255463,-0.6160707043525568,384.802765,2025-11-25T07:49:44,124
169,48,24,512,3,2,0.3796465537456463,32,0.002575343829067576,2000,1.0,326.7412135852001,20.854179235709903,162649.59607566588,403.29839582580274,0.6636649695739418,484.617101,2025-11-25T07:56:10,156
170,48,24,512,2,2,0.32524012516425566,32,0.00273584434603597,2000,1.0,521.600146717319,35.29902302405279,545180.1608554586,738.3631632573896,-0.12735100739937888,371.779647,2025-11-25T08:04:17,141
171,48,25,512,3,4,0.30741399695747557,32,0.0012491272227850396,2000,1.0,463.4907673196181,32.26906263169396,485787.7000916749,696.9847201278338,-0.004536284338076069,440.998687,2025-11-25T08:10:31,142
172,48,24,512,3,2,0.31298386163368697,32,0.0012654479525373247,2000,1.0,558.2003834901685,39.20800320589734,694204.3458606594,833.189261729086,-0.4355107262506053,456.668624,2025-11-25T08:17:53,147
173,48,24,512,2,2,0.29354916974113926,32,0.001514092520493348,2000,1.0,400.5790301847046,27.621083336355934,276282.6649781405,525.6259744134992,0.42868878390336385,451.225982,2025-11-25T08:25:32,171
174,48,25,256,2,4,0.21400636947674775,32,0.0013556893741117496,2000,1.0,3006.901973766157,212.06183373770125,9747288.866682898,3122.064840243216,-19.155935069290027,341.517766,2025-11-25T08:33:05,315
175,48,26,512,3,8,0.07830800531047848,32,1.771566279344191e-05,2000,1.0,457.1120458099537,27.176573583788006,347309.1991128232,589.3294487065983,0.28181653770280923,530.795153,2025-11-25T08:38:48,169
176,48,24,256,4,2,0.36122065608675513,32,0.003536727418623275,2000,1.0,527.3697083597892,34.69927190008957,533296.5087678108,730.2715308484994,-0.10277739281374942,226.447132,2025-11-25T08:47:40,168
177,48,25,512,2,4,0.05449071848236164,32,0.0001361376894448297,2000,1.0,567.4683245366481,27.457694918836477,702719.42392173,838.2836178297474,-0.45311863372685957,457.559058,2025-11-25T08:51:28,173
178,48,25,512,2,4,0.047468364804416796,32,0.0011677817654192847,2000,1.0,348.8510741905761,22.33407175438128,214645.51917894022,463.2985205879037,0.5561451797870973,358.518813,2025-11-25T08:59:08,136
179,48,25,512,1,4,0.04653694216185633,32,0.0012842053213715425,2000,1.0,335.36134654679597,22.237628610571957,189534.0442939942,435.3550784061146,0.6080719528824479,226.40524,2025-11-25T09:05:08,117
180,48,46,256,3,8,0.2230469595794034,64,0.01,2000,1.0,2846.0989189604393,227.56198740016512,10158086.479710503,3187.1753136140005,-20.005403072962874,198.617121,2025-11-25T09:08:56,186
181,48,27,512,1,4,0.048993576137765206,32,0.0003626470492093928,2000,1.0,629.3248051951704,45.09055938422068,595667.5530960045,771.7950201290524,-0.2317513810557439,308.072784,2025-11-25T09:12:19,159
182,48,27,512,2,8,0.07240325520243664,32,3.846653748637994e-05,2000,1.0,401.0554288513759,23.422193280097307,293502.75013268413,541.7589409808427,0.3930802241274244,333.585382,2025-11-25T09:17:29,125
183,48,24,512,4,2,0.03169356228230064,32,1e-05,2000,1.0,516.6086016657814,30.393600755377054,448955.79672993877,670.0416380568739,0.07162658133578781,764.768507,2025-11-25T09:23:04,214
184,48,25,512,4,4,0.04218232741249328,32,1e-05,2000,1.0,443.0953920140264,26.608539932867387,339835.2887976321,582.953933683985,0.2972714660513064,701.35074,2025-11-25T09:35:50,196
185,48,25,512,2,4,0.07846819433649806,32,0.0012578280643660083,2000,1.0,267.183434638624,17.036407687838718,138042.62970701355,371.5408856465376,0.7145484945378988,655.491686,2025-11-25T09:47:34,240
186,48,26,512,2,8,0.09366968533454238,32,2.547311989195917e-05,2000,1.0,506.7838911543775,28.459375929400505,480315.08358832775,693.0476777165679,0.006780267824200048,331.293418,2025-11-25T09:58:31,120
187,48,25,512,2,8,0.0799590902991713,32,0.0012942962623041755,2000,1.0,660.890302897703,46.01404281294879,1081815.857027143,1040.1037722396468,-1.2370333401833307,349.388643,2025-11-25T10:04:04,127
188,48,24,512,1,2,0.06988358842305929,32,0.0015014509579338974,2000,1.0,296.7692416645871,19.23808556863701,145627.85440742553,381.6121780124758,0.6988633846946827,349.795343,2025-11-25T10:09:55,173
189,48,24,512,2,2,0.07802992816788706,32,0.0013920787594250525,2000,1.0,448.31748086389644,31.718078003980736,355916.3235616877,596.5872304715277,0.26401829206780003,423.866564,2025-11-25T10:15:47,154
190,48,25,512,4,8,0.036337196193885334,32,1e-05,2000,1.0,593.017159030618,34.446612546850524,645930.433725804,803.6979741954088,-0.3356874982906155,495.798227,2025-11-25T10:22:53,133
191,48,24,512,1,4,0.0848683395925894,32,0.001409855818625799,2000,1.0,624.7538913467657,41.91606425561476,698692.1064762259,835.8780452172589,-0.4447907437827683,245.791629,2025-11-25T10:31:10,123
192,48,24,256,3,2,0.3659658431054121,32,0.003619458050700707,2000,1.0,417.86809895960323,28.641617303969575,358696.4347884233,598.9127104916236,0.2582694379876649,174.106716,2025-11-25T10:35:18,139
193,48,26,512,2,8,0.01139100203286129,32,2.7480897906083332e-05,2000,1.0,523.3099733512037,31.628616105465014,469610.38621627697,685.2812460707479,0.02891598044321897,351.580182,2025-11-25T10:38:14,127
194,48,25,512,4,2,0.0588728990580313,32,1e-05,2000,1.0,494.1553481595093,29.043017524825764,421579.5480006002,649.2915739485614,0.12823656790501348,721.266092,2025-11-25T10:44:08,193
195,48,24,256,3,2,0.35824080123250124,32,0.0035215887868479266,2000,1.0,349.0222190281558,23.13854448688224,178333.8175193357,422.2958885891925,0.6312323461691367,143.258268,2025-11-25T10:56:11,114
196,48,48,512,3,8,0.26965911019946714,32,0.01,2000,1.0,1305.2756171512935,88.70388678929864,3118634.525070799,1765.9656069897849,-5.448869614096573,498.029505,2025-11-25T10:58:36,146
197,48,26,512,2,4,0.13234815776271444,32,2.8003304801109563e-05,2000,1.0,532.0656394673,29.15087632837415,531120.0979507439,728.7798693369239,-0.09827690086025398,416.673285,2025-11-25T11:06:56,152
198,48,48,256,1,2,0.0,64,0.01,2000,1.0,2961.02365944606,233.5311496444603,10438645.761363102,3230.889314316277,-20.585557692511035,91.452984,2025-11-25T11:13:55,123
199,48,27,512,2,8,0.14035841661355009,32,2.9442204138505667e-05,2000,1.0,514.631877152624,30.16417119003652,465842.09109682025,682.526256708722,0.036708250969776146,351.562242,2025-11-25T11:15:28,128
