seed,deleted_samples,window_size,test_size,hidden_size,num_layers,epoch_number,Target,LR,MAE,MAPE,MSE,RMSE,r2
1048596,0,12,4,32,2,500,NAW,0.001,1604.9324894707033,39.540125323614184,4524284.735485537,2127.0366088729024,-0.5799889495711625
1048596,0,12,4,32,2,500,SAE,0.01,1455.3976326328127,45.79205431161457,3304739.8240641514,1817.8943379812126,-20.39619703232653
1048596,0,12,4,32,2,500,SAE,0.001,772.3175611015624,21.225470443779358,815814.8009877033,903.2246680575677,-4.281908759266464
1048596,0,12,4,32,2,500,SAW,0.01,97.51518407656252,11.57955178250316,13854.773748423206,117.70630292564287,-1.4803092424422695
1048596,0,12,4,32,2,500,SAW,0.001,562.0727508767578,62.30253924251993,500936.39489409316,707.768602647852,-88.67863298907602
1048596,0,12,4,32,2,500,XSICFEUW Index  (R4),0.01,782.521240234375,17.263669263725596,715009.3946458995,845.5822814167167,-9.995661686326336
1048596,0,12,4,32,2,500,XSICFEUW Index  (R4),0.001,674.5118408203125,14.783207365415333,579096.6847714484,760.9840239922572,-7.905549041874442
1048596,0,12,4,32,2,500,XSICFENE Index  (R1),0.01,290.0206298828125,5.758499886927967,125657.00357490778,354.48131625645345,-546.5250700431711
1048596,0,12,4,32,2,500,XSICFENE Index  (R1),0.001,704.8087158203125,14.002188024995988,520783.28356307745,721.6531601559557,-2268.208207246525
1048596,0,12,4,32,2,500,XSICFESE Index  (L4),0.01,2210.0867919921875,38.56809486724012,4966722.577675968,2228.6144973224887,-98.1628997369744
1048596,0,12,4,32,2,500,XSICFESE Index  (L4),0.001,129.583251953125,2.304304194046848,26586.390751242638,163.05333713617344,0.46919048543534414
1048596,0,12,4,32,2,500,XSICNEFE Index  (R2),0.01,105.42552185058594,30.80069226633687,12288.971569210757,110.85563390829876,-16384.295425614342
1048596,0,12,4,32,2,500,XSICNEFE Index  (R2),0.001,84.24309539794922,24.60803031013496,7551.318777588429,86.8983243658267,-10067.425036784573
1048596,0,12,4,32,2,500,XSICNESE Index  (L2),0.01,36.93424987792969,6.470793581645948,1459.4470882145688,38.202710482563525,-728.7235441072844
1048596,0,12,4,32,2,500,XSICNESE Index  (L2),0.001,70.0814208984375,12.293848651756138,7239.188418038189,85.0834203475518,-3618.5942090190947
1048596,0,12,4,32,2,500,XSICUENE Index  (R1),0.01,7.1112518310546875,1.231529689218938,52.54595086816698,7.248858590713919,-30.138341255210065
1048596,0,12,4,32,2,500,XSICUENE Index  (R1),0.001,4.761444091796875,0.823903244062171,31.73434116318822,5.63332416635047,-17.805535504111536
1048596,0,12,4,32,2,1000,NE,0.01,1135.3870279199218,36.65481032317219,1782514.728466585,1335.1085081245587,-1.508533697813811
1048596,0,12,4,32,2,1000,NE,0.001,869.0164691640624,35.856792295122425,960970.5248368289,980.2910408836902,-0.35237420800037955
1048596,0,12,4,32,2,1000,SE,0.01,4538.731337651562,1087.1403024415702,20648185.307291385,4544.027432497672,-197.71696628775214
1048596,0,12,4,32,2,1000,SE,0.001,3172.3947898,730.2909818694434,10251584.282212831,3201.809532469543,-97.66066668266309
1048596,0,12,4,32,2,1000,NAE,0.01,1255.5624401523437,137.177645585061,1982738.5848921663,1408.0975054633705,-1.1177519378806071
1048596,0,12,4,32,2,1000,NAE,0.001,1193.389649625,129.62712654669798,1790286.695783595,1338.0159549809543,-0.9121951568636957
1048596,0,12,4,32,2,1000,NAW,0.01,1665.3308049003908,39.34870089638617,4985001.279810153,2232.711642781072,-0.7408822380081437
1048596,0,12,4,32,2,1000,NAW,0.001,1497.4119511406252,38.64946699704077,3874044.658329018,1968.2592965178694,-0.3529094891610862
1048596,0,12,4,32,2,1000,SAE,0.01,395.78997321093743,10.818013045419752,210767.0493032499,459.09372605520315,-0.36458951533089734
1048596,0,12,4,32,2,1000,SAE,0.001,1326.4420662265627,41.118053304153634,2454117.9111400233,1566.5624504436532,-14.888933217967677
1048596,0,12,4,32,2,1000,SAW,0.01,280.39121706328126,32.57592090056233,89946.09349301166,299.91014236436166,-15.102329136748505
1048596,0,12,4,32,2,1000,SAW,0.001,1043.400708030078,116.7231439579314,1333124.9142012093,1154.6102867206794,-237.65868227545994
1048596,0,12,4,32,2,1000,XSICFEUW Index  (R4),0.01,357.864013671875,8.15690901573166,133421.87633013725,365.26959403998745,-1.0518077449983814
1048596,0,12,4,32,2,1000,XSICFEUW Index  (R4),0.001,566.8203125,12.444130555181188,397342.67132368684,630.3512285414274,-5.110472981379696
1048596,0,12,4,32,2,1000,XSICFENE Index  (R1),0.01,184.445556640625,3.6683775014574636,67201.91434836388,259.23332028958754,-291.8187989035463
1048596,0,12,4,32,2,1000,XSICFENE Index  (R1),0.001,978.2940673828125,19.438344717063703,1058132.5183714032,1028.6556850430582,-4609.5992085899925
1048596,0,12,4,32,2,1000,XSICFESE Index  (L4),0.01,615.2286376953125,10.765440739713066,396992.7131000161,630.0735775288598,-6.926142036277562
1048596,0,12,4,32,2,1000,XSICFESE Index  (L4),0.001,475.98779296875,8.407716730353275,271668.8405190706,521.2186110636022,-4.4239933019690065
1048596,0,12,4,32,2,1000,XSICNEFE Index  (R2),0.01,76.25054168701172,22.27694450325501,6715.434981983388,81.94775763853083,-8952.913309311183
1048596,0,12,4,32,2,1000,XSICNEFE Index  (R2),0.001,56.324241638183594,16.46487666492833,4970.1842139496,70.49953343072279,-6625.912285266134
1048596,0,12,4,32,2,1000,XSICNESE Index  (L2),0.01,11.910842895507812,2.0881227113647727,173.48632528726012,13.171420777093871,-85.74316264363006
1048596,0,12,4,32,2,1000,XSICNESE Index  (L2),0.001,125.49089050292969,22.009166476015153,21446.706229739822,146.44693998079927,-10722.353114869911
1048596,0,12,4,32,2,1000,XSICUENE Index  (R1),0.01,4.51531982421875,0.7814919414494439,25.02729052491486,5.002728308124963,-13.830986977727324
1048596,0,12,4,32,2,1000,XSICUENE Index  (R1),0.001,8.183090209960938,1.4162156627431783,79.90283532533795,8.938838589287645,-46.349828340941
1048596,0,12,4,32,3,500,NE,0.01,2146.0395242578124,77.56822032390176,5316065.979904955,2305.6595542067685,-6.481301802125988
1048596,0,12,4,32,3,500,NE,0.001,879.0402728749999,33.68703501067558,948744.1839769229,974.0350014126407,-0.3351680735666873
1048596,0,12,4,32,3,500,SE,0.01,3964.118178471875,949.1863309748102,15771809.106814137,3971.3737052579345,-150.786997836992
1048596,0,12,4,32,3,500,SE,0.001,2780.8643332570314,659.9876117950515,7804898.535191946,2793.724849585575,-74.11390158579115
1048596,0,12,4,32,3,500,NAE,0.01,1431.2410900546874,163.089019619958,2871324.612738124,1694.4983365993971,-2.0668456796290955
1048596,0,12,4,32,3,500,NAE,0.001,1676.5856319140626,184.43520464197468,3591822.2758397846,1895.2103513435611,-2.836405183790848
1048596,0,12,4,32,3,500,NAW,0.01,1691.3675785820315,64.55141905555499,3135944.807821023,1770.8599063226382,-0.095147284599572
1048596,0,12,4,32,3,500,NAW,0.001,1546.1092167656252,44.72358369859562,3501881.765360168,1871.3315487534987,-0.2229412637487409
1048596,0,12,4,32,3,500,SAE,0.01,1159.9417011015628,35.075557009999436,1500007.0914496514,1224.7477664603643,-8.711641153969635
1048596,0,12,4,32,3,500,SAE,0.001,745.0629834648437,22.579578543952284,699492.6535862661,836.3567741019774,-3.528793017173429
1048596,0,12,4,32,3,500,SAW,0.01,220.23670656523436,25.862074926926613,60664.95405989048,246.30256608466442,-9.860361127456635
1048596,0,12,4,32,3,500,SAW,0.001,229.26102907499998,26.49619008317422,57749.68396824466,240.31163926918867,-9.33846365848154
1048596,0,12,4,32,3,500,XSICFEUW Index  (R4),0.01,1540.5693969726562,34.14470413475246,2652710.1430480033,1628.7142607124194,-39.79429375789876
1048596,0,12,4,32,3,500,XSICFEUW Index  (R4),0.001,668.8458862304688,14.676531049951391,557873.9606680423,746.9096067584366,-7.579178652826807
1048596,0,12,4,32,3,500,XSICFENE Index  (R1),0.01,1787.4484252929688,35.503214093469055,3217763.8292710334,1793.8126516643351,-14019.757426017575
1048596,0,12,4,32,3,500,XSICFENE Index  (R1),0.001,276.2518310546875,5.491838883964118,98249.98543721437,313.44853714320374,-427.1045117089951
1048596,0,12,4,32,3,500,XSICFESE Index  (L4),0.01,1598.3368530273438,27.868104447128594,2586439.786318913,1608.2412089978645,-50.63945946150985
1048596,0,12,4,32,3,500,XSICFESE Index  (L4),0.001,416.6873779296875,7.114392333010844,208550.90127712488,456.6737361367795,-3.1638146262391036
1048596,0,12,4,32,3,500,XSICNEFE Index  (R2),0.01,192.54672241210938,56.219064429003126,37075.129138024524,192.54903047801753,-49432.50551736603
1048596,0,12,4,32,3,500,XSICNEFE Index  (R2),0.001,24.03205108642578,7.024834157009117,1025.7309429256711,32.02703456340707,-1366.641257234228
1048596,0,12,4,32,3,500,XSICNESE Index  (L2),0.01,18.686874389648438,3.2716113075853843,364.39359268639237,19.089096172590057,-181.19679634319618
1048596,0,12,4,32,3,500,XSICNESE Index  (L2),0.001,190.7742462158203,33.44271844385824,42362.625805174,205.8218302444471,-21180.312902587
1048596,0,12,4,32,3,500,XSICUENE Index  (R1),0.01,30.438262939453125,5.273513075425533,928.1819976512343,30.46607945980635,-549.0337763859166
1048596,0,12,4,32,3,500,XSICUENE Index  (R1),0.001,18.762298583984375,3.2501354490130656,352.3451618421823,18.770859379425925,-207.79713294351544
1048596,0,12,4,32,3,1000,NE,0.01,761.61763225,43.398542067856475,970020.9980658744,984.8964402747501,-0.36511094263356436
1048596,0,12,4,32,3,1000,NE,0.001,1006.5315753652343,36.18851184917376,1263744.3235507894,1124.163833055836,-0.778467897303269
1048596,0,12,4,32,3,1000,SE,0.01,3983.7306052296876,961.661476921773,15921702.969088582,3990.2008682632236,-152.22956788046275
1048596,0,12,4,32,3,1000,SE,0.001,4427.114516362501,1047.4391205218865,19718380.692268614,4440.5383336109835,-188.76857931873215
1048596,0,12,4,32,3,1000,NAE,0.01,1823.51519734375,201.30672453838528,4333830.857987768,2081.785497592816,-3.628940379676692
1048596,0,12,4,32,3,1000,NAE,0.001,1545.5097041796876,167.603743262674,3056791.389154126,1748.3682075450029,-2.2649417010412267
1048596,0,12,4,32,3,1000,NAW,0.01,1690.0340519707033,43.75343053989528,4690323.65536892,2165.7155065633438,-0.6379737303602353
1048596,0,12,4,32,3,1000,NAW,0.001,1571.3926945488283,46.227875115278735,3556402.9619764383,1885.8427723371951,-0.24198137576809597
1048596,0,12,4,32,3,1000,SAE,0.01,519.0076790195315,16.343351337187645,411230.53082586377,641.2725869907927,-1.6624696441118716
1048596,0,12,4,32,3,1000,SAE,0.001,741.3400296093748,20.749520467608672,679440.4683964418,824.2817894363807,-3.398967212997853
1048596,0,12,4,32,3,1000,SAW,0.01,100.16518512207031,12.168461517084756,18349.62572989917,135.46079037824623,-2.2849866132534378
1048596,0,12,4,32,3,1000,SAW,0.001,159.25181276640623,18.558095029562125,30195.022696256106,173.76715079742806,-4.405573214633086
1048596,0,12,4,32,3,1000,XSICFEUW Index  (R4),0.01,856.6038818359375,18.767332497354943,938184.9000463188,968.5994528422566,-13.42773177160571
1048596,0,12,4,32,3,1000,XSICFEUW Index  (R4),0.001,602.7340698242188,13.207724269746135,460057.3269600123,678.2752589915191,-6.074920639431806
1048596,0,12,4,32,3,1000,XSICFENE Index  (R1),0.01,195.4722900390625,3.8826707860417233,50769.32962816954,225.32050423379036,-220.2171225628302
1048596,0,12,4,32,3,1000,XSICFENE Index  (R1),0.001,640.2691650390625,12.72865747601667,550924.6316415668,742.2429734538191,-2399.543057261729
1048596,0,12,4,32,3,1000,XSICFESE Index  (L4),0.01,536.3328857421875,9.529181975887516,403680.07137042284,635.3582228714938,-7.059658218690123
1048596,0,12,4,32,3,1000,XSICFESE Index  (L4),0.001,343.8905029296875,6.094501364159681,149798.52236014605,387.0381407046934,-1.9907963694837143
1048596,0,12,4,32,3,1000,XSICNEFE Index  (R2),0.01,118.01506042480469,34.466348497880226,14587.65201250976,120.77935259186381,-19449.202683346346
1048596,0,12,4,32,3,1000,XSICNEFE Index  (R2),0.001,50.03129577636719,14.622227084988495,3653.5931897792034,60.44496000312353,-4870.457586372271
1048596,0,12,4,32,3,1000,XSICNESE Index  (L2),0.01,1676.9898681640625,293.69591409554357,2812297.0311325192,1676.9904684083685,-1406147.5155662596
1048596,0,12,4,32,3,1000,XSICNESE Index  (L2),0.001,115.64154052734375,20.278168932082043,17215.954035082832,131.20958057658302,-8606.977017541416
1048596,0,12,4,32,3,1000,XSICUENE Index  (R1),0.01,30.62786865234375,5.306357932230647,939.7492651659995,30.65533012652122,-555.8884534317034
1048596,0,12,4,32,3,1000,XSICUENE Index  (R1),0.001,16.354217529296875,2.8331270730099103,267.7997319046408,16.364587740136958,-157.69613742497233
1048596,0,12,4,64,2,500,NE,0.01,1742.72739046875,62.83729025113074,3524731.52545859,1877.4268362465127,-3.9603561003761447
1048596,0,12,4,64,2,500,NE,0.001,1361.1045123769532,43.921668571029485,2570452.9660949684,1603.263224207107,-2.617399498090916
1048596,0,12,4,64,2,500,SE,0.01,3162.537612065625,766.0942032864953,10047921.60130021,3169.8456746820043,-95.70062857303343
1048596,0,12,4,64,2,500,SE,0.001,3409.3399802296876,768.4432489980119,11966762.616575267,3459.300885522285,-114.16744585839172
1048596,0,12,4,64,2,500,NAE,0.01,1407.9251720859374,161.7501933496561,2808629.3517435947,1675.8965814582934,-1.9998812237604384
1048596,0,12,4,64,2,500,NAE,0.001,1388.1173107578124,151.58235341713814,2489324.0848598736,1577.7591973618387,-1.658833062963557
1048596,0,12,4,64,2,500,NAW,0.01,1650.1757756035158,37.93323562631815,5028091.950111976,2242.3407301549814,-0.7559305355594665
1048596,0,12,4,64,2,500,NAW,0.001,1522.6075077812502,42.63396021904939,3675682.7720094863,1917.207023774294,-0.28363675176178615
1048596,0,12,4,64,2,500,SAE,0.01,389.22039313281243,10.420586472617648,235616.4339957741,485.4033724602396,-0.5254742927471923
1048596,0,12,4,64,2,500,SAE,0.001,1361.5312996250002,42.1609740907547,2602549.2387079904,1613.2418413579503,-15.849936534261534
1048596,0,12,4,64,2,500,SAW,0.01,91.21238146542973,10.625793692755172,12953.483593269988,113.81337176830317,-1.3189584804203944
1048596,0,12,4,64,2,500,SAW,0.001,819.2224548562499,91.05137843355189,878317.2900464181,937.1858353850735,-156.23811387009553
1048596,0,12,4,64,2,500,XSICFEUW Index  (R4),0.01,1506.6141357421875,33.48478913499292,2470844.967285216,1571.8921614682147,-36.99750820488902
1048596,0,12,4,64,2,500,XSICFEUW Index  (R4),0.001,679.7700805664062,15.050247778265776,528206.0026873499,726.7778220937606,-7.1229345372632675
1048596,0,12,4,64,2,500,XSICFENE Index  (R1),0.01,174.3260498046875,3.4643750163913136,38144.50318270922,195.30617804541978,-165.20698554557393
1048596,0,12,4,64,2,500,XSICFENE Index  (R1),0.001,415.6922607421875,8.262749360242292,231544.87589257956,481.1911012192345,-1007.9101346081898
1048596,0,12,4,64,2,500,XSICFESE Index  (L4),0.01,716.30419921875,12.562645373833414,567383.7784485817,753.2488157631459,-10.32807799404194
1048596,0,12,4,64,2,500,XSICFESE Index  (L4),0.001,35.7550048828125,0.6188442081980524,1421.5770763754845,37.70380718674819,0.9716175600935285
1048596,0,12,4,64,2,500,XSICNEFE Index  (R2),0.01,107.04988861083984,31.290637368687673,15660.972794247093,125.14380845350317,-20880.297058996122
1048596,0,12,4,64,2,500,XSICNEFE Index  (R2),0.001,50.36444091796875,14.724351570879573,4985.953259547707,70.61128280627472,-6646.937679396942
1048596,0,12,4,64,2,500,XSICNESE Index  (L2),0.01,195.26048278808594,34.24252413094181,53380.411455693655,231.04201231744338,-26689.205727846827
1048596,0,12,4,64,2,500,XSICNESE Index  (L2),0.001,233.03900146484375,40.86027888162376,67266.66330071725,259.3581756966941,-33632.331650358625
1048596,0,12,4,64,2,500,XSICUENE Index  (R1),0.01,13.60040283203125,2.3549324587734013,193.92833271808922,13.925815334050974,-113.92049346257139
1048596,0,12,4,64,2,500,XSICUENE Index  (R1),0.001,11.639862060546875,2.014373375272973,167.11605408601463,12.927337470879865,-98.03173575467534
1048596,0,12,4,64,2,1000,NE,0.01,1613.385349453125,54.990182884038596,3293813.932241492,1814.8867546603265,-3.635385678111266
1048596,0,12,4,64,2,1000,NE,0.001,611.5171683828124,32.62721405395387,552243.3488118169,743.1307750401788,0.2228277120157559
1048596,0,12,4,64,2,1000,SE,0.01,3876.9732810109376,934.4524506164344,15078019.62463495,3883.0425731164664,-144.11000714317473
1048596,0,12,4,64,2,1000,SE,0.001,2879.7169333546876,656.7379715777063,8465787.827645209,2909.6026924041034,-80.47426271650977
1048596,0,12,4,64,2,1000,NAE,0.01,1587.0397334765626,177.70488678948354,3490624.9677862087,1868.3214305322863,-2.7283169078720046
1048596,0,12,4,64,2,1000,NAE,0.001,1248.3563854648437,136.00445193986937,1994731.2631477169,1412.3495541641655,-1.1305612501165179
1048596,0,12,4,64,2,1000,NAW,0.01,1657.227563933594,42.51031170368472,4558859.786116773,2135.1486566786803,-0.5920633881005832
1048596,0,12,4,64,2,1000,NAW,0.001,1550.898004607422,42.91980379602946,3828744.6339258263,1956.7178217427843,-0.33708963206611364
1048596,0,12,4,64,2,1000,SAE,0.01,381.76616949999993,10.487387307409765,189364.0845549325,435.1598379388113,-0.22601822826728712
1048596,0,12,4,64,2,1000,SAE,0.001,1702.0557136875002,52.29389984786156,3622815.562112046,1903.3695285235724,-22.45554558161896
1048596,0,12,4,64,2,1000,SAW,0.01,75.42217455625004,8.785515677073565,7576.272262539738,87.04178457809638,-0.3563193782341594
1048596,0,12,4,64,2,1000,SAW,0.001,989.1554077371093,110.46795800997849,1224092.0066552323,1106.3869154392744,-218.13939360086732
1048596,0,12,4,64,2,1000,XSICFEUW Index  (R4),0.01,742.4557495117188,16.307434983873666,682603.0979181081,826.1979774352562,-9.497306450725597
1048596,0,12,4,64,2,1000,XSICFEUW Index  (R4),0.001,914.005859375,20.373283463234273,892658.8482706845,944.8062490641584,-12.727616406706257
1048596,0,12,4,64,2,1000,XSICFENE Index  (R1),0.01,1306.8300170898438,25.95787081791925,1722568.4595463425,1312.4665555915483,-7504.744921770555
1048596,0,12,4,64,2,1000,XSICFENE Index  (R1),0.001,581.0333251953125,11.546076204522857,393582.8811185956,627.3618422558035,-1713.958087662726
1048596,0,12,4,64,2,1000,XSICFESE Index  (L4),0.01,1112.1566162109375,19.376720315006395,1243931.2737736106,1115.3166697282036,-23.835659784045813
1048596,0,12,4,64,2,1000,XSICFESE Index  (L4),0.001,230.0216064453125,3.990218128289033,64524.52252691984,254.01677607378582,-0.2882617576975801
1048596,0,12,4,64,2,1000,XSICNEFE Index  (R2),0.01,192.60523986816406,56.247831178849594,37727.58422532771,194.23589839503848,-50302.44563377028
1048596,0,12,4,64,2,1000,XSICNEFE Index  (R2),0.001,35.70655059814453,10.434820563488714,2619.080293328734,51.17695080139822,-3491.1070577716455
1048596,0,12,4,64,2,1000,XSICNESE Index  (L2),0.01,84.38517761230469,14.79243287113549,8378.31866929587,91.53315612004138,-4188.159334647935
1048596,0,12,4,64,2,1000,XSICNESE Index  (L2),0.001,103.38432312011719,18.140566861909345,17569.981578462757,132.55180714898896,-8783.990789231379
1048596,0,12,4,64,2,1000,XSICUENE Index  (R1),0.01,15.463623046875,2.678770558572594,241.46174719184637,15.53903945525097,-142.0884427803534
1048596,0,12,4,64,2,1000,XSICUENE Index  (R1),0.001,8.116226196289062,1.407284149679543,77.1468295911327,8.783326795191712,-44.716639757708265
1048596,0,12,4,64,3,500,NE,0.01,1011.7751971914062,36.6796336903964,1271616.5792219639,1127.6597799079134,-0.7895465258910594
1048596,0,12,4,64,3,500,NE,0.001,1212.2568399316406,39.33646876669763,2021813.6111119178,1421.9049233728385,-1.8452991120785285
1048596,0,12,4,64,3,500,SE,0.01,3650.351088628125,900.1847432139326,13429059.415330267,3664.5681076124465,-128.24050745370164
1048596,0,12,4,64,3,500,SE,0.001,3484.0332785695314,841.8427023922762,12193622.602061884,3491.9367981196174,-116.35073351379961
1048596,0,12,4,64,3,500,NAE,0.01,1323.1558849765624,139.95291811695964,2101261.0013416614,1449.5726961217438,-1.2443450646955885
1048596,0,12,4,64,3,500,NAE,0.001,1376.754639859375,145.75259775065206,2339047.918517798,1529.3946248492566,-1.4983239343708394
1048596,0,12,4,64,3,500,NAW,0.01,1688.2684269707033,44.76413701222993,4568408.66761803,2137.3836032911895,-0.5953980869833517
1048596,0,12,4,64,3,500,NAW,0.001,1622.4020939628908,47.436238151217594,3814050.4505407875,1952.9594083187667,-0.3319580701223579
1048596,0,12,4,64,3,500,SAE,0.01,1157.2366229765628,34.99629519143451,1493636.2399906802,1222.1441158843259,-8.670393733495791
1048596,0,12,4,64,3,500,SAE,0.001,956.3366651054687,29.01333436720515,1211579.190060568,1100.717579609124,-6.844244464280492
1048596,0,12,4,64,3,500,SAW,0.01,1790.2375915750001,202.12722307151222,3210536.2088045487,1791.7969217532852,-573.7565984467815
1048596,0,12,4,64,3,500,SAW,0.001,357.0936706765625,40.23949234617069,145908.48170254097,381.9796875522846,-25.12082754211113
1048596,0,12,4,64,3,500,XSICFEUW Index  (R4),0.01,847.8037719726562,18.49373688222856,994393.5711577684,997.192845520749,-14.292128150181362
1048596,0,12,4,64,3,500,XSICFEUW Index  (R4),0.001,757.6920776367188,16.736389082366898,661036.3265681118,813.0414051990906,-9.165645184165099
1048596,0,12,4,64,3,500,XSICFENE Index  (R1),0.01,1315.468505859375,26.127601447201688,1730676.0630472898,1315.5516193016867,-7540.0721701406965
1048596,0,12,4,64,3,500,XSICFENE Index  (R1),0.001,89.892333984375,1.7883648554668867,14044.504210591316,118.50951105540565,-60.19609677817567
1048596,0,12,4,64,3,500,XSICFESE Index  (L4),0.01,1247.31103515625,22.01416861050591,1855824.1472502947,1362.2863675638448,-36.05238232358609
1048596,0,12,4,64,3,500,XSICFESE Index  (L4),0.001,282.135009765625,4.8146082848280845,96959.46026575565,311.38314062542895,-0.9358402017660579
1048596,0,12,4,64,3,500,XSICNEFE Index  (R2),0.01,379.7573547363281,110.87929170406969,144216.18476500176,379.75806082952573,-192287.24635333568
1048596,0,12,4,64,3,500,XSICNEFE Index  (R2),0.001,62.228515625,18.188670124794275,6255.277724113781,79.0903137186456,-8339.370298818374
1048596,0,12,4,64,3,500,XSICNESE Index  (L2),0.01,1670.7444458007812,292.60212159555465,2791388.9096907526,1670.7450163596936,-1395693.4548453763
1048596,0,12,4,64,3,500,XSICNESE Index  (L2),0.001,105.47402954101562,18.49709998611465,14771.941794294864,121.53987738308305,-7384.970897147432
1048596,0,12,4,64,3,500,XSICUENE Index  (R1),0.01,16.307525634765625,2.825560618974902,267.63358386047184,16.35951050186013,-157.59767932472406
1048596,0,12,4,64,3,500,XSICUENE Index  (R1),0.001,19.852951049804688,3.438674143961503,396.3589993910864,19.90876689780375,-233.87940704656972
1048596,0,12,4,64,3,1000,NE,0.01,761.61763225,43.343526994815264,965931.0825401227,982.8179294966707,-0.359355202861144
1048596,0,12,4,64,3,1000,NE,0.001,1236.59116,39.792207580211404,2127623.7510132757,1458.6376352656187,-1.9942057647272198
1048596,0,12,4,64,3,1000,SE,0.01,3660.4683981984376,902.5423240835801,13502937.128202656,3674.6342849598864,-128.9515023793959
1048596,0,12,4,64,3,1000,SE,0.001,3519.370070561719,836.8031500265579,12424842.34163547,3524.888982880946,-118.57597919568924
1048596,0,12,4,64,3,1000,NAE,0.01,1333.894776578125,141.44840053358547,2147984.620454577,1465.6004300130976,-1.2942502996444274
1048596,0,12,4,64,3,1000,NAE,0.001,1300.56347775,128.89631173094435,1878325.3304022565,1370.5200948553277,-1.0062287276494142
1048596,0,12,4,64,3,1000,NAW,0.01,1691.4349003593752,64.17745062462392,3152170.605978259,1775.4353285823336,-0.10081372322694859
1048596,0,12,4,64,3,1000,NAW,0.001,1605.601099089844,48.793784880356405,3595260.8262854842,1896.117302881202,-0.2555514757511246
1048596,0,12,4,64,3,1000,SAE,0.01,999.0393573515628,30.385547791040334,1152527.2230879087,1073.5582066604068,-6.4619185966605635
1048596,0,12,4,64,3,1000,SAE,0.001,785.6804151054687,22.56761585483161,703444.5503356659,838.7160129243186,-3.5543791649499834
1048596,0,12,4,64,3,1000,SAW,0.01,1796.0691345437501,202.7835015395272,3231453.885134453,1797.6245117194117,-577.5013226027701
1048596,0,12,4,64,3,1000,SAW,0.001,304.7201507791016,34.37761630320342,119288.35173443748,345.3814582956611,-20.355238757060356
1048596,0,12,4,64,3,1000,XSICFEUW Index  (R4),0.01,517.1354370117188,11.34672956378271,332400.4557976872,576.5418075020121,-4.111769137162344
1048596,0,12,4,64,3,1000,XSICFEUW Index  (R4),0.001,658.5225830078125,14.475178846596828,527842.7816229165,726.5278945938115,-7.117348798150239
1048596,0,12,4,64,3,1000,XSICFENE Index  (R1),0.01,1392.17333984375,27.651067039128407,1938374.5880144835,1392.2552165513632,-8445.076636228687
1048596,0,12,4,64,3,1000,XSICFENE Index  (R1),0.001,430.3702392578125,8.553329740391744,222298.52405399084,471.4854441591923,-967.6210198430973
1048596,0,12,4,64,3,1000,XSICFESE Index  (L4),0.01,291.775146484375,5.220093141354008,135219.12892830372,367.72153721029684,-1.6997120766734293
1048596,0,12,4,64,3,1000,XSICFESE Index  (L4),0.001,185.5506591796875,3.3030541822614263,50248.74914962053,224.1623276771111,-0.003239378866970899
1048596,0,12,4,64,3,1000,XSICNEFE Index  (R2),0.01,463.89784240722656,135.44611153303646,215201.92364615668,463.8986135419642,-286934.89819487557
1048596,0,12,4,64,3,1000,XSICNEFE Index  (R2),0.001,35.149749755859375,10.268254165307008,1468.730728102848,38.32402285907428,-1957.307637470464
1048596,0,12,4,64,3,1000,XSICNESE Index  (L2),0.01,78.65090942382812,13.77726705219182,6240.5909114759415,78.99741078969576,-3119.2954557379708
1048596,0,12,4,64,3,1000,XSICNESE Index  (L2),0.001,163.9300994873047,28.735057765100496,30687.744048248045,175.17917698244858,-15342.872024124023
1048596,0,12,4,64,3,1000,XSICUENE Index  (R1),0.01,32.35945129394531,5.606330597258985,1048.8179059633985,32.38545824847008,-620.5217220523843
1048596,0,12,4,64,3,1000,XSICUENE Index  (R1),0.001,13.220535278320312,2.29081041299617,181.42742836568505,13.469499930052528,-106.51255014262817
1048596,0,12,8,32,2,500,NE,0.01,724.2100888847658,41.339060319255005,614128.0934265454,783.6632525686945,0.23575070637768114
1048596,0,12,8,32,2,500,NE,0.001,542.6684476494142,30.08675714242015,398771.3084426314,631.4834189768021,0.5037506115479788
1048596,0,12,8,32,2,500,SE,0.01,1195.9025188550781,231.31022384409562,1889449.0233657693,1374.5723056157392,-0.22940809378409832
1048596,0,12,8,32,2,500,SE,0.001,1821.5008159742188,354.20637567288765,5001182.37354011,2236.3323486324903,-2.2541201231076147
1048596,0,12,8,32,2,500,NAE,0.01,694.1289743808594,58.553293139384756,716341.3115920234,846.369488812081,-0.09552713583882944
1048596,0,12,8,32,2,500,NAE,0.001,790.4959282753906,73.07699992051893,1015374.159968945,1007.6577593453766,-0.5528490780510253
1048596,0,12,8,32,2,500,NAW,0.01,998.2206000859376,30.824710617928396,2562930.7527353796,1600.9155982547547,-0.2468982471583585
1048596,0,12,8,32,2,500,NAW,0.001,1034.2901005400392,35.4111821988644,2311809.5330674015,1520.4635914968176,-0.12472459564862515
1048596,0,12,8,32,2,500,SAE,0.01,565.3219714101563,18.554146661635702,476388.9839310746,690.2093768785488,-1.7162115446778436
1048596,0,12,8,32,2,500,SAE,0.001,1005.4132579365235,32.29106006596068,1683967.8855453636,1297.677882043677,-8.60142481432114
1048596,0,12,8,32,2,500,SAW,0.01,617.5212029078125,65.69939006545786,498286.98252744356,705.8944556571071,-2.6117342336433964
