seed,deleted_samples,window_size,test_size,hidden_size,n_head,num_layers,epoch_number,Target,LR,MAE,MAPE,MSE,RMSE,r2
1048596,0,16,4,32,2,2,100,XSICNEFE Index  (R2),0.01,647.5482177734375,189.34158414427998,419318.69434155524,647.5482177734375,-inf
1048596,0,16,4,32,2,2,100,XSICNEFE Index  (R2),0.001,3.055908203125,0.8935404102704679,9.338574945926666,3.055908203125,-inf
1048596,0,16,4,32,2,2,100,XSICNESE Index  (L2),0.01,40.512451171875,7.1199386945298775,1641.258699953556,40.512451171875,-inf
1048596,0,16,4,32,2,2,100,XSICNESE Index  (L2),0.001,145.1392822265625,25.507782465125217,21065.41124524176,145.1392822265625,-inf
1048596,0,16,4,32,2,2,100,XSICUENE Index  (R1),0.01,55.85418701171875,9.713771654211957,3119.6902067400515,55.85418701171875,-inf
1048596,0,16,4,32,2,2,100,XSICUENE Index  (R1),0.001,17.050537109375,2.9653108016304346,290.720815718174,17.050537109375,-inf
1048596,0,16,4,32,2,3,50,NE,0.01,1971.91357421875,57.4579656124115,3888443.25,1971.91357421875,-inf
1048596,0,16,4,32,2,3,50,NE,0.001,2078.264892578125,60.5568528175354,4319185.0,2078.264892578125,-inf
1048596,0,16,4,32,2,3,50,SE,0.01,1512.0255126953125,137.58106231689453,2286221.25,1512.0255126953125,-inf
1048596,0,16,4,32,2,3,50,SE,0.001,1599.6312255859375,145.5524206161499,2558820.0,1599.6312255859375,-inf
1048596,0,16,4,32,2,3,50,NAE,0.01,1404.858642578125,223.8818645477295,1973627.75,1404.858642578125,-inf
1048596,0,16,4,32,2,3,50,NAE,0.001,1577.180908203125,251.34356021881104,2487499.5,1577.180908203125,-inf
1048596,0,16,4,32,2,3,50,NAW,0.01,3029.99169921875,63.117045164108276,9180850.0,3029.99169921875,-inf
1048596,0,16,4,32,2,3,50,NAW,0.001,3180.47705078125,66.25177264213562,10115434.0,3180.47705078125,-inf
1048596,0,16,4,32,2,3,50,SAE,0.01,660.609619140625,21.33246213197708,436405.0625,660.609619140625,-inf
1048596,0,16,4,32,2,3,50,SAE,0.001,300.153076171875,9.692568331956863,90091.8671875,300.153076171875,-inf
1048596,0,16,4,32,2,3,50,SAW,0.01,870.4937133789062,98.30986261367798,757759.3125,870.4937133789062,-inf
1048596,0,16,4,32,2,3,50,SAW,0.001,834.5317993164062,94.24847960472107,696443.3125,834.5317993164062,-inf
1048596,0,16,4,32,2,3,50,XSICFEUW Index  (R4),0.01,1557.9638671875,33.905633671109904,2427251.41146183,1557.9638671875,-inf
1048596,0,16,4,32,2,3,50,XSICFEUW Index  (R4),0.001,240.52197265625,5.23442813180087,57850.81933045387,240.52197265625,-inf
1048596,0,16,4,32,2,3,50,XSICFENE Index  (R1),0.01,408.91455078125,8.145708182893427,167211.10984063148,408.91455078125,-inf
1048596,0,16,4,32,2,3,50,XSICFENE Index  (R1),0.001,2232.9560546875,44.48119630851593,4986092.7421655655,2232.9560546875,-inf
1048596,0,16,4,32,2,3,50,XSICFESE Index  (L4),0.01,158.82275390625,2.8730599476528584,25224.66715836525,158.82275390625,-inf
1048596,0,16,4,32,2,3,50,XSICFESE Index  (L4),0.001,64.41259765625,1.1652061804676195,4148.982736825943,64.41259765625,-inf
1048596,0,16,4,32,2,3,50,XSICNEFE Index  (R2),0.01,93.53875732421875,27.350513837490865,8749.499121759087,93.53875732421875,-inf
1048596,0,16,4,32,2,3,50,XSICNEFE Index  (R2),0.001,9.35003662109375,2.7339288365771197,87.42318481579423,9.35003662109375,-inf
1048596,0,16,4,32,2,3,50,XSICNESE Index  (L2),0.01,5.870361328125,1.0316979487038664,34.461142122745514,5.870361328125,-inf
1048596,0,16,4,32,2,3,50,XSICNESE Index  (L2),0.001,44.1280517578125,7.755369377471441,1947.2849519401789,44.1280517578125,-inf
1048596,0,16,4,32,2,3,50,XSICUENE Index  (R1),0.01,3.201416015625,0.5567680027173912,10.24906450510025,3.201416015625,-inf
1048596,0,16,4,32,2,3,50,XSICUENE Index  (R1),0.001,4.56658935546875,0.794189453125,20.853738341480494,4.56658935546875,-inf
1048596,0,16,4,32,2,3,100,NE,0.01,2121.10693359375,61.80518865585327,4499094.5,2121.10693359375,-inf
1048596,0,16,4,32,2,3,100,NE,0.001,2160.515625,62.953490018844604,4667828.0,2160.515625,-inf
1048596,0,16,4,32,2,3,100,SE,0.01,1767.5416259765625,160.8307957649231,3124203.5,1767.5416259765625,-inf
1048596,0,16,4,32,2,3,100,SE,0.001,1540.2332763671875,140.14772176742554,2372318.5,1540.2332763671875,-inf
1048596,0,16,4,32,2,3,100,NAE,0.01,1370.05712890625,218.33579540252686,1877056.5,1370.05712890625,-inf
1048596,0,16,4,32,2,3,100,NAE,0.001,1437.234619140625,229.04136180877686,2065643.375,1437.234619140625,-inf
1048596,0,16,4,32,2,3,100,NAW,0.01,3089.8759765625,64.36448097229004,9547334.0,3089.8759765625,-inf
1048596,0,16,4,32,2,3,100,NAW,0.001,3158.282958984375,65.7894492149353,9974751.0,3158.282958984375,-inf
1048596,0,16,4,32,2,3,100,SAE,0.01,142.364501953125,4.5972466468811035,20267.65234375,142.364501953125,-inf
1048596,0,16,4,32,2,3,100,SAE,0.001,291.800537109375,9.422847628593445,85147.5546875,291.800537109375,-inf
1048596,0,16,4,32,2,3,100,SAW,0.01,654.5763549804688,73.92507791519165,428470.21875,654.5763549804688,-inf
1048596,0,16,4,32,2,3,100,SAW,0.001,847.2407836914062,95.68377733230591,717816.9375,847.2407836914062,-inf
1048596,0,16,4,32,2,3,100,XSICFEUW Index  (R4),0.01,644.85498046875,14.033840706610444,415837.94583535194,644.85498046875,-inf
1048596,0,16,4,32,2,3,100,XSICFEUW Index  (R4),0.001,1327.787109375,28.89634623231774,1763018.6078224182,1327.787109375,-inf
1048596,0,16,4,32,2,3,100,XSICFENE Index  (R1),0.01,855.724609375,17.046306959661354,732264.6070899963,855.724609375,-inf
1048596,0,16,4,32,2,3,100,XSICFENE Index  (R1),0.001,1949.037353515625,38.82544528915587,3798746.6053991914,1949.037353515625,-inf
1048596,0,16,4,32,2,3,100,XSICFESE Index  (L4),0.01,2443.65380859375,44.205025481073626,5971443.93625474,2443.65380859375,-inf
1048596,0,16,4,32,2,3,100,XSICFESE Index  (L4),0.001,836.7958984375,15.137407714137119,700227.3756418228,836.7958984375,-inf
1048596,0,16,4,32,2,3,100,XSICNEFE Index  (R2),0.01,68.694580078125,20.086134525767545,4718.945332109928,68.694580078125,-inf
1048596,0,16,4,32,2,3,100,XSICNEFE Index  (R2),0.001,290.346435546875,84.89661858095761,84301.05263477564,290.346435546875,-inf
1048596,0,16,4,32,2,3,100,XSICNESE Index  (L2),0.01,8.53759765625,1.5004565300966608,72.8905737400055,8.53759765625,-inf
1048596,0,16,4,32,2,3,100,XSICNESE Index  (L2),0.001,69.3558349609375,12.189074685577769,4810.2318431288,69.3558349609375,-inf
1048596,0,16,4,32,2,3,100,XSICUENE Index  (R1),0.01,45.97216796875,7.995159646739131,2113.4402277469635,45.97216796875,-inf
1048596,0,16,4,32,2,3,100,XSICUENE Index  (R1),0.001,0.39453125,0.06861413043478261,0.1556549072265625,0.39453125,-inf
1048596,0,16,4,32,4,2,50,NE,0.01,1888.5472412109375,55.028825998306274,3566610.75,1888.5472412109375,-inf
1048596,0,16,4,32,4,2,50,NE,0.001,1597.2314453125,46.54041528701782,2551148.25,1597.2314453125,-inf
1048596,0,16,4,32,4,2,50,SE,0.01,1648.0330810546875,149.9565601348877,2716013.0,1648.0330810546875,-inf
1048596,0,16,4,32,4,2,50,SE,0.001,1501.0008544921875,136.5779161453247,2253003.5,1501.0008544921875,-inf
1048596,0,16,4,32,4,2,50,NAE,0.01,1415.678466796875,225.6061315536499,2004145.5,1415.678466796875,-inf
1048596,0,16,4,32,4,2,50,NAE,0.001,1399.1661376953125,222.97468185424805,1957665.875,1399.1661376953125,-inf
1048596,0,16,4,32,4,2,50,NAW,0.01,3101.158203125,64.59949612617493,9617182.0,3101.158203125,-inf
1048596,0,16,4,32,4,2,50,NAW,0.001,3176.1103515625,66.1608099937439,10087677.0,3176.1103515625,-inf
1048596,0,16,4,32,4,2,50,SAE,0.01,78.139404296875,2.5232842192053795,6105.7666015625,78.139404296875,-inf
1048596,0,16,4,32,4,2,50,SAE,0.001,50.1494140625,1.6194291412830353,2514.963623046875,50.1494140625,-inf
1048596,0,16,4,32,4,2,50,SAW,0.01,945.5300903320312,106.78415298461914,894027.125,945.5300903320312,-inf
1048596,0,16,4,32,4,2,50,SAW,0.001,865.0105590820312,97.69061803817749,748243.25,865.0105590820312,-inf
1048596,0,16,4,32,4,2,50,XSICFEUW Index  (R4),0.01,346.33056640625,7.537117876088139,119944.86122727394,346.33056640625,-inf
1048596,0,16,4,32,4,2,50,XSICFEUW Index  (R4),0.001,1551.86279296875,33.77285730073449,2408278.1282007694,1551.86279296875,-inf
1048596,0,16,4,32,4,2,50,XSICFENE Index  (R1),0.01,351.3935546875,6.999871607320716,123477.43027591705,351.3935546875,-inf
1048596,0,16,4,32,4,2,50,XSICFENE Index  (R1),0.001,2540.0439453125,50.59848496638446,6451823.2441186905,2540.0439453125,-inf
1048596,0,16,4,32,4,2,50,XSICFESE Index  (L4),0.01,289.41162109375,5.23537664786089,83759.08642411232,289.41162109375,-inf
1048596,0,16,4,32,4,2,50,XSICFESE Index  (L4),0.001,580.5390625,10.501792013386396,337025.6030883789,580.5390625,-inf
1048596,0,16,4,32,4,2,50,XSICNEFE Index  (R2),0.01,3.7010498046875,1.0821783054641814,13.697769656777382,3.7010498046875,-inf
1048596,0,16,4,32,4,2,50,XSICNEFE Index  (R2),0.001,31.5604248046875,9.228194387335527,996.060413852334,31.5604248046875,-inf
1048596,0,16,4,32,4,2,50,XSICNESE Index  (L2),0.01,5.991455078125,1.0529798028339192,35.89753395318985,5.991455078125,-inf
1048596,0,16,4,32,4,2,50,XSICNESE Index  (L2),0.001,36.5091552734375,6.416371752800967,1332.9184187799692,36.5091552734375,-inf
1048596,0,16,4,32,4,2,50,XSICUENE Index  (R1),0.01,19.92242431640625,3.464769446331522,396.90299064293504,19.92242431640625,-inf
1048596,0,16,4,32,4,2,50,XSICUENE Index  (R1),0.001,6.6705322265625,1.1600925611413042,44.496000185608864,6.6705322265625,-inf
1048596,0,16,4,32,4,2,100,NE,0.01,2009.809814453125,58.56219530105591,4039335.5,2009.809814453125,-inf
1048596,0,16,4,32,4,2,100,NE,0.001,1778.2784423828125,51.8157958984375,3162274.25,1778.2784423828125,-inf
1048596,0,16,4,32,4,2,100,SE,0.01,1427.1785888671875,129.86074686050415,2036838.75,1427.1785888671875,-inf
1048596,0,16,4,32,4,2,100,SE,0.001,1512.7872314453125,137.6503825187683,2288525.25,1512.7872314453125,-inf
1048596,0,16,4,32,4,2,100,NAE,0.01,1487.168212890625,236.99891567230225,2211669.25,1487.168212890625,-inf
1048596,0,16,4,32,4,2,100,NAE,0.001,1366.7816162109375,217.8138017654419,1868092.0,1366.7816162109375,-inf
1048596,0,16,4,32,4,2,100,NAW,0.01,2978.486328125,62.04414963722229,8871381.0,2978.486328125,-inf
1048596,0,16,4,32,4,2,100,NAW,0.001,3126.1982421875,65.12110233306885,9773115.0,3126.1982421875,-inf
1048596,0,16,4,32,4,2,100,SAE,0.01,117.642333984375,3.7989161908626556,13839.71875,117.642333984375,-inf
1048596,0,16,4,32,4,2,100,SAE,0.001,414.545166015625,13.386528193950653,171847.6875,414.545166015625,-inf
1048596,0,16,4,32,4,2,100,SAW,0.01,953.9055786132812,107.73004293441772,909935.875,953.9055786132812,-inf
1048596,0,16,4,32,4,2,100,SAW,0.001,844.7293090820312,95.40014266967773,713567.625,844.7293090820312,-inf
1048596,0,16,4,32,4,2,100,XSICFEUW Index  (R4),0.01,1221.30078125,26.57890710010881,1491575.5982818604,1221.30078125,-inf
1048596,0,16,4,32,4,2,100,XSICFEUW Index  (R4),0.001,582.43994140625,12.675515590995648,339236.28534531593,582.43994140625,-inf
1048596,0,16,4,32,4,2,100,XSICFENE Index  (R1),0.01,1263.98291015625,25.178942433391434,1597652.7971670628,1263.98291015625,-inf
1048596,0,16,4,32,4,2,100,XSICFENE Index  (R1),0.001,2374.48681640625,47.30053419135956,5638187.641287088,2374.48681640625,-inf
1048596,0,16,4,32,4,2,100,XSICFESE Index  (L4),0.01,2851.884765625,51.58981124502533,8133246.716403961,2851.884765625,-inf
1048596,0,16,4,32,4,2,100,XSICFESE Index  (L4),0.001,995.95166015625,18.016491681553003,991919.7093679905,995.95166015625,-inf
1048596,0,16,4,32,4,2,100,XSICNEFE Index  (R2),0.01,95.72268676757812,27.98908969812226,9162.832762003876,95.72268676757812,-inf
1048596,0,16,4,32,4,2,100,XSICNEFE Index  (R2),0.001,0.26416015625,0.07723981176900585,0.06978058815002441,0.26416015625,-inf
1048596,0,16,4,32,4,2,100,XSICNESE Index  (L2),0.01,14.5252685546875,2.552771274989016,210.9834265857935,14.5252685546875,-inf
1048596,0,16,4,32,4,2,100,XSICNESE Index  (L2),0.001,62.330322265625,10.954362436840949,3885.0690737366676,62.330322265625,-inf
1048596,0,16,4,32,4,2,100,XSICUENE Index  (R1),0.01,101.51345825195312,17.654514478600543,10304.98220627103,101.51345825195312,-inf
1048596,0,16,4,32,4,2,100,XSICUENE Index  (R1),0.001,11.5084228515625,2.00146484375,132.44379653036594,11.5084228515625,-inf
1048596,0,16,4,32,4,3,50,NE,0.01,2090.941650390625,60.926228761672974,4372037.0,2090.941650390625,-inf
1048596,0,16,4,32,4,3,50,NE,0.001,2168.7333984375,63.19293975830078,4703404.5,2168.7333984375,-inf
1048596,0,16,4,32,4,3,50,SE,0.01,1322.1204833984375,120.30137777328491,1748002.625,1322.1204833984375,-inf
1048596,0,16,4,32,4,3,50,SE,0.001,1809.5238037109375,164.65080976486206,3274376.5,1809.5238037109375,-inf
1048596,0,16,4,32,4,3,50,NAE,0.01,1534.17578125,244.4901704788208,2353695.25,1534.17578125,-inf
1048596,0,16,4,32,4,3,50,NAE,0.001,1349.368408203125,215.038800239563,1820795.125,1349.368408203125,-inf
1048596,0,16,4,32,4,3,50,NAW,0.01,3055.111572265625,63.64031434059143,9333707.0,3055.111572265625,-inf
1048596,0,16,4,32,4,3,50,NAW,0.001,3068.405517578125,63.91723155975342,9415112.0,3068.405517578125,-inf
1048596,0,16,4,32,4,3,50,SAE,0.01,695.982421875,22.47472256422043,484391.53125,695.982421875,-inf
1048596,0,16,4,32,4,3,50,SAE,0.001,225.3837890625,7.278112322092056,50797.8515625,225.3837890625,-inf
1048596,0,16,4,32,4,3,50,SAW,0.01,891.9714965820312,100.7354736328125,795613.125,891.9714965820312,-inf
1048596,0,16,4,32,4,3,50,SAW,0.001,891.2367553710938,100.6524920463562,794302.9375,891.2367553710938,-inf
1048596,0,16,4,32,4,3,50,XSICFEUW Index  (R4),0.01,406.7744140625,8.852544375680086,165465.4239358902,406.7744140625,-inf
1048596,0,16,4,32,4,3,50,XSICFEUW Index  (R4),0.001,1309.8486328125,28.505955012241568,1715703.4408807755,1309.8486328125,-inf
1048596,0,16,4,32,4,3,50,XSICFENE Index  (R1),0.01,17.6484375,0.3515625,311.46734619140625,17.6484375,-inf
1048596,0,16,4,32,4,3,50,XSICFENE Index  (R1),0.001,2619.82958984375,52.18784043513446,6863507.079820871,2619.82958984375,-inf
1048596,0,16,4,32,4,3,50,XSICFESE Index  (L4),0.01,655.078125,11.850183158465992,429127.3498535156,655.078125,-inf
1048596,0,16,4,32,4,3,50,XSICFESE Index  (L4),0.001,304.40869140625,5.5066695261622645,92664.65140366554,304.40869140625,-inf
1048596,0,16,4,32,4,3,50,XSICNEFE Index  (R2),0.01,62.676666259765625,18.326510602270652,3928.3644934380427,62.676666259765625,-inf
1048596,0,16,4,32,4,3,50,XSICNEFE Index  (R2),0.001,42.4410400390625,12.409660830135234,1801.2418795973063,42.4410400390625,-inf
1048596,0,16,4,32,4,3,50,XSICNESE Index  (L2),0.01,26.7281494140625,4.697390055195518,714.3939711004496,26.7281494140625,-inf
1048596,0,16,4,32,4,3,50,XSICNESE Index  (L2),0.001,36.5802001953125,6.428857679316784,1338.1110463291407,36.5802001953125,-inf
1048596,0,16,4,32,4,3,50,XSICUENE Index  (R1),0.01,101.38140869140625,17.631549337635867,10278.190028253943,101.38140869140625,-inf
1048596,0,16,4,32,4,3,50,XSICUENE Index  (R1),0.001,5.97900390625,1.039826766304348,35.74848771095276,5.97900390625,-inf
1048596,0,16,4,32,4,3,100,NE,0.01,1877.530517578125,54.70781922340393,3525120.75,1877.530517578125,-inf
1048596,0,16,4,32,4,3,100,NE,0.001,1915.419921875,55.8118462562561,3668833.5,1915.419921875,-inf
1048596,0,16,4,32,4,3,100,SE,0.01,1419.0206298828125,129.1184425354004,2013619.5,1419.0206298828125,-inf
1048596,0,16,4,32,4,3,100,SE,0.001,1403.6629638671875,127.72102355957031,1970269.75,1403.6629638671875,-inf
1048596,0,16,4,32,4,3,100,NAE,0.01,1400.708740234375,223.22051525115967,1961985.0,1400.708740234375,-inf
1048596,0,16,4,32,4,3,100,NAE,0.001,1395.2822265625,222.35572338104248,1946812.5,1395.2822265625,-inf
1048596,0,16,4,32,4,3,100,NAW,0.01,3082.624267578125,64.21342492103577,9502572.0,3082.624267578125,-inf
1048596,0,16,4,32,4,3,100,NAW,0.001,3100.34912109375,64.58264589309692,9612165.0,3100.34912109375,-inf
1048596,0,16,4,32,4,3,100,SAE,0.01,422.470947265625,13.642467558383942,178481.703125,422.470947265625,-inf
1048596,0,16,4,32,4,3,100,SAE,0.001,109.95361328125,3.5506311804056168,12089.796875,109.95361328125,-inf
1048596,0,16,4,32,4,3,100,SAW,0.01,959.4606323242188,108.35740566253662,920564.6875,959.4606323242188,-inf
1048596,0,16,4,32,4,3,100,SAW,0.001,894.5012817382812,101.02118253707886,800132.5625,894.5012817382812,-inf
1048596,0,16,4,32,4,3,100,XSICFEUW Index  (R4),0.01,225.51806640625,4.907901336371055,50858.398275613785,225.51806640625,-inf
1048596,0,16,4,32,4,3,100,XSICFEUW Index  (R4),0.001,1048.98828125,22.828907100108815,1100376.414199829,1048.98828125,-inf
1048596,0,16,4,32,4,3,100,XSICFENE Index  (R1),0.01,482.697265625,9.615483378984063,232996.6502418518,482.697265625,-inf
1048596,0,16,4,32,4,3,100,XSICFENE Index  (R1),0.001,79.68701171875,1.587390671688247,6350.0198366642,79.68701171875,-inf
1048596,0,16,4,32,4,3,100,XSICFESE Index  (L4),0.01,336.17236328125,6.081265616520441,113011.85783410072,336.17236328125,-inf
1048596,0,16,4,32,4,3,100,XSICFESE Index  (L4),0.001,598.7626953125,10.83145252012482,358516.7652978897,598.7626953125,-inf
1048596,0,16,4,32,4,3,100,XSICNEFE Index  (R2),0.01,13.7481689453125,4.019932440149853,189.01214934885502,13.7481689453125,-inf
1048596,0,16,4,32,4,3,100,XSICNEFE Index  (R2),0.001,45.99176025390625,13.447883115177268,2115.2420112527907,45.99176025390625,-inf
1048596,0,16,4,32,4,3,100,XSICNESE Index  (L2),0.01,5.372802734375,0.944253556129174,28.867009222507477,5.372802734375,-inf
1048596,0,16,4,32,4,3,100,XSICNESE Index  (L2),0.001,4.4688720703125,0.7853905220232864,19.97081758081913,4.4688720703125,-inf
1048596,0,16,4,32,4,3,100,XSICUENE Index  (R1),0.01,30.7701416015625,5.351328974184782,946.8016141802073,30.7701416015625,-inf
1048596,0,16,4,32,4,3,100,XSICUENE Index  (R1),0.001,6.90106201171875,1.2001846976902173,47.62465688958764,6.90106201171875,-inf
1048596,0,16,4,64,2,2,50,NE,0.01,1950.4791259765625,56.83341026306152,3804368.75,1950.4791259765625,-inf
1048596,0,16,4,64,2,2,50,NE,0.001,1821.304443359375,53.06949019432068,3317150.0,1821.304443359375,-inf
1048596,0,16,4,64,2,2,50,SE,0.01,2434.37548828125,221.50683403015137,5926184.0,2434.37548828125,-inf
1048596,0,16,4,64,2,2,50,SE,0.001,970.9176025390625,88.3449912071228,942681.0,970.9176025390625,-inf
1048596,0,16,4,64,2,2,50,NAE,0.01,1538.87353515625,245.2388048171997,2368131.75,1538.87353515625,-inf
1048596,0,16,4,64,2,2,50,NAE,0.001,1523.025146484375,242.71316528320312,2319605.5,1523.025146484375,-inf
1048596,0,16,4,64,2,2,50,NAW,0.01,3094.8759765625,64.46863412857056,9578257.0,3094.8759765625,-inf
1048596,0,16,4,64,2,2,50,NAW,0.001,3120.66748046875,65.0058925151825,9738566.0,3120.66748046875,-inf
1048596,0,16,4,64,2,2,50,SAE,0.01,129.663330078125,4.187099263072014,16812.580078125,129.663330078125,-inf
1048596,0,16,4,64,2,2,50,SAE,0.001,258.326171875,8.341890573501587,66732.4140625,258.326171875,-inf
1048596,0,16,4,64,2,2,50,SAW,0.01,815.2451782226562,92.07032918930054,664624.6875,815.2451782226562,-inf
1048596,0,16,4,64,2,2,50,SAW,0.001,1023.2565307617188,115.56224822998047,1047053.9375,1023.2565307617188,-inf
1048596,0,16,4,64,2,2,50,XSICFEUW Index  (R4),0.01,715.2392578125,15.56559864662677,511567.19591617584,715.2392578125,-inf
1048596,0,16,4,64,2,2,50,XSICFEUW Index  (R4),0.001,1483.61572265625,32.28761093920022,2201115.612512827,1483.61572265625,-inf
1048596,0,16,4,64,2,2,50,XSICFENE Index  (R1),0.01,260.0380859375,5.180041552539841,67619.80613803864,260.0380859375,-inf
1048596,0,16,4,64,2,2,50,XSICFENE Index  (R1),0.001,1251.30322265625,24.92635901705677,1565759.7550299168,1251.30322265625,-inf
1048596,0,16,4,64,2,2,50,XSICFESE Index  (L4),0.01,1209.5,21.879522431259044,1462890.25,1209.5,-inf
1048596,0,16,4,64,2,2,50,XSICFESE Index  (L4),0.001,1201.76611328125,21.739618547055898,1444241.7910311222,1201.76611328125,-inf
1048596,0,16,4,64,2,2,50,XSICNEFE Index  (R2),0.01,168.36624145507812,49.22989516230354,28347.191261709668,168.36624145507812,-inf
1048596,0,16,4,64,2,2,50,XSICNEFE Index  (R2),0.001,38.32598876953125,11.20642946477522,1468.8814151622355,38.32598876953125,-inf
1048596,0,16,4,64,2,2,50,XSICNESE Index  (L2),0.01,14.60595703125,2.5669520265817223,213.3339807987213,14.60595703125,-inf
1048596,0,16,4,64,2,2,50,XSICNESE Index  (L2),0.001,80.335693359375,14.118751029767134,6453.8236275315285,80.335693359375,-inf
1048596,0,16,4,64,2,2,50,XSICUENE Index  (R1),0.01,3.0804443359375,0.5357294497282609,9.489137306809425,3.0804443359375,-inf
1048596,0,16,4,64,2,2,50,XSICUENE Index  (R1),0.001,9.63323974609375,1.675346042798913,92.79930800572038,9.63323974609375,-inf
1048596,0,16,4,64,2,2,100,NE,0.01,1593.470703125,46.43083214759827,2539149.0,1593.470703125,-inf
1048596,0,16,4,64,2,2,100,NE,0.001,2055.716552734375,59.89983677864075,4225970.5,2055.716552734375,-inf
1048596,0,16,4,64,2,2,100,SE,0.01,1987.0316162109375,180.80246448516846,3948294.75,1987.0316162109375,-inf
1048596,0,16,4,64,2,2,100,SE,0.001,1247.7947998046875,113.53838443756104,1556991.875,1247.7947998046875,-inf
1048596,0,16,4,64,2,2,100,NAE,0.01,1381.72265625,220.19484043121338,1909157.5,1381.72265625,-inf
1048596,0,16,4,64,2,2,100,NAE,0.001,1682.036376953125,268.05360317230225,2829246.25,1682.036376953125,-inf
1048596,0,16,4,64,2,2,100,NAW,0.01,3413.8701171875,71.11352682113647,11654509.0,3413.8701171875,-inf
1048596,0,16,4,64,2,2,100,NAW,0.001,3401.67529296875,70.85949778556824,11571395.0,3401.67529296875,-inf
1048596,0,16,4,64,2,2,100,SAE,0.01,162.779296875,5.25648295879364,26497.099609375,162.779296875,-inf
1048596,0,16,4,64,2,2,100,SAE,0.001,596.749267578125,19.27027702331543,356109.6875,596.749267578125,-inf
1048596,0,16,4,64,2,2,100,SAW,0.01,871.8374633789062,98.4616219997406,760100.5625,871.8374633789062,-inf
1048596,0,16,4,64,2,2,100,SAW,0.001,901.5081176757812,101.8125057220459,812716.875,901.5081176757812,-inf
1048596,0,16,4,64,2,2,100,XSICFEUW Index  (R4),0.01,95.25732421875,2.073064727285092,9073.957817316055,95.25732421875,-inf
1048596,0,16,4,64,2,2,100,XSICFEUW Index  (R4),0.001,1837.4345703125,39.98769467491839,3376165.8001794815,1837.4345703125,-inf
1048596,0,16,4,64,2,2,100,XSICFENE Index  (R1),0.01,3766.6298828125,75.03246778510956,14187500.674096107,3766.6298828125,-inf
1048596,0,16,4,64,2,2,100,XSICFENE Index  (R1),0.001,1385.421630859375,27.598040455366036,1919393.0952530503,1385.421630859375,-inf
1048596,0,16,4,64,2,2,100,XSICFESE Index  (L4),0.01,966.25439453125,17.47927631207037,933647.5549509525,966.25439453125,-inf
1048596,0,16,4,64,2,2,100,XSICFESE Index  (L4),0.001,946.515625,17.12220739869754,895891.8283691406,946.515625,-inf
1048596,0,16,4,64,2,2,100,XSICNEFE Index  (R2),0.01,6.3302001953125,1.850935729623538,40.07143451273441,6.3302001953125,-inf
1048596,0,16,4,64,2,2,100,XSICNEFE Index  (R2),0.001,18.95758056640625,5.543152212399488,359.3898609317839,18.95758056640625,-inf
1048596,0,16,4,64,2,2,100,XSICNESE Index  (L2),0.01,30.6116943359375,5.379911131096221,937.075830116868,30.6116943359375,-inf
1048596,0,16,4,64,2,2,100,XSICNESE Index  (L2),0.001,5.9151611328125,1.0395713765927066,34.98913122713566,5.9151611328125,-inf
1048596,0,16,4,64,2,2,100,XSICUENE Index  (R1),0.01,3.7833251953125,0.6579695991847826,14.313549533486366,3.7833251953125,-inf
1048596,0,16,4,64,2,2,100,XSICUENE Index  (R1),0.001,8.880615234375,1.5444548233695652,78.86532694101334,8.880615234375,-inf
1048596,0,16,4,64,2,3,50,NE,0.01,1985.925537109375,57.86625146865845,3943900.25,1985.925537109375,-inf
1048596,0,16,4,64,2,3,50,NE,0.001,1880.6932373046875,54.79997396469116,3537007.0,1880.6932373046875,-inf
1048596,0,16,4,64,2,3,50,SE,0.01,1796.9847412109375,163.50985765457153,3229154.25,1796.9847412109375,-inf
1048596,0,16,4,64,2,3,50,SE,0.001,2444.4169921875,222.42052555084229,5975174.5,2444.4169921875,-inf
1048596,0,16,4,64,2,3,50,NAE,0.01,1457.59423828125,232.2859287261963,2124581.0,1457.59423828125,-inf
1048596,0,16,4,64,2,3,50,NAE,0.001,1408.711669921875,224.49588775634766,1984468.625,1408.711669921875,-inf
1048596,0,16,4,64,2,3,50,NAW,0.01,3071.155029296875,63.97451162338257,9431993.0,3071.155029296875,-inf
1048596,0,16,4,64,2,3,50,NAW,0.001,3211.88623046875,66.9060468673706,10316213.0,3211.88623046875,-inf
1048596,0,16,4,64,2,3,50,SAE,0.01,99.035888671875,3.198075294494629,9808.107421875,99.035888671875,-inf
1048596,0,16,4,64,2,3,50,SAE,0.001,758.401611328125,24.490368366241455,575173.0,758.401611328125,-inf
1048596,0,16,4,64,2,3,50,SAW,0.01,975.6799926757812,110.18915176391602,951951.4375,975.6799926757812,-inf
1048596,0,16,4,64,2,3,50,SAW,0.001,855.9158325195312,96.663498878479,732591.9375,855.9158325195312,-inf
1048596,0,16,4,64,2,3,50,XSICFEUW Index  (R4),0.01,1446.9580078125,31.48983694912949,2093687.4763727188,1446.9580078125,-inf
1048596,0,16,4,64,2,3,50,XSICFEUW Index  (R4),0.001,1606.039794921875,34.95189978067192,2579363.8228726983,1606.039794921875,-inf
1048596,0,16,4,64,2,3,50,XSICFENE Index  (R1),0.01,375.6923828125,7.483912008217132,141144.76650333405,375.6923828125,-inf
1048596,0,16,4,64,2,3,50,XSICFENE Index  (R1),0.001,700.0205078125,13.944631629731074,490028.7113580704,700.0205078125,-inf
