WEEK,NUMERO DE ACEPTACION,FECHA,RUT PROBABLE IMPORTADOR,PARTIDA ARANCELARIA,PESO BRUTO TOTAL,US$ CIF UNIT,IMPUESTO US$,CANTIDAD DE BULTO,NRO DOC. TRANSPORTE,ITEMS TOTALES,FOB TOTAL,FLETE TOTAL,SEGURO TOTAL,CIF TOTAL,TOTAL IVA,US$ FOB UNIT,DIFF FECHA DIN Y DOC TRANSPORTE,TEU,FOB_per_TEU,FLETE_per_TEU,SEGURO_per_TEU,PESO BRUTO PER TEU,ITEMS PER TEU,SUM_TEU_OTRA,SUM_TEU_SAN ANTONIO,SUM_TEU_VALPARAISO_x,SUM_TEU_CHINA,SUM_TEU_U.S.A,SUM_TEU_other_countries,MEAN_FLETE_per_TEU_CHINA,MEAN_FLETE_per_TEU_U.S.A,MEAN_FLETE_per_TEU_other_countries,SUM_TEU_SAN  ANTONIO,SUM_TEU_VALPARAISO_y,SUM_TEU_other_ports,SUM_TEU_CMA CGM,SUM_TEU_COSCO,SUM_TEU_EVERGREEN,SUM_TEU_HAMBURG,SUM_TEU_HAPAG-LLOYD,SUM_TEU_HYUNDAI,SUM_TEU_MAERSK,SUM_TEU_MSC,SUM_TEU_ONE,SUM_TEU_OOCL,SUM_TEU_PACIFIC INT. LINE,SUM_TEU_SEALAND,SUM_TEU_WAN HAI,SUM_TEU_YANG MING,SUM_TEU_ZIM,SUM_TEU_other_companies,MEAN_FLETE_per_TEU_CMA CGM,MEAN_FLETE_per_TEU_COSCO,MEAN_FLETE_per_TEU_EVERGREEN,MEAN_FLETE_per_TEU_HAMBURG,MEAN_FLETE_per_TEU_HAPAG-LLOYD,MEAN_FLETE_per_TEU_HYUNDAI,MEAN_FLETE_per_TEU_MAERSK,MEAN_FLETE_per_TEU_MSC,MEAN_FLETE_per_TEU_ONE,MEAN_FLETE_per_TEU_OOCL,MEAN_FLETE_per_TEU_PACIFIC INT. LINE,MEAN_FLETE_per_TEU_SEALAND,MEAN_FLETE_per_TEU_WAN HAI,MEAN_FLETE_per_TEU_YANG MING,MEAN_FLETE_per_TEU_ZIM,MEAN_FLETE_per_TEU_other_companies,SUM_TEU_CFR,SUM_TEU_CIF,SUM_TEU_CYS,SUM_TEU_EXW,SUM_TEU_FOB,SUM_TEU_OTRO,SUM_TEU_SIN CLAUSULA,SUM_TEU_CONTENEDOR 20,SUM_TEU_CONTENEDOR 40,SUM_TEU_CONTENEDOR REFRIGERADO 20,SUM_TEU_CONTENEDOR REFRIGERADO 40,MEAN_FLETE_per_TEU_AF,MEAN_FLETE_per_TEU_FE,MEAN_FLETE_per_TEU_ME,MEAN_FLETE_per_TEU_NAE,MEAN_FLETE_per_TEU_NAW,MEAN_FLETE_per_TEU_NE,MEAN_FLETE_per_TEU_OC,MEAN_FLETE_per_TEU_SAE,MEAN_FLETE_per_TEU_SAW,MEAN_FLETE_per_TEU_SE,boat_price,boat_volume,brent_oil_price,brent_oil_volume,clp_price,clp_volume,cny_price,cny_volume,cosco_shipping_price,cosco_shipping_volume,csi300_price,csi300_volume,gcfgold_price,gcfgold_volume,hapag_price,hapag_volume,hgfcopper_price,hgfcopper_volume,ipsa_price,ipsa_volume,lefcattle_price,lefcattle_volume,maersk_price,maersk_volume,ngfnaturalgas_price,ngfnaturalgas_volume,sea_price,sea_volume,sp500_price,sp500_volume,wan_hai_price,wan_hai_volume,wti_oil_price,wti_oil_volume,yang_ming_price,yang_ming_volume,zcfcorn_price,zcfcorn_volume,zim_price,zim_volume,zsfsoybean_price,zsfsoybean_volume
2017-06-19,7163,2017-06-25,2471,55,27196.162667876586,5624.58975708502,575.6525787172012,1.7971520312718134,6617,5.040625436269719,67530.25457210666,2705.6690199637023,224.28708222811673,70460.21061985202,13159.601182465447,5521.345151472847,29.43766578249337,82.0,29916.48430911567,1095.9949705069544,107.06052189742422,8581.027213382617,2.8711100294756844,2056.0,9488.0,9316.0,8168.0,2239.0,10453.0,1166.0413010690725,1196.9290331459729,1001.3514592238921,9504.0,9317.0,2039.0,1324.0,477.0,767.0,3159.0,3476.0,167.0,2483.0,3802.0,0.0,0.0,89.0,626.0,196.0,310.0,0.0,3984.0,1058.314958356371,1247.5893723994452,1104.4721195499296,993.7435556967063,1037.2103338079878,1171.8834642857144,1132.2382875836752,1151.7368568463485,0.0,0.0,1048.219,860.9006917087543,1178.5814583333333,1177.1231927888152,0.0,1162.4712955309246,2956.0,3782.0,0.0,1322.0,10404.0,2360.0,36.0,4853.0,14158.0,33.0,1816.0,1198.1141666666665,1200.6850654901777,245.27666666666664,1179.5589670569082,1063.976242778862,910.91276900869,1485.087094017094,1189.3525486335404,788.5470576574976,1154.9089394096056,24.48900032043457,15400.0,46.90999984741211,146253.0,656.3800048828125,0.0,6.819699764251709,0.0,2.561537981033325,65685154.0,5128.22021484375,390600.0,1244.199951171875,813.0,26.369184494018555,290956.0,2.5894999504089355,1515.0,4824.41015625,0.0,119.1999969482422,9970.0,11315.8955078125,117160.0,2.928999900817871,660930.0,20.104999542236328,13200.0,2453.4599609375,19053080000.0,13.083003044128418,11847990.0,44.20000076293945,3449530.0,11.933735847473145,24508230.0,375.25,1033896.0,11.5,7824600.0,904.5,608463.0
2017-06-26,5647,2017-06-26,2115,46,29184.71878342483,2971.1585071719496,599.2445246085011,1.8772799716663715,5204,4.948291128032584,67240.24060386045,2907.113182220648,209.5680361253763,70356.92180803967,13402.352900655214,2798.5874942447317,27.506640694173896,170.0,29556.20642040894,1119.1114741558727,102.27244432295223,8575.46708218628,2.6666952562341164,1559.0,8273.0,7389.0,6734.0,2314.0,8173.0,1183.16469507097,1200.2079192796268,1027.3510086146762,8283.0,7388.0,1550.0,934.0,658.0,487.0,2573.0,3079.0,120.0,2087.0,3003.0,0.0,0.0,62.0,231.0,101.0,182.0,0.0,3704.0,1070.8504473958333,1165.2160820413435,1249.118864586921,994.7747236728025,1101.2164660334347,1169.0140384615383,1045.8052847412175,1178.0885721071513,0.0,0.0,1194.1873484848486,896.7295970695972,1177.1691836734694,1329.3940625,0.0,1198.6210635868395,2870.0,3346.0,0.0,1156.0,8106.0,1714.0,29.0,3939.0,11370.0,42.0,1870.0,1553.0925,1203.482285481449,0.0,1186.238310941579,1169.7339163255976,911.2932328534334,1229.255,1205.521775533559,782.0425098244891,1250.7400094101556,24.48900032043457,15400.0,45.83000183105469,99696.0,660.7000122070312,0.0,6.839799880981445,0.0,2.730768918991089,55980836.0,5128.22021484375,390600.0,1246.300048828125,1258.0,25.88443756103516,380420.0,2.625,47943.0,4759.7001953125,0.0,119.0999984741211,33285.0,11237.4345703125,208810.0,3.0350000858306885,538290.0,20.104999542236328,13200.0,2439.070068359375,17524000000.0,13.63636302947998,13559535.0,43.380001068115234,3620198.0,12.22839641571045,18944194.0,359.0,834556.0,11.5,7824600.0,942.25,358540.0
2017-07-03,5345,2017-07-09,1940,51,25985.505653882134,4024.228020579981,522.2780867737004,1.7650140318054257,4830,5.0656688493919555,68172.407797942,2878.6597006548177,210.81045088868103,71261.8778971001,13451.814686623013,3933.581137511693,29.992329279700655,132.0,29442.81419539566,1155.1498121128707,100.72355643383202,8121.493283697605,2.7467883819608607,1788.0,6547.0,7308.0,5972.0,1709.0,7962.0,1265.9224527896088,1236.9276865129468,1027.985005252842,6554.0,7308.0,1781.0,1095.0,304.0,337.0,2433.0,3218.0,93.0,1099.0,3267.0,0.0,0.0,63.0,187.0,96.0,290.0,0.0,3161.0,1229.3435198028674,1406.1532847222222,1380.903462009804,1008.9713437033645,1054.5836235206727,1393.0641304347826,1210.5537015655166,1088.4209928914916,0.0,0.0,1496.169540229885,877.9736038961039,1171.2852500000001,1480.5959322033898,0.0,1265.5684487196627,2417.0,3065.0,0.0,892.0,7425.0,1821.0,23.0,3204.0,10898.0,21.0,1520.0,1002.4006666666667,1299.9541689835594,0.0,1228.006279756236,1073.1201934262442,893.5920707123317,1759.7024999999999,1127.6154359832158,819.0339812060625,1186.1696499110321,24.48900032043457,15400.0,49.68000030517578,112525.0,662.0,0.0,6.799799919128418,0.0,2.807692050933838,152306948.0,5128.22021484375,390600.0,1217.9000244140625,194.0,25.63711929321289,604877.0,2.680999994277954,3692.0,4783.89013671875,0.0,114.7750015258789,117541.0,11577.4345703125,103665.0,2.864000082015991,686106.0,20.104999542236328,13200.0,2429.010009765625,11567730000.0,14.15019702911377,64546625.0,47.06999969482422,3636792.0,12.915937423706056,75478473.0,378.0,26092.0,11.5,7824600.0,996.0,12618.0
2017-07-10,7007,2017-07-13,2313,46,26534.47707149993,4032.4259554730984,492.91977438136826,1.8009133723419437,6398,4.540602254887969,66264.10669330669,3031.3538846867423,211.58863422291995,69507.04926930212,13150.511010418155,3918.6459768802624,31.16426430712145,68.0,29490.17920168278,1197.0267965671048,98.32677862683441,8409.37859936766,2.5277383798826967,2111.0,10163.0,8488.0,9145.0,2921.0,8696.0,1300.3700912980944,1210.3466216144086,1063.467461919553,10170.0,8486.0,2106.0,1513.0,788.0,755.0,3496.0,3803.0,120.0,1596.0,3816.0,3.0,0.0,67.0,223.0,176.0,307.0,0.0,4099.0,1271.722530669963,1166.7050658761527,1307.1179046579332,1087.8203607860964,1168.2226400500726,1620.1087109375,1063.735211983152,1143.5519893133778,1175.0,0.0,1611.5256140350878,860.50175,1461.4996135265699,1607.2323148148148,0.0,1299.7304463666985,3168.0,3212.0,0.0,1392.0,10760.0,2179.0,51.0,4447.0,14494.0,29.0,1792.0,1185.635,1304.2574551910589,0.0,1239.5515925129876,1172.8748183236667,1006.2744121031851,1186.441346153846,1176.645486904762,820.5695842142088,1263.1042413452028,24.48900032043457,15400.0,46.880001068115234,120341.0,666.5999755859375,0.0,6.8028998374938965,0.0,3.299999952316284,245231202.0,5128.22021484375,390600.0,1212.0999755859375,77.0,29.183677673339844,1435810.0,2.63949990272522,3185.0,4901.89990234375,0.0,117.8000030517578,211456.0,11952.3056640625,167606.0,2.9800000190734863,872495.0,20.104999542236328,13200.0,2427.429931640625,15102550000.0,14.387351036071776,19234325.0,44.400001525878906,4314632.0,13.407036781311035,35054956.0,391.75,152207.0,11.5,7824600.0,985.25,39555.0
2017-07-17,6978,2017-07-17,2363,52,29269.52079392376,5223.514617368874,627.1107203513909,1.8829177414732015,6358,4.877758670106047,67274.22468615649,3034.8472542275726,229.18928202923473,70538.26127257095,13497.677120951563,5049.450173402121,28.802092290054457,80.0,29552.427314824658,1177.3426052825228,106.54723020839064,8634.811203614116,2.70108869767066,2466.0,10138.0,8781.0,7234.0,2943.0,11208.0,1293.4886678041269,1196.1209848997985,1078.8651370608798,10144.0,8781.0,2460.0,1691.0,594.0,506.0,3137.0,4112.0,89.0,1858.0,4177.0,11.0,0.0,112.0,197.0,150.0,287.0,0.0,4464.0,1198.83084343285,1302.8282821052271,1512.72735260771,1000.613052922204,1090.890647829029,1442.1208333333334,1150.9828607769423,1149.0933686873393,1352.3583333333333,0.0,1334.1688636363638,833.9713432835821,1382.244313186813,1314.9121074380164,0.0,1314.2137198189137,3149.0,3848.0,0.0,1678.0,10231.0,2450.0,29.0,4868.0,14318.0,25.0,2174.0,1457.3238636363637,1312.2270489684108,1586.0,1338.7396299685618,984.1996603126777,999.321488559026,1698.363,1305.3321511683357,793.5652331335807,1243.8903607376285,24.48900032043457,15400.0,48.41999816894531,112165.0,659.7999877929688,0.0,6.769499778747559,0.0,3.2461531162261963,132195837.0,5128.22021484375,390600.0,1232.800048828125,60.0,32.44334411621094,665596.0,2.7170000076293945,2099.0,5046.8798828125,0.0,116.4250030517578,128020.0,12091.79296875,126403.0,2.970000028610229,685572.0,20.104999542236328,13200.0,2459.139892578125,15129180000.0,14.15019702911377,17869390.0,46.02000045776367,2399789.0,13.112377166748049,25544679.0,375.0,694538.0,11.5,7824600.0,1009.0,184745.0
2017-07-24,7305,2017-07-30,2478,47,27208.028301163587,4049.9336030116356,595.1372047747619,1.8605065023956195,6711,4.603011635865846,68057.08439972621,3062.755790554415,211.76467351129364,71331.60482546201,13489.062183436003,3937.594342231348,28.46899383983573,76.0,29420.32633446478,1186.6769282047364,100.00027767255075,8273.126052067284,2.5265075029958126,2028.0,11543.0,8922.0,9488.0,2994.0,10011.0,1265.8629160411551,1206.3656266821213,1095.7792168234116,11579.0,8922.0,1992.0,1380.0,726.0,925.0,3386.0,4136.0,133.0,2752.0,4359.0,4.0,0.0,161.0,291.0,289.0,290.0,0.0,3661.0,1249.4463496514575,1264.2793050893308,1376.4048895222584,995.0216785409551,1184.4583587616175,1422.2713020833332,1163.0285338841773,1166.4690748896955,1092.5,0.0,1443.946404109589,785.4800670498084,1778.1807779761905,1406.5729107142856,0.0,1252.1573854824264,2938.0,3756.0,0.0,1722.0,11533.0,2526.0,18.0,4644.0,15796.0,45.0,2008.0,1534.9088333333334,1300.2871813912798,851.5,1258.8449372341613,1136.8911790702302,947.8220401311889,1371.4626666666666,1227.8393623967445,891.8858159550974,1247.217523584524,24.48900032043457,15400.0,48.59999847412109,113556.0,651.5999755859375,0.0,6.750100135803223,0.0,3.730768918991089,410319265.0,5128.22021484375,390600.0,1253.9000244140625,284522.0,33.35348129272461,640349.0,2.7290000915527344,3476.0,5020.72021484375,0.0,112.9000015258789,74531.0,11865.1259765625,94411.0,2.940999984741211,483495.0,20.104999542236328,13200.0,2469.909912109375,18072700000.0,14.189723014831545,9999825.0,46.34000015258789,4133456.0,13.210597038269045,17259202.0,377.25,498729.0,11.5,7824600.0,1000.75,233164.0
2017-07-31,4475,2017-07-31,1912,46,25613.124382122904,10074.700089385475,528.0677631917632,1.764022346368715,4091,4.342793296089385,69317.79770726257,3391.331530726257,226.2698837988827,72935.39890279328,12721.715130726257,9537.521499441342,32.869050279329606,58.0,29790.96045873959,1260.7173594331512,107.18456637230285,8232.248653927098,2.5545852351795526,920.0,5215.0,6737.0,6065.0,1132.0,5675.0,1412.8269861906115,1179.5720311241948,1080.2246051105772,5220.0,6735.0,917.0,908.0,530.0,529.0,1813.0,1798.0,75.0,1499.0,2214.0,2.0,0.0,102.0,49.0,145.0,132.0,0.0,3076.0,1295.1735295084804,2307.669393926711,1561.8842551353875,1094.8359397777776,1160.81241527934,1739.6751111111112,1121.6639836341253,1143.3248060886517,900.0,0.0,1355.8877551020407,886.4305555555555,1672.896496855346,1542.8485211267605,0.0,1234.663627076731,1690.0,2059.0,0.0,775.0,6755.0,1565.0,28.0,2880.0,8872.0,36.0,1084.0,1919.2058333333334,1402.8463272659842,0.0,1098.5160270024273,1099.7407690889943,964.0193976967591,1508.78,1218.744988271605,965.333153680028,1199.9362403314467,24.48900032043457,15400.0,52.650001525878906,131076.0,649.0,0.0,6.725500106811523,0.0,3.730768918991089,255892556.0,5128.22021484375,390600.0,1266.5999755859375,10633.0,33.0418586730957,383307.0,2.888000011444092,2021.0,5064.6201171875,0.0,115.4499969482422,55728.0,11961.0234375,132559.0,2.7739999294281006,664980.0,20.104999542236328,13200.0,2470.300048828125,17335730000.0,13.675889015197754,14414675.0,50.16999816894531,4221271.0,13.210597038269045,29030727.0,370.75,541986.0,11.5,7824600.0,949.25,27022.0
2017-08-07,7128,2017-08-10,2508,49,27630.24661756453,3961.6850448933783,619.0727958993476,1.9145622895622896,6529,4.53675645342312,67424.55966470258,3011.0881790123453,224.85518799102132,70660.50305134681,13373.204217171717,3848.136136363636,30.012626262626263,90.0,29403.214341449315,1131.939728319108,104.36642368177829,8089.710827500315,2.5313984239240237,1847.0,10264.0,10506.0,9585.0,2741.0,10291.0,1224.0745353754385,1217.480007299329,1014.3351071330469,10274.0,10510.0,1833.0,1552.0,725.0,641.0,3373.0,3838.0,149.0,3523.0,3977.0,0.0,0.0,71.0,350.0,206.0,155.0,0.0,4057.0,1174.650249590386,1150.6582610350076,1258.5241508859358,1005.1627053661695,1009.7040879802688,1630.5111567164179,1090.3317911212735,1165.4641664198375,0.0,0.0,1305.5531818181817,833.7152664859982,1438.4248772321428,1577.5650781250001,0.0,1261.9636027505999,2767.0,3622.0,0.0,1747.0,12111.0,2329.0,41.0,4626.0,15188.0,51.0,2752.0,1497.4066666666668,1252.4983659045686,797.0,1202.5076053639846,1025.09904555068,938.2903011847609,1199.569,1167.255167489035,771.2897727867562,1214.7983934169438,24.48900032043457,15400.0,52.369998931884766,158651.0,651.2000122070312,0.0,6.721499919891357,0.0,4.107691764831543,411245857.0,5128.22021484375,390600.0,1258.199951171875,2136.0,33.61563873291016,431690.0,2.907999992370605,1768.0,5140.75,0.0,109.7249984741211,24934.0,11594.8701171875,103482.0,2.9830000400543213,863134.0,20.104999542236328,13200.0,2480.909912109375,16391220000.0,14.34782600402832,12100990.0,49.38999938964844,4553541.0,13.505256652832031,50637314.0,372.25,965875.0,11.5,7824600.0,935.5,1594.0
2017-08-14,7906,2017-08-20,2575,44,26673.85652542373,3927.5264735643814,546.4125533707866,1.8577030103718695,7244,4.1768277257778905,64797.84257778902,3044.476801163673,208.73400328864153,68051.05338603593,12768.025027826967,3809.3494421958007,28.42992663799646,100.0,28093.113106273653,1182.9213902588767,95.97710733583612,8216.069094171204,2.329014763680608,2267.0,11660.0,10612.0,10150.0,2991.0,11398.0,1257.145960867151,1248.8180955114187,1083.9468746114198,11667.0,10612.0,2260.0,1931.0,668.0,777.0,3546.0,4792.0,156.0,3303.0,4416.0,0.0,0.0,81.0,276.0,193.0,200.0,0.0,4200.0,1180.6740564397594,1193.4002312599682,1405.2706888736263,1061.0265851861122,1134.1640301591272,1383.821923076923,1162.9275920249195,1100.7162118180643,0.0,0.0,1675.530487804878,903.7298724489797,1436.235308908046,1648.0398878205128,0.0,1317.370596478928,3388.0,4037.0,0.0,1634.0,13006.0,2428.0,46.0,4812.0,16840.0,23.0,2864.0,1327.931111111111,1276.5911444984738,0.0,1310.20879437701,1154.8102498907201,1031.386526914236,1726.1875,1177.409980536659,822.912688032427,1241.9212076391962,24.48900032043457,15400.0,50.72999954223633,183917.0,648.2999877929688,0.0,6.668700218200684,0.0,3.8461530208587646,171989369.0,5128.22021484375,390600.0,1284.199951171875,1037.0,33.92231750488281,510128.0,2.906500101089477,1505.0,5063.72998046875,0.0,106.375,13893.0,11525.1259765625,197936.0,2.8929998874664307,611255.0,20.104999542236328,13200.0,2465.840087890625,15295240000.0,14.15019702911377,64957750.0,47.59000015258789,3210526.0,13.947246551513672,152382318.0,362.75,584990.0,11.5,7824600.0,937.5,103586.0
2017-08-21,6277,2017-08-24,2249,49,26008.486627369763,3680.618296957145,512.4976773174158,1.8198183845786204,5766,4.690457224788912,66368.73535287558,3022.217924167596,242.19169029791303,69633.1449864585,13173.732638202962,3582.721749243269,30.95236577983113,138.0,28523.910644812157,1161.760184130526,113.21428292793368,7902.953099185686,2.5701495591111487,1363.0,9349.0,8376.0,7981.0,2577.0,8530.0,1251.6841896979731,1282.0708909041837,1019.696579016425,9367.0,8376.0,1345.0,1066.0,540.0,730.0,3306.0,3726.0,75.0,2847.0,2752.0,2.0,0.0,64.0,289.0,223.0,177.0,0.0,3291.0,1214.8130600027366,1377.6197799823633,1308.4126130660597,956.1140161059061,1153.251607166398,1393.861125,1234.6169025625716,1109.3586437217452,450.0,0.0,1283.3647115384615,949.4322028985507,1507.9833561643836,1316.012,0.0,1242.3806203154425,2753.0,3421.0,0.0,1041.0,9401.0,2455.0,17.0,3725.0,13644.0,33.0,1686.0,1700.5565555555556,1263.711231000082,653.9992857142857,1257.0972506040753,1071.4482906116496,986.7705766009138,1436.8857142857141,1176.4471607037879,785.5975158124072,1282.891512952381,24.48900032043457,15400.0,51.65999984741211,172202.0,642.4000244140625,0.0,6.665900230407715,0.0,3.9769229888916016,84609109.0,5128.22021484375,390600.0,1290.800048828125,1198.0,35.61397933959961,557379.0,2.9809999465942383,1130.0,5101.72998046875,0.0,105.9499969482422,7691.0,11481.537109375,179463.0,2.8919999599456787,586451.0,20.104999542236328,13200.0,2428.3701171875,13824620000.0,15.375494003295898,66536802.0,47.369998931884766,3173148.0,16.50096893310547,85503927.0,349.0,536472.0,11.5,7824600.0,939.0,97018.0
2017-08-28,5169,2017-08-30,2017,47,28213.387786805957,4661.649705939253,752.5806553865924,1.9319017218030567,4710,5.376862062294448,75828.23417875798,3148.04175856065,238.04641903656412,79214.32237376668,15127.050942155154,4549.67746759528,25.036564132327335,80.0,30578.747830831988,1160.0452007736064,110.86189710634257,8256.194088268878,2.7748134084349396,1903.0,7297.0,6932.0,6368.0,1774.0,7990.0,1254.064404503508,1284.7265930812823,1040.4616556711019,7299.0,6932.0,1901.0,1274.0,328.0,375.0,2512.0,3161.0,95.0,2080.0,3064.0,2.0,0.0,12.0,241.0,92.0,118.0,0.0,2778.0,1139.2947239152027,1448.204411764706,1807.1048708677686,988.2128745497475,1007.2699822507954,1406.9983333333334,1184.0184471305854,1291.7391751418606,615.0,0.0,1774.625,726.8069544906571,1397.049142857143,1151.8407692307692,0.0,1274.7668431390778,2258.0,3150.0,0.0,1076.0,7655.0,1977.0,16.0,3813.0,10932.0,27.0,1360.0,2626.7116666666666,1287.001829160444,1023.57,1254.9013219672486,1015.5156907725747,947.53846091494,1745.6000000000001,1182.9453430213466,788.8244436484568,1325.562942077757,24.48900032043457,15400.0,51.88999938964844,117871.0,628.1500244140625,0.0,6.607399940490723,0.0,3.9076919555664062,118195735.0,5128.22021484375,390600.0,1309.699951171875,3187.0,36.85552215576172,949119.0,3.065000057220459,152807.0,5171.1201171875,0.0,105.1500015258789,61057.0,11193.8447265625,138390.0,3.069999933242798,598821.0,20.104999542236328,13200.0,2444.239990234375,14126800000.0,16.086956024169922,52931890.0,46.56999969482422,4511262.0,16.009868621826172,64323030.0,336.0,426217.0,11.5,7824600.0,942.0,65732.0
2017-09-04,6258,2017-09-06,2192,45,27056.92507670182,3720.3763071268777,528.1097189811011,1.933525087887504,5670,4.416746564397571,66725.93442793224,3061.7212879514223,218.1838862256312,70005.8395669543,13351.824344838607,3615.0669910514544,29.92138063279003,480.0,28204.72773863545,1127.9120128507118,102.57698163574594,8214.406561548521,2.4480740692300027,2005.0,9154.0,8471.0,8342.0,2102.0,9186.0,1204.5087003848423,1310.2182392786492,1009.1946529201338,9156.0,8471.0,2003.0,1440.0,367.0,629.0,3186.0,3483.0,126.0,3030.0,3113.0,0.0,0.0,37.0,386.0,133.0,151.0,0.0,3549.0,1170.8600022522523,1312.8140107913669,1431.6152899707367,998.5343485542875,1042.3182559378372,1614.5736923076925,1189.7401812899893,1106.3749134619236,0.0,0.0,1321.332857142857,825.3607457457458,1399.8096226415096,1364.7177746478874,0.0,1189.3489715220796,2617.0,3749.0,0.0,1088.0,10014.0,2130.0,32.0,4533.0,13162.0,37.0,1898.0,1700.875,1232.363335260276,0.0,1319.829803414787,1017.9936818961819,933.7452711510025,1355.3525,1279.2846296172675,822.8770336044314,1102.6600195670997,24.48900032043457,15400.0,53.380001068115234,119361.0,624.0999755859375,0.0,6.529900074005127,0.0,3.869230031967163,113882323.0,5128.22021484375,390600.0,1339.199951171875,122.0,35.83161926269531,585094.0,3.1075000762939453,5749.0,5147.93994140625,0.0,107.3249969482422,119439.0,10993.33203125,131165.0,2.890000104904175,666213.0,20.104999542236328,13200.0,2457.85009765625,13576530000.0,16.20553207397461,32185965.0,48.65999984741211,3078045.0,15.911648750305176,34694614.0,344.25,10026.0,11.5,7824600.0,956.5,2791.0
2017-09-11,6083,2017-09-16,2251,47,25748.571372677954,4204.855625513726,580.4485656360872,1.76886404734506,5652,4.589511754068716,66776.94851717901,2962.4819184612857,228.68373006740094,69968.11413776097,13189.181186914351,4106.358122636857,31.000164392569456,58.0,28883.560257806872,1174.4031870950257,104.39346607373442,8360.688000299197,2.5597970520754254,1691.0,7585.0,8226.0,7718.0,2011.0,7773.0,1238.4645281980877,1332.9931920300621,1053.9243595725864,7589.0,8226.0,1687.0,1017.0,591.0,605.0,2715.0,2930.0,86.0,2246.0,2768.0,0.0,0.0,92.0,218.0,139.0,181.0,0.0,3914.0,1164.4710759265922,1140.7226251788268,1264.3845400295731,1094.6120345784148,1163.6501241991666,1496.8779411764706,1198.3678414309272,1134.1039262295312,0.0,0.0,1049.804347826087,1124.2701707551707,1425.7736111111112,1106.5688953488373,0.0,1226.6404742867721,2612.0,3159.0,0.0,990.0,9020.0,1700.0,21.0,3985.0,11854.0,33.0,1630.0,1182.8600000000001,1256.7894587281635,0.0,1314.745576624844,1185.5008955999424,940.9749420446651,1696.789126984127,1392.0999343452381,787.5998277618638,1218.393889132839,24.48900032043457,15400.0,53.84000015258789,127404.0,622.4000244140625,0.0,6.530399799346924,0.0,3.823076009750366,199914293.0,5128.22021484375,390600.0,1331.0,371.0,36.14818954467773,588324.0,3.0460000038146973,5446.0,5152.08984375,0.0,107.75,165706.0,10853.8447265625,161454.0,3.0239999294281006,952466.0,20.104999542236328,13200.0,2488.110107421875,18184550000.0,16.284584045410156,32491764.0,48.06999969482422,3300065.0,15.322327613830566,49308435.0,345.5,227769.0,11.5,7824600.0,968.75,247841.0
2017-09-18,6563,2017-09-21,2308,45,25819.555771750725,3072.8667865305497,569.9835050426688,1.7895779369190918,6051,4.543653816852049,65288.011002590276,2961.1476961755293,215.7429346335517,68464.90163339936,13046.602387627609,2980.537993295749,28.34054548224897,96.0,29086.183351206193,1176.0098146453358,106.82477329781915,8460.550802100144,2.5479897131487115,1670.0,9165.0,8435.0,8383.0,2634.0,8253.0,1229.4493642184957,1241.2344820534847,1094.0316927624403,9149.0,8435.0,1686.0,1441.0,696.0,530.0,3126.0,2962.0,85.0,2813.0,3098.0,0.0,0.0,29.0,244.0,227.0,168.0,0.0,3851.0,1213.312121838479,1140.9647688356165,1392.8529788213627,1019.4882727540326,1234.5421887404887,1070.8472357723576,1096.6432033823166,1195.164870280233,0.0,0.0,1597.375,803.9877173913043,1333.8833928571428,1411.8763063063063,0.0,1245.5214572589819,2670.0,3369.0,1.0,1010.0,10037.0,2159.0,24.0,4180.0,13182.0,40.0,1868.0,1882.1499999999999,1273.615715429753,1035.245,1221.635672366364,1066.1655089174812,1014.7373065147858,1235.50875,1255.243448120915,808.5024769313294,1259.3627254473117,24.48900032043457,15400.0,55.47999954223633,112032.0,613.260009765625,0.0,6.573100090026856,0.0,3.769229888916016,245628861.0,5128.22021484375,390600.0,1306.300048828125,706.0,36.18281555175781,454982.0,2.9489998817443848,4155.0,5241.47998046875,0.0,111.5749969482422,99564.0,10400.5107421875,163038.0,2.9590001106262207,920659.0,20.104999542236328,13200.0,2503.8701171875,15886600000.0,14.822134017944336,30818668.0,49.90999984741211,2141761.0,14.438347816467283,45931820.0,351.5,617227.0,11.5,7824600.0,984.25,588066.0
