trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
38,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.462732,2026-01-10T01:18:20
39,8,0,2,4,0,1,2,52,233342247006136.25,19910359504609.344,1.6350091157767073e+29,233453001395794.0,-3.5376274087121238e+25,28157500442710.816,206.290879,2026-01-10T01:18:23
40,8,0,0,3,2,0,2,52,425.4752204184959,34.04569109879885,317955.92620159563,501.1568804401647,-49.199853472877464,15.462896195931446,194.635127,2026-01-10T01:21:50
41,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.470813,2026-01-10T01:25:05
42,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.455907,2026-01-10T01:25:08
43,8,0,2,4,2,1,2,52,22252823275360.19,1897558878849.7722,1.4858554108983557e+27,22255002517382.746,-3.2149073520487346e+23,2683553501616.9883,243.394042,2026-01-10T01:25:11
44,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.555405,2026-01-10T01:29:14
45,8,4,0,0,2,1,2,52,3607.466515480168,262.6961138084297,48470008.127019994,4967.600681695093,-6008.334995569095,233.20588698277572,265.008707,2026-01-10T01:29:17
46,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.503504,2026-01-10T01:33:43
47,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.500862,2026-01-10T01:33:46
48,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.557838,2026-01-10T01:33:49
49,8,0,2,4,0,0,2,52,291738696606.28406,24871915442.06262,2.2171768079152884e+23,292835019694.3658,-4.788384826611154e+19,31491535704.678047,101.019805,2026-01-10T01:33:52
50,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.503411,2026-01-10T01:35:34
51,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.570275,2026-01-10T01:35:37
52,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.519812,2026-01-10T01:35:40
53,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.505731,2026-01-10T01:35:43
54,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.502586,2026-01-10T01:35:46
55,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.496576,2026-01-10T01:35:49
56,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.493821,2026-01-10T01:35:52
57,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.509026,2026-01-10T01:35:55
58,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.490945,2026-01-10T01:35:58
59,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.538712,2026-01-10T01:36:01
60,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.512332,2026-01-10T01:36:04
61,8,2,0,1,1,0,1,52,142.40192413370104,11.303910260242525,27082.791449777626,159.39109385256634,-2.9509228560568843,2.606753529575935,2.96045,2026-01-10T01:36:07
62,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.513557,2026-01-10T01:36:11
63,8,2,1,1,1,0,1,52,144.41937630423345,11.421768879771795,28169.668653407367,161.001396557779,-3.0439968348940396,3.037269651972762,2.507225,2026-01-10T01:36:14
