trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
24,42,32,512,4,16,50,0.001,754.7230736432293,19.025999330339538,766490.5452707504,875.4944575899669,-0.050671575950161696,10.816469,2025-11-11T23:47:06
25,43,64,128,4,1,562,0.00019676101098846027,567.7760905006511,14.440979075394859,525396.1083833977,724.8421265236988,0.2798100895057032,4.677938,2025-11-11T23:47:18
26,43,64,128,4,1,530,0.0002337732278961276,569.3067000690104,14.544366128453422,523183.68702884024,723.3143763460258,0.282842779531172,3.787958,2025-11-11T23:47:25
27,43,64,128,4,1,537,0.00021184425310270916,686.7607814153647,16.503983548925184,725885.1227115545,851.9889217070574,0.004988553943968466,4.194856,2025-11-11T23:47:30
28,42,16,512,8,15,237,0.001,828.6400502630208,23.625364431260852,842042.5368603697,917.6287576467782,-0.1542349278524333,59.535587,2025-11-11T23:47:35
29,42,64,512,4,9,50,0.0007524355060262856,779.7569821002604,18.25623262003894,955691.8181071877,977.5949151397974,-0.3100203712214946,5.459378,2025-11-11T23:48:35
30,43,64,256,4,13,50,0.0008786949104337676,772.2717390078127,18.4232275785884,891810.790417136,944.3573425441961,-0.22245506405555404,4.389397,2025-11-11T23:48:42
31,43,32,512,2,12,50,0.001,830.6097285390625,18.901358503474686,1130845.5047124133,1063.4121988732372,-0.550113352243182,8.218502,2025-11-11T23:48:47
32,43,64,512,4,13,50,0.000425688698636205,808.6631236451823,18.561351731314204,1061929.8241913833,1030.4997933970599,-0.45564676409351135,7.977138,2025-11-11T23:48:56
33,43,64,512,4,14,167,0.001,758.7125552513022,18.888966392829534,787191.2738409048,887.2380029286983,-0.07904722551859567,28.544772,2025-11-11T23:49:05
34,42,64,512,2,15,50,0.0006421231845824592,785.2944121588542,21.302474121478074,739324.1177251671,859.8395883681834,-0.013433030193316764,9.136931,2025-11-11T23:49:34
35,43,32,512,4,20,50,0.000940578704373917,755.1540428815106,19.011205297781153,768505.4329524484,876.644416483929,-0.05343349549235832,13.680809,2025-11-11T23:49:44
36,43,16,512,4,12,50,0.00047870589946256764,794.1990733522135,18.370082371309163,1013777.4840609316,1006.8651767048713,-0.38964165104586246,10.147204,2025-11-11T23:49:59
37,43,64,128,4,1,552,0.00018389905111743159,596.2895080625,15.295339459856175,557082.6535778773,746.379697994176,0.23637556499484969,4.537628,2025-11-11T23:50:10
38,43,16,512,2,18,50,0.0007660792013100655,834.8382238190105,18.971490620077937,1143806.299794079,1069.4888030241734,-0.5678794409158228,15.586142,2025-11-11T23:50:15
39,43,16,512,2,30,50,0.001,808.64693915625,18.561137841472945,1061873.7543549512,1030.472587871677,-0.45556990602426195,26.190424,2025-11-11T23:50:32
40,43,64,128,2,30,50,0.001,755.7240793138021,19.629530846431965,735675.3384411206,857.7151849192834,-0.008431443801524718,7.605547,2025-11-11T23:50:59
41,43,16,128,2,30,50,0.001,779.085631234375,20.951212730406972,733336.323542005,856.3505844816158,-0.005225224905039072,21.702883,2025-11-11T23:51:08
42,43,64,512,2,30,50,0.001,764.6516509283855,20.134613007975318,730142.2235844949,854.4836005357241,-0.0008468929649965151,18.323508,2025-11-11T23:51:31
43,43,64,128,4,1,553,0.00018085908537023113,657.1309831419271,15.842242500183648,675048.7454108355,821.6135012345133,0.07467282726436064,4.461377,2025-11-11T23:51:50
44,42,16,512,2,30,600,1e-05,1639.824142466797,47.64170665827667,3367619.341757865,1835.1074469245295,-3.616184691169476,309.662326,2025-11-11T23:51:55
45,43,64,64,2,30,370,0.001,771.2570993333334,20.50831811930265,729742.1807673582,854.2494839140134,-0.00029853184075046,54.230729,2025-11-11T23:57:06
46,43,16,512,4,30,50,0.0004233828960227968,790.4201290729167,18.339553501293423,998079.6301582217,999.039353658414,-0.3681237223502518,25.496659,2025-11-11T23:58:02
47,43,64,128,4,1,567,0.00018212485122049172,641.2324235716146,15.584051720207102,652439.1487929556,807.7370542403979,0.10566506931701924,4.44556,2025-11-11T23:58:28
48,43,16,512,8,30,50,0.0009610995039029279,799.21236884375,18.436377511959947,1030040.773338487,1014.9092438925202,-0.41193465371994864,25.575068,2025-11-11T23:58:33
49,43,64,128,4,1,559,0.00018477579064229993,644.9589453815105,15.677055142693542,646754.8363934524,804.2106915438593,0.11345687510487723,4.703866,2025-11-11T23:59:00
50,43,64,256,8,25,50,0.0006570440213526852,759.3112897890627,18.868401639903688,790693.5505548961,889.2095088081863,-0.08384799262160403,8.668691,2025-11-11T23:59:05
51,42,64,128,8,30,50,0.001,755.1667178489585,19.010766148963206,768565.7751761451,876.6788323988125,-0.053516209962430894,7.702908,2025-11-11T23:59:15
52,43,64,512,8,30,282,0.001,754.1913760520835,19.044270937047468,764077.4035338964,874.1152118192981,-0.04736374724008163,102.854,2025-11-11T23:59:24
53,43,64,96,8,30,196,0.001,762.9622995286459,20.039035192030674,730749.1681999875,854.8386796349282,-0.0016788659875062173,29.179677,2025-11-12T00:01:08
54,43,64,128,4,1,559,0.00019016887748107375,652.422446358073,15.823472927901083,660967.3862218907,812.9990075159321,0.09397493600119178,4.163737,2025-11-12T00:01:38
55,43,16,512,4,1,50,0.001,1946.2168178977865,47.34550095958625,4452353.767863791,2110.0601337079925,-5.103091002011872,1.227267,2025-11-12T00:01:43
56,43,16,512,4,30,302,0.0007704631817145392,816.3092030117188,23.057138287706767,810796.348307218,900.4423070398336,-0.11140402488548373,154.442743,2025-11-12T00:01:45
57,43,64,512,8,30,50,0.0005857981772642171,754.3623646328125,19.5524880835462,737023.917810833,858.5009713511296,-0.010280017173253775,18.353912,2025-11-12T00:04:20
58,42,32,512,4,30,50,0.0009405311573423413,775.1266177513022,18.325162530045265,920586.7823594232,959.4721373544014,-0.2618999299969236,20.294146,2025-11-12T00:04:39
59,42,64,512,8,25,145,0.001,752.9218249583333,19.374207425075607,742586.7492171545,861.7347325117831,-0.017905302150983404,43.694643,2025-11-12T00:05:01
60,43,64,96,8,17,50,0.001,770.1928903489584,20.448107768558263,729594.5318475417,854.1630592852524,-9.614118606071642e-05,4.227009,2025-11-12T00:05:45
61,42,64,512,8,13,50,0.0008955924954628689,758.8902576992188,19.808657396887273,733056.4187533666,856.1871400303596,-0.004841543713915097,7.871096,2025-11-12T00:05:51
62,43,64,64,2,30,50,0.00019694536631421745,752.9218656484376,19.40565314205036,741210.3705533188,860.9357528604087,-0.016018622727787646,6.815576,2025-11-12T00:06:00
63,43,16,512,8,23,50,0.00041370464671956926,851.0399415358073,19.273119673573458,1187652.2016681354,1089.7945685624127,-0.6279814775361154,19.7633,2025-11-12T00:06:08
64,43,64,128,4,1,537,0.00020120410709199298,673.4098832395835,16.232861513844234,711533.1497853209,843.5242437448499,0.02466160810678719,4.580034,2025-11-12T00:06:28
65,42,16,512,8,30,50,0.0006094327560698979,771.952972731771,18.434161779406015,888745.5712183086,942.7330328456242,-0.21825339619919837,25.669077,2025-11-12T00:06:34
66,43,64,128,4,1,548,0.0002003579873148478,648.032085794922,15.721502368524723,667021.7319197183,816.7139841582966,0.08567590481948728,4.66491,2025-11-12T00:07:01
67,42,16,512,2,26,50,0.0005995824157908619,789.3301022174479,18.33103556216158,993579.6597847204,996.7846606889175,-0.36195536059650646,22.313327,2025-11-12T00:07:06
68,43,64,128,4,1,543,0.00019443759788458147,594.4354794147135,14.849072212211553,568624.8836213896,754.0722005361222,0.22055398297453566,3.9447,2025-11-12T00:07:30
69,42,32,256,2,30,50,0.00024173236409977936,767.8466698346356,18.57522703548,851847.2038732242,922.9556890085375,-0.16767473478237194,13.233985,2025-11-12T00:07:35
70,43,32,512,2,25,50,0.00021445374659353613,767.906809808594,18.573156108856274,852353.2593690486,923.2297977042599,-0.16836841343059095,17.09106,2025-11-12T00:07:49
71,43,64,256,8,7,50,0.00035770048645002807,822.6931635976563,18.769572392590135,1107211.7020394176,1052.241275582467,-0.5177171735122879,2.438085,2025-11-12T00:08:07
72,43,64,128,4,1,540,0.00020849789777914351,594.2869265742188,14.942403260874595,561854.1547263797,749.5693128232904,0.229835000780096,4.114681,2025-11-12T00:08:10
73,42,64,128,8,30,50,0.00014640711844797794,758.5139468528647,18.895844591133056,786048.7846365031,886.5939231894741,-0.07748115149419821,7.966648,2025-11-12T00:08:16
74,43,64,128,4,1,542,0.00022791385291145587,583.9760239283854,14.5464424925955,543999.9746939485,737.5635394282641,0.25430872663061643,4.293301,2025-11-12T00:08:25
75,42,64,128,2,30,176,0.00041927671883855563,755.8468006679688,19.6364700954889,735560.7182531307,857.6483651550504,-0.008274327481833543,26.605214,2025-11-12T00:08:30
76,43,64,128,4,1,545,0.000238343654214697,583.7675716998698,14.832057946137772,539612.8952734434,734.5834842095509,0.26032234242405383,3.986165,2025-11-12T00:08:58
77,43,64,128,4,1,541,0.00026790233362337826,584.2735601425782,14.38648411271228,542761.652352004,736.7235929112112,0.25600616451106095,4.493787,2025-11-12T00:09:03
78,43,64,128,4,1,552,0.00032617708104087353,576.0811814251302,14.776574769166498,508866.7706932223,713.3489824014766,0.30246777965922556,4.141313,2025-11-12T00:09:09
79,43,64,128,4,1,547,0.0003251105406208016,587.1675011184897,14.725594916797895,548640.9048704203,740.7029801954494,0.24794714336977408,4.721766,2025-11-12T00:09:14
80,43,64,128,4,1,551,0.0003409703402567454,584.9094053684896,14.726431072264539,543651.9184293303,737.3275516548465,0.2547858268718681,3.981133,2025-11-12T00:09:20
81,43,64,128,4,1,552,0.00035668397531534585,562.4165315533854,14.07479732699798,510590.7166323566,714.5563075310137,0.30010467027986165,4.28682,2025-11-12T00:09:25
82,43,64,128,4,1,558,0.0004080096388103582,560.7144203294271,13.879714980817814,509715.32220206753,713.9435007072111,0.3013046225184439,4.420065,2025-11-12T00:09:30
83,43,64,128,4,1,571,0.0004814678028746335,534.6406796881511,13.04772466557319,491139.55278113,700.8134935780918,0.3267674714112363,4.468548,2025-11-12T00:09:35
84,43,64,128,4,1,595,0.0006670886744991073,515.9429985703126,12.767156333100713,434905.7550001703,659.4738470934009,0.40385029167657105,5.078733,2025-11-12T00:09:40
85,43,64,128,4,1,600,0.000883981738285529,624.6726563391927,14.785441994552158,602993.4201161672,776.5265096029673,0.17344310257964013,4.329956,2025-11-12T00:09:46
86,43,64,128,4,1,598,0.0005189859263489313,534.9077854029948,13.128946145279457,479058.2910611581,692.1403694780114,0.34332793437990283,4.750864,2025-11-12T00:09:51
87,43,64,128,4,1,600,0.000511590876154172,529.3214912233074,12.97972472705581,474011.5016766999,688.4849320622056,0.3502458516181177,4.582394,2025-11-12T00:09:57
88,43,64,128,4,1,600,0.0004996766016382384,530.7593132675782,13.280866162856944,465400.1550878918,682.2024296994931,0.362049907320227,5.098519,2025-11-12T00:10:02
89,43,64,128,4,1,600,0.000501124272499818,529.9723361354168,13.175187347596584,467240.8643380611,683.55019152807,0.3595267439222255,4.540061,2025-11-12T00:10:08
90,43,64,128,4,1,600,0.0004994497085794166,534.7673435084636,13.266869764939019,476288.69908517087,690.1367249213528,0.34712436942284464,4.560503,2025-11-12T00:10:14
91,43,64,128,4,1,600,0.000498894027207674,540.2893969036459,13.40035153044039,477854.2956060255,691.2700598217932,0.3449783184715085,4.776298,2025-11-12T00:10:20
92,43,64,128,4,1,600,0.0005014664497715578,530.3091007851563,13.227195596765753,461842.798186657,679.5901692834124,0.36692617592484145,4.788128,2025-11-12T00:10:25
93,43,64,128,4,1,600,0.0005003485580121139,534.3508863470053,13.43379773165412,460371.4034724187,678.5067453403973,0.36894309917691803,5.021115,2025-11-12T00:10:31
94,43,64,128,4,1,600,0.0005009688337563687,536.4931802044271,13.151263939493449,496094.8173682988,704.339987057599,0.3199750123454671,4.374047,2025-11-12T00:10:37
95,43,64,128,4,1,600,0.00050106424933682,533.1082547324219,13.109339263442067,482636.98890073993,694.7207992429333,0.3384224125542752,4.875497,2025-11-12T00:10:42
96,43,64,128,4,1,600,0.0005005376941390358,534.8013359726564,13.334585290102577,477725.799665042,691.1771116472551,0.345154455063994,4.523569,2025-11-12T00:10:48
97,43,64,128,4,1,600,0.0005018133809179978,534.676624279948,13.27907269362447,471654.3323968694,686.7709460925596,0.35347695574236493,5.208051,2025-11-12T00:10:54
98,43,64,128,4,1,600,0.0005001414733717031,531.475452404948,13.145198288085252,467901.3658921988,684.0331613980413,0.3586213574003888,4.343488,2025-11-12T00:11:00
99,43,64,128,4,1,600,0.0005027884913321872,536.0624647161459,13.435624086741429,470524.0107042645,685.9475276610191,0.35502635107597647,4.74788,2025-11-12T00:11:05
100,42,64,512,8,30,543,0.001,773.86273084375,20.65572900395108,730448.6298234271,854.6628749532923,-0.0012669011802657337,195.60211,2025-11-12T00:11:12
101,43,64,128,4,1,600,0.0005047772774118221,528.408920608073,13.228845707672098,460536.36989203724,678.6283002439828,0.36871697045406704,5.013894,2025-11-12T00:14:28
102,43,16,64,8,30,50,8.927876261971241e-05,806.9189442226563,22.525500209365966,781837.7202509617,884.215878759798,-0.07170880938028268,21.850048,2025-11-12T00:14:35
103,43,64,128,4,1,600,0.00050673429035235,533.9251905950522,13.23035917814171,470241.55082888226,685.741606458936,0.3554135346677919,4.913675,2025-11-12T00:14:58
104,43,64,128,4,1,600,0.0005082522471597886,536.9021151881511,13.397376833402133,466973.5083065014,683.3545992429563,0.35989322382827493,4.700377,2025-11-12T00:15:03
105,43,64,128,4,1,600,0.0005068320566162335,528.8333590846355,13.307135644738988,452513.56826808676,672.6912874923287,0.3797142745666625,4.41994,2025-11-12T00:15:09
106,43,64,128,4,1,600,0.0005076777528549885,528.0265388307292,13.130003131759283,454321.8716257345,674.0340285369385,0.3772355317428948,4.972896,2025-11-12T00:15:15
107,43,64,128,4,1,600,0.0005102385973870052,527.8789835052083,12.936401121593274,478934.9101314889,692.0512337475376,0.3434970595395249,4.535683,2025-11-12T00:15:21
108,43,64,128,4,1,600,0.0005121799610652781,515.7051586985677,12.539508432334575,472715.01226289803,687.5427348630033,0.352023022366024,5.126163,2025-11-12T00:15:26
109,43,64,128,4,1,600,0.000512540524916008,528.7859178997396,13.117004993206468,455608.31869765563,674.9876433666439,0.3754721265961889,4.308051,2025-11-12T00:15:32
110,43,64,128,4,1,600,0.0005151662697985252,529.567728029948,13.062011900227786,471931.93400013837,686.9730227600924,0.3530964316565919,4.813221,2025-11-12T00:15:38
111,43,64,128,4,1,600,0.00051577245150709,539.1487658151042,13.266083709304239,485459.3365130648,696.749120209753,0.3345536624020172,4.466349,2025-11-12T00:15:44
112,43,64,128,4,1,600,0.0005188149128968964,533.7580111842449,13.324085306108643,461134.1724332013,679.0686065731512,0.36789752898553596,5.212881,2025-11-12T00:15:49
113,43,64,128,4,1,600,0.0005160179317452382,532.0711418808595,13.37546644972878,450958.6980198873,671.534584381093,0.38184562241453024,4.330248,2025-11-12T00:15:56
114,43,64,128,4,1,600,0.0005182165487496465,526.3616218385417,12.967514117467212,463495.85459255334,680.8052985931832,0.3646602388042418,4.673491,2025-11-12T00:16:01
115,43,64,128,4,1,600,0.0005248372367164722,535.0737358750001,13.445196208685111,452598.14490949764,672.7541489351795,0.37959834062113895,4.507899,2025-11-12T00:16:07
116,42,64,64,2,24,50,0.0006428957677066399,774.7475981940105,20.705787947635326,730799.7357356233,854.868256362127,-0.001748181744479771,6.115881,2025-11-12T00:16:13
117,43,64,128,4,1,600,0.0005216043615202024,524.9039869329428,13.016402392053363,455422.81740905956,674.8502184996753,0.3757264036155631,4.353579,2025-11-12T00:16:20
