trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
19,24,4,0,2,0,0,0,52,276.15435077683566,13.221652980897654,113792.01191472485,334.4332583291579,-1.2193372638815827,2.7815551256649447,0.196264,2026-01-10T12:30:57
20,24,2,2,4,0,1,2,52,329.652047830338,14.939194870959128,207743.63744428716,402.7987229312407,-2.0982743049235704,8.640441690982206,220.234219,2026-01-10T12:30:58
21,24,0,0,0,0,0,2,52,4068.54066596707,230.02780018299404,36765621.17459418,4163.2411869324005,-1384.8004822746127,271.1144746768229,22.925807,2026-01-10T12:34:39
22,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.538781,2026-01-10T12:35:02
23,24,0,2,4,0,1,2,52,326.2337422698095,14.897773766098204,203406.26036646965,400.63910422917996,-2.071045918190356,8.449139674515378,174.817887,2026-01-10T12:37:08
24,24,1,2,4,0,1,2,52,334.91774538680306,15.18055037979085,213845.7811937474,407.85654791695157,-2.1847468635022946,8.871447584474883,192.403456,2026-01-10T12:40:04
25,24,4,0,0,2,0,2,52,394.0716857753355,20.570795970990456,283742.0186398768,484.14226030627543,-8.134929018147405,14.207545909757162,99.682351,2026-01-10T12:43:17
26,24,4,0,3,0,0,0,52,274.79980395449206,13.1343975669178,112430.21537242027,332.1965626025156,-1.1806315223431907,2.662485872453181,0.462897,2026-01-10T12:44:57
27,24,4,2,4,0,1,0,52,430.29143799710147,20.285239893711452,293893.66263678734,536.686510135674,-4.729551021117529,3.188568096451374,11.677868,2026-01-10T12:44:59
28,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.780901,2026-01-10T12:45:11
29,24,4,2,4,0,0,2,52,3899208346392506.0,244345692780934.12,6.389291410692861e+31,4614936406457344.0,-2.4407842062432524e+27,345556992638225.7,140.516155,2026-01-10T12:47:17
30,24,0,2,4,0,1,0,52,419.35889141034426,19.965555834483602,285028.0730428161,530.7221740158861,-4.742151186573174,2.6683511831962035,4.194624,2026-01-10T12:49:38
31,24,3,0,3,0,0,0,52,298.9759318056117,14.419646161916889,130378.18468132259,357.48865855463833,-1.556212626988598,3.4151776654599133,0.266816,2026-01-10T12:49:43
32,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.919725,2026-01-10T12:49:44
33,24,4,1,3,0,0,0,52,300.23537261869365,14.40102452676071,132946.5276845808,363.24808728166545,-1.7164781499079205,3.148084567259072,0.352604,2026-01-10T12:51:50
34,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.959487,2026-01-10T12:51:51
35,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.820173,2026-01-10T12:53:57
36,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.801775,2026-01-10T12:56:03
37,24,4,2,0,0,1,0,52,951.5453137740019,45.980839331367726,1372362.625158443,1136.118610147496,-31.13063748994217,12.571966206093956,0.772498,2026-01-10T12:58:09
38,24,1,2,4,1,0,1,52,289.3298249942912,13.19350391140921,141497.13100714676,345.02259894526424,-1.1847045897518453,5.588539606365769,8.612751,2026-01-10T12:58:10
39,24,1,2,4,1,0,1,52,289.3298249942912,13.19350391140921,141497.13100714676,345.02259894526424,-1.1847045897518453,5.588539606365769,8.682063,2026-01-10T12:58:20
40,24,1,2,4,1,0,1,52,289.3298249942912,13.19350391140921,141497.13100714676,345.02259894526424,-1.1847045897518453,5.588539606365769,8.463706,2026-01-10T12:58:29
41,24,2,2,3,0,1,2,52,333.43642030240477,15.108327823961673,206733.79176630618,402.40335568352583,-2.087283579128039,8.481964235820374,179.974472,2026-01-10T12:58:39
42,24,4,0,4,2,0,2,52,3.3661500608277924e+25,2.1546563809281587e+24,7.705162751642644e+51,5.067926187190261e+25,-2.9434624814997687e+47,3.047144276162332e+24,164.399356,2026-01-10T13:01:40
43,24,0,2,0,0,0,2,52,560182.4560457583,34386.16755493335,1275577148511.7893,652573.5656187994,-48728528.3636733,48589.13001646334,30.394861,2026-01-10T13:04:25
44,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.953399,2026-01-10T13:04:56
45,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.891075,2026-01-10T13:07:02
46,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.86157,2026-01-10T13:09:08
47,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.185508,2026-01-10T13:11:13
48,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.891569,2026-01-10T13:13:19
49,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.085289,2026-01-10T13:15:25
50,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.804535,2026-01-10T13:17:32
51,24,4,0,0,2,1,0,52,316.1171256238944,15.629396538113099,152326.1677506702,386.5918894458743,-2.2072888640277055,5.049822737510949,75.868587,2026-01-10T13:19:37
52,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.033558,2026-01-10T13:20:54
53,24,0,2,3,0,1,2,52,329.4383942974276,15.073733046797173,206260.09810526084,403.7553333450476,-2.120938228394762,8.507627831513009,121.632165,2026-01-10T13:23:00
54,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.864101,2026-01-10T13:25:03
55,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.871684,2026-01-10T13:27:08
56,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.885591,2026-01-10T13:29:14
57,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.985105,2026-01-10T13:31:20
58,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.133502,2026-01-10T13:33:26
59,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,125.129125,2026-01-10T13:35:32
60,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.991732,2026-01-10T13:37:38
61,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.8002,2026-01-10T13:39:44
62,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.832091,2026-01-10T13:41:50
63,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.742239,2026-01-10T13:43:55
64,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.836077,2026-01-10T13:46:01
65,24,4,2,0,2,0,2,52,17481.485952474315,1077.8992792679628,1177371229.5161228,20205.737048816638,-44968.3061444883,1496.7549215638594,78.463097,2026-01-10T13:48:07
66,24,0,0,4,0,1,0,52,735.3320516721365,35.67994225513499,753861.5257723305,807.9647952963661,-19.34802024716308,19.702654834119993,1.237347,2026-01-10T13:49:26
67,24,0,2,4,2,0,2,52,50678.97436270651,3135.050256109149,9123817520.966452,55426.07792091958,-348536.6541141997,4412.62414980844,134.357611,2026-01-10T13:49:28
68,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.697358,2026-01-10T13:51:44
69,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.75801,2026-01-10T13:53:49
70,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.621921,2026-01-10T13:55:55
71,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.599008,2026-01-10T13:58:01
72,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.820001,2026-01-10T14:00:06
73,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.659507,2026-01-10T14:02:12
74,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.834759,2026-01-10T14:04:17
75,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.72832,2026-01-10T14:06:23
76,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.923779,2026-01-10T14:08:28
77,24,4,0,4,2,1,2,52,349.8294182260252,16.962864175871154,175718.09663101006,415.6312841047884,-2.448905413176707,2.840167967654261,290.814855,2026-01-10T14:10:35
78,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.737487,2026-01-10T14:15:26
79,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.767856,2026-01-10T14:17:32
80,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.84387,2026-01-10T14:19:38
81,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.906328,2026-01-10T14:21:44
82,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.844458,2026-01-10T14:23:49
83,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.800272,2026-01-10T14:25:55
84,24,1,2,4,2,0,1,52,282.6185733089339,12.86390631747694,133130.08859604035,336.474639421375,-1.066338301867462,5.126391874710628,124.891036,2026-01-10T14:28:01
85,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.473943,2026-01-10T14:30:07
86,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,127.98869,2026-01-10T14:32:16
87,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,127.904363,2026-01-10T14:34:25
88,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.099282,2026-01-10T14:36:34
89,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.23427,2026-01-10T14:38:43
90,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.168629,2026-01-10T14:40:52
91,24,0,0,4,2,1,2,52,661.3730674635101,28.253488850563695,626588.2341757087,720.3849535477367,-9.914900539933035,9.541527675953164,101.998811,2026-01-10T14:43:01
92,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.132161,2026-01-10T14:44:44
93,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.16495,2026-01-10T14:46:53
94,24,4,0,0,2,1,2,52,315.0900096376963,15.36526685616711,142975.8260664209,374.93957792994553,-1.8774521472575614,3.390723099313013,142.807971,2026-01-10T14:49:02
95,24,4,0,0,0,0,2,52,797.7767479601163,45.84597045929812,1893010.3259494947,1004.6989311563133,-69.47320535262139,49.41976269861051,50.413965,2026-01-10T14:51:26
96,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.055297,2026-01-10T14:52:17
97,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.113113,2026-01-10T14:54:26
98,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.132379,2026-01-10T14:56:35
99,24,0,2,4,2,0,1,52,276.3918938742445,12.601523922749957,126707.36889775134,330.24452576903695,-0.9838005310465734,4.695382281581924,128.040974,2026-01-10T14:58:44
