trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
14,4,1,1,4,1,0,0,52,124.2268373108317,7.909317749325582,36800.125969785295,173.2127490414729,-0.3067881165847129,2.3405137111189207,1.91495,2026-01-09T16:43:37
15,4,1,1,2,0,0,1,52,124.88518724100875,7.935633508062682,36109.05115462414,171.19256704130044,-0.2749838366484826,2.168922776956793,3.492948,2026-01-09T16:43:39
16,4,1,1,3,2,0,0,52,121.49261641469286,7.771035984494354,34770.83611913491,168.74643532375993,-0.26189217905462453,2.0596530822930394,45.008568,2026-01-09T16:43:43
17,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.28349,2026-01-09T16:44:29
18,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.283059,2026-01-09T16:44:33
19,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.260874,2026-01-09T16:44:38
20,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.260831,2026-01-09T16:44:43
21,4,1,1,3,1,0,0,52,126.37000966468095,8.026102770960724,36567.549640435995,172.5426108014426,-0.2960024868209768,2.131566055723513,2.015549,2026-01-09T16:44:48
22,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.242536,2026-01-09T16:44:50
23,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.282454,2026-01-09T16:44:55
24,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.263992,2026-01-09T16:45:00
25,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.253844,2026-01-09T16:45:04
26,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.448126,2026-01-09T16:45:09
27,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.257616,2026-01-09T16:45:14
28,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.274784,2026-01-09T16:45:18
29,4,1,1,2,1,0,0,52,125.36078322659841,7.9609847689028,36380.75760627498,171.7721616408778,-0.2825838133079241,2.177217567561041,2.076854,2026-01-09T16:45:23
30,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.316015,2026-01-09T16:45:26
31,4,1,1,2,1,0,1,52,125.02221069320944,7.939422830293253,36311.95810327411,171.4986971493175,-0.27629813398321884,2.1873884397964196,4.249075,2026-01-09T16:45:31
32,4,4,0,4,0,1,0,52,126.00558757636605,7.822553694973929,53010.32278222986,185.4216013456637,-0.2759127272210097,4.565493821939714,7.44952,2026-01-09T16:45:35
33,4,2,1,2,0,0,0,52,127.55359210850445,8.126251393438926,35481.42076806168,171.262339997464,-0.2961979184291374,2.0436187206689804,0.18884,2026-01-09T16:45:43
34,4,4,0,3,0,1,0,52,141.15874849117156,8.85575965956675,53789.10768240169,194.36131503177614,-0.4738108338541058,3.7196376994191764,6.638731,2026-01-09T16:45:44
35,4,4,0,4,0,1,0,52,126.00558757636605,7.822553694973929,53010.32278222986,185.4216013456637,-0.2759127272210097,4.565493821939714,7.423778,2026-01-09T16:45:51
36,4,4,0,4,0,1,0,52,126.00558757636605,7.822553694973929,53010.32278222986,185.4216013456637,-0.2759127272210097,4.565493821939714,7.43065,2026-01-09T16:45:59
37,4,2,1,3,2,0,0,52,121.78269965116375,7.78323355146778,34697.1153878565,168.52752399710388,-0.25844012550221923,2.04391416278792,64.943166,2026-01-09T16:46:08
38,4,2,2,2,1,0,1,52,125.88363164015003,8.000912395683686,35291.30066854369,169.26295457934373,-0.23763375474896056,2.265983919324697,10.124251,2026-01-09T16:47:13
39,4,2,1,2,1,0,1,52,126.13936123025856,8.01119176888756,36468.946603360564,172.1433064814635,-0.28729121527359003,2.140781000709449,4.355492,2026-01-09T16:47:24
40,4,1,2,2,1,0,1,52,125.89302917098341,8.001564735981004,35294.02914334811,169.27356805978297,-0.2379255457124495,2.2646482796890033,6.029398,2026-01-09T16:47:29
41,4,4,2,0,0,0,2,52,179.76926076383975,11.60031243855959,54248.87687281687,229.74336889312212,-2.8533546569670025,3.1716719863804035,77.968822,2026-01-09T16:47:36
42,4,1,1,3,2,0,0,52,121.49261641469286,7.771035984494354,34770.83611913491,168.74643532375993,-0.26189217905462453,2.0596530822930394,45.15038,2026-01-09T16:48:54
43,4,1,1,3,2,0,0,52,121.49261641469286,7.771035984494354,34770.83611913491,168.74643532375993,-0.26189217905462453,2.0596530822930394,45.116773,2026-01-09T16:49:40
44,4,4,2,4,2,1,0,52,191.14596679721785,12.015416823098349,73591.13412239331,248.57402908964673,-1.9312067224797813,3.4406825044802813,321.586253,2026-01-09T16:50:26
45,4,1,2,3,2,0,0,52,121.96998156198458,7.7644811832804495,35450.517819215405,169.68111383255118,-0.26328978793409813,2.0420005858826067,101.207663,2026-01-09T16:55:48
46,4,1,2,3,2,0,0,52,121.96998156198458,7.7644811832804495,35450.517819215405,169.68111383255118,-0.26328978793409813,2.0420005858826067,101.416972,2026-01-09T16:57:30
47,4,0,0,0,2,1,0,52,314.0315658731845,21.50023187810828,120530.37792943063,340.0413058966481,-8.882381372187988,5.193336208639713,3.644169,2026-01-09T16:59:12
48,4,1,2,2,0,0,1,52,125.65949057654768,7.988135313722246,35122.81070698321,168.9401558900141,-0.2343053347940145,2.2524079330476954,4.024117,2026-01-09T16:59:16
49,4,1,1,3,2,0,0,52,121.49261641469286,7.771035984494354,34770.83611913491,168.74643532375993,-0.26189217905462453,2.0596530822930394,45.176159,2026-01-09T16:59:21
50,4,0,0,2,2,1,2,52,1880609.1047343656,132115.13155367822,12675561279596.639,2055914.244006264,-1621346626.681783,186789.85150154945,198.238293,2026-01-09T17:00:07
51,4,4,1,4,0,1,0,52,127.30771155908157,7.8330051410956365,59487.907091187895,191.10714438389496,-0.33444069683144234,4.82078211414099,8.048551,2026-01-09T17:03:26
52,4,2,2,3,1,0,0,52,124.5549907182132,7.888850769479984,36814.024972479565,172.2159193594706,-0.2783145225129063,2.165561175676021,6.266705,2026-01-09T17:03:34
53,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.919484,2026-01-09T17:03:41
54,4,4,2,0,2,0,2,52,178.91685983710173,11.42749427436211,60186.71536463561,240.3751164557666,-2.811866424653329,2.875068459888135,162.636166,2026-01-09T17:05:54
55,4,0,0,0,1,0,2,52,126.75965684887753,8.310033875137433,28773.417251418887,156.36435366729953,-0.21632205841092034,3.3743512699018767,34.91776,2026-01-09T17:08:37
56,4,1,2,2,0,0,0,52,126.62022471946447,8.0513669700509,34592.77560196441,168.39303690760968,-0.23310611251798385,2.2085473435942355,0.175849,2026-01-09T17:09:13
57,4,0,2,3,0,1,0,52,125.47881164578888,7.755392804998643,49435.02110445319,181.71628318918724,-0.24187907630034058,3.601845149913945,3.728925,2026-01-09T17:09:14
58,4,2,0,4,0,1,0,52,137.35574333067672,8.576932977987722,53345.47755986945,190.94421066001897,-0.3872299799363736,3.9747637073240623,3.696481,2026-01-09T17:09:18
59,4,0,2,2,0,1,0,52,142.30670116094532,9.05470238029076,48603.92081360486,188.8406018088838,-0.4122975447588935,3.404598561416576,1.981703,2026-01-09T17:09:22
60,4,0,1,3,0,1,0,52,125.92170169520166,7.791508113491361,49237.570366706925,181.53915183642076,-0.24026210107437354,3.582158369950527,0.911708,2026-01-09T17:09:25
61,4,4,2,0,2,1,0,52,318.9952191011932,21.131302771796474,148224.2705889118,363.9795043569973,-12.172272603420266,9.850111622149129,73.865292,2026-01-09T17:09:27
62,4,4,2,0,0,1,2,52,6356335451874752.0,421103614633670.25,1.2134898497114278e+32,6360004847288287.0,-2.0247411516154096e+27,595530442974069.6,177.848329,2026-01-09T17:10:41
63,4,2,2,4,2,0,0,52,123.05723180345097,7.842518227962697,35401.95615950271,169.5791439930749,-0.2910279208982191,2.058511049940668,147.368463,2026-01-09T17:13:40
64,4,0,1,2,0,1,0,52,125.93276935893137,7.791676327776202,49264.41970793009,181.54174663934532,-0.2399081128765144,3.5969952539359182,0.631421,2026-01-09T17:16:08
65,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.820433,2026-01-09T17:16:09
66,4,0,2,0,1,1,2,52,5302452.070848681,366303.49820470595,62330389672208.21,5853266.172743045,-7148673832.8954735,348051.20122890465,108.461767,2026-01-09T17:18:22
67,4,0,1,2,0,1,0,52,125.93276935893137,7.791676327776202,49264.41970793009,181.54174663934532,-0.2399081128765144,3.5969952539359182,0.652498,2026-01-09T17:20:11
68,4,0,1,2,0,1,0,52,125.93276935893137,7.791676327776202,49264.41970793009,181.54174663934532,-0.2399081128765144,3.5969952539359182,0.628509,2026-01-09T17:20:13
69,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.995199,2026-01-09T17:20:14
70,4,0,0,4,2,1,2,52,43377.86476163002,3016.8274517542727,5878990424.986926,44631.50221016857,-751970.177292301,4223.316985020105,324.326826,2026-01-09T17:22:27
71,4,0,1,2,0,1,0,52,125.93276935893137,7.791676327776202,49264.41970793009,181.54174663934532,-0.2399081128765144,3.5969952539359182,0.656755,2026-01-09T17:27:52
72,4,0,1,2,0,1,0,52,125.93276935893137,7.791676327776202,49264.41970793009,181.54174663934532,-0.2399081128765144,3.5969952539359182,0.637232,2026-01-09T17:27:54
73,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.866227,2026-01-09T17:27:55
74,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.790197,2026-01-09T17:30:07
75,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.652927,2026-01-09T17:32:20
76,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.728463,2026-01-09T17:34:32
77,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.723541,2026-01-09T17:36:45
78,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.775706,2026-01-09T17:38:57
79,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.691715,2026-01-09T17:41:10
80,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.69113,2026-01-09T17:43:22
81,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.689548,2026-01-09T17:45:34
82,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.701161,2026-01-09T17:47:47
83,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.69727,2026-01-09T17:49:59
84,4,0,0,2,2,1,0,52,266.8878647453684,18.75126054988887,111344.41791485588,326.34654322939303,-8.054538057170156,4.7668364361812845,20.737166,2026-01-09T17:52:11
85,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.644061,2026-01-09T17:52:33
86,4,4,2,0,0,1,0,52,188.95243423001918,11.897353680732223,76654.82016033803,257.77568980922797,-2.575179604437748,2.0835014217026506,0.981033,2026-01-09T17:54:45
87,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.356251,2026-01-09T17:54:47
88,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.346027,2026-01-09T17:56:59
89,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.176669,2026-01-09T17:59:11
90,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.40016,2026-01-09T18:01:23
91,4,4,0,0,0,1,0,52,130.2798330806276,8.092042087438495,52630.45340692276,190.49340219960945,-0.4184040456942033,3.9708678934743102,0.788772,2026-01-09T18:03:35
92,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.287095,2026-01-09T18:03:37
93,4,1,2,2,1,0,0,52,125.74502409118996,7.9922318345642465,35218.39838684335,169.05735044908735,-0.23255678787468245,2.2804907322455614,3.743112,2026-01-09T18:05:49
94,4,4,2,0,0,0,0,52,205.14195765994472,13.236054912873604,69533.16333740916,257.22582019646177,-3.5493251037106135,3.0887512238945742,0.091128,2026-01-09T18:05:53
95,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.198192,2026-01-09T18:05:54
96,4,4,2,2,2,1,2,52,339375.2411220351,21273.689631531422,571108127850.7241,436509.79948223947,-9529099.893267866,30062.1613060126,332.489081,2026-01-09T18:08:06
97,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.347624,2026-01-09T18:13:39
98,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.328649,2026-01-09T18:15:51
99,4,2,2,3,2,0,0,52,121.54358653802602,7.741880713694535,35323.96776553052,169.27536952931254,-0.25260859337211483,2.0972062507039833,131.493627,2026-01-09T18:18:03
