trial_index,test_size,window_size,hidden_size,num_layers,batch_size,lr,epochs,mae,mape,mse,rmse,r2,sd,runtime_s,started_at,epochs_ran
73,4,33,256,4,32,4.0346412728174455e-05,2000,56.28016702079782,3.3782710742599655,6377.039840867666,71.5017628265493,-0.2256079586569614,1.442818824029487,49.863399,2026-01-19T21:57:06,194.66666666666666
74,4,33,256,4,32,4.061475448269792e-05,2000,56.86683926905431,3.4097906365514166,6376.297234594686,71.02820273649586,-0.19947837200415364,1.4079540205994767,48.13639,2026-01-19T21:57:57,195.66666666666666
75,4,33,256,4,32,4.071936149724609e-05,2000,56.600884520542856,3.393670559073566,6402.697612134572,71.1868636416622,-0.20518796838360812,1.4313239718433375,50.634866,2026-01-19T21:58:45,196.0
76,4,33,256,4,32,4.055704720913967e-05,2000,57.94726093355823,3.4838870238387827,6584.708475987182,73.7365740266322,-0.33878093774273266,1.317446975672351,47.563474,2026-01-19T21:59:37,192.33333333333334
77,4,26,1024,1,64,3.824719548876581e-05,2000,159.20859267968234,9.51399366939161,39297.67805371871,177.4347485473705,-6.4695487949998,4.962786348490837,9.954608,2026-01-19T22:00:25,138.0
78,4,33,256,4,32,4.0039380499086226e-05,2000,55.98811379814157,3.361819653974228,6333.452917170893,71.35899077606702,-0.22426359492530645,1.4275479001144777,48.487532,2026-01-19T22:00:36,194.66666666666666
79,4,33,256,4,32,3.986141876372735e-05,2000,55.504876219761606,3.3310270134667133,6246.752161094817,70.53171139980236,-0.18782584179472772,1.4325416830362196,49.676605,2026-01-19T22:01:25,196.0
80,4,33,256,4,32,3.996789079393077e-05,2000,57.97822610282907,3.48178406634493,6397.850067367911,72.04524221536946,-0.24962844872519308,1.4185437283627564,48.983234,2026-01-19T22:02:16,196.66666666666666
81,4,33,256,4,32,3.947798391744759e-05,2000,55.74134676012619,3.3474154873678272,6166.322466593658,70.21297062918711,-0.1779822147894664,1.4341126336600771,47.825006,2026-01-19T22:03:06,196.0
82,4,33,256,4,32,3.971455903575776e-05,2000,56.481613554000944,3.3923169685190047,6284.766709796567,71.45055854761432,-0.24056628535380245,1.401173357287626,50.75492,2026-01-19T22:03:54,196.0
83,4,33,256,4,32,3.9181090985399854e-05,2000,58.528112170537405,3.520952960260433,6326.946709014749,72.40358389795155,-0.28206639570347486,1.366795489360228,48.443086,2026-01-19T22:04:46,197.33333333333334
84,4,33,256,4,32,3.997294402466277e-05,2000,57.995336291631155,3.4828206501431747,6399.612143109804,72.0600326181518,-0.25023778255569507,1.4179256471123078,45.993501,2026-01-19T22:05:35,196.66666666666666
85,4,33,256,4,32,3.949131244889661e-05,2000,55.755242430699106,3.348293839419075,6170.5482545392915,70.24461855106061,-0.1792468477819529,1.4340452159959174,48.794716,2026-01-19T22:06:22,196.0
86,4,33,256,4,32,3.924059042160716e-05,2000,58.705419299443655,3.5315775231144273,6360.686956560518,72.63271605811023,-0.29165555530078563,1.3602360587487536,45.813591,2026-01-19T22:07:11,197.33333333333334
87,4,33,256,4,32,3.972527926130732e-05,2000,56.346044299443655,3.383751159111591,6277.303180779284,71.34518852628095,-0.23505644808578327,1.4100995020959253,46.434525,2026-01-19T22:07:58,196.0
88,4,33,256,4,32,4.0190545726417465e-05,2000,56.738258539887646,3.4026468832683183,6296.475824665485,70.59272006915961,-0.18468542562790904,1.4099626669950467,46.283876,2026-01-19T22:08:46,196.0
89,4,33,256,4,32,4.013246649508463e-05,2000,56.96456440035511,3.420046255024799,6377.4583875349535,71.65560467950608,-0.2324275155730634,1.4362269281029088,49.116796,2026-01-19T22:09:33,194.66666666666666
90,4,33,256,4,32,3.9069719059341375e-05,2000,58.65151508394886,3.5270026897228477,6410.80769498448,72.74399682659852,-0.29252547454799765,1.3764745872064645,51.601831,2026-01-19T22:10:23,198.66666666666666
91,4,26,256,1,32,1e-05,2000,140.36999222278368,8.631589544450987,22026.416442986283,148.20016840327904,-6.54047551891414,0.45868227443473975,10.052029,2026-01-19T22:11:15,124.33333333333333
92,4,52,1024,4,32,0.001,2000,238.96112593126313,14.514865375777669,62810.29297282085,247.90110828467027,-17.604053371378075,1.5319886088006691,176.872128,2026-01-19T22:11:26,237.66666666666666
93,4,33,256,4,32,4.041154646867058e-05,2000,56.80983243311681,3.4072056127794674,6336.323195975257,70.83426419692374,-0.19328799962013313,1.4061673796374499,47.700147,2026-01-19T22:14:24,195.66666666666666
94,4,33,256,4,32,3.9899995347170996e-05,2000,55.553460204136606,3.3336662536358066,6253.549674808536,70.54446420074942,-0.18781027868985625,1.4324296911094514,46.974723,2026-01-19T22:15:13,196.0
95,4,33,256,4,32,4.0336673395478235e-05,2000,56.24171487236032,3.3758918559071227,6372.371466697013,71.46346967155444,-0.22397511169702342,1.445414738681567,49.275221,2026-01-19T22:16:01,194.66666666666666
96,4,33,256,4,32,4.0325739147074064e-05,2000,57.0359778595491,3.4202409455103493,6308.886067883985,70.61950056830085,-0.18470980285871294,1.3915948138191772,49.59091,2026-01-19T22:16:51,196.0
97,4,33,256,4,32,3.894229166043419e-05,2000,58.879125354131155,3.527907333481462,7128.620725232392,75.6589271541993,-0.38425725741279493,1.3760860450029333,50.388267,2026-01-19T22:17:41,201.66666666666666
98,4,33,256,4,32,3.91121472526893e-05,2000,58.345739123662405,3.5117645077958493,6218.241546107485,71.89362544235803,-0.2658014260931649,1.3662708004105157,49.356931,2026-01-19T22:18:33,197.33333333333334
99,4,33,256,4,32,3.942612125354462e-05,2000,55.6930577790064,3.3447755430657815,6157.344919567274,70.18605591218885,-0.17746859054215128,1.4341142556750677,49.057442,2026-01-19T22:19:23,196.0
