trial_index,test_size,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
454,12,24,32,1024,8,7,950,0.004714365340104045,822.9568126921235,51.690779286740565,700849.1868448056,837.1673589222203,-28.70799581869563,18.575251,2025-11-21T05:06:11
455,12,24,32,1024,8,7,1017,0.0036342116855871106,875.6678519173839,54.94362283364019,790385.4538739859,889.0362500337013,-32.50331026929728,19.895976,2025-11-21T05:06:40
456,12,24,32,1024,8,7,1036,0.0036877888182884387,809.3982189421235,50.85406649911655,678716.7329910382,823.8426627645829,-27.769832717579284,20.059349,2025-11-21T05:07:10
457,12,24,32,1024,8,6,1202,0.0031289667629733936,924.2288056934257,57.94036104371817,877790.1497641066,936.9045574465451,-36.20827046441135,20.19062,2025-11-21T05:07:40
458,12,24,32,1024,8,6,1204,0.003212506138862961,955.1062470996757,59.84583453846272,935819.2077394375,967.3774897832993,-38.66803933345295,20.167143,2025-11-21T05:08:11
459,12,24,32,1024,8,6,1049,0.0031816740131429626,906.7561494434257,56.86210838252397,845797.9790440787,919.6727564977006,-34.85216805062337,17.552391,2025-11-21T05:08:41
460,12,24,32,1024,8,7,1101,0.003548869221463229,859.5930635059257,53.951633741769754,762491.499318113,873.2075923387937,-31.320925384121892,21.367976,2025-11-21T05:09:08
461,12,24,32,1024,8,6,1164,0.00299253883616635,887.2747651660819,55.659895705827445,810847.7902071107,900.4708713818069,-33.37067947459226,19.54511,2025-11-21T05:09:41
462,12,24,32,1024,8,8,786,0.0053274245199143805,1086.9266409798838,67.98058409543786,1205000.7637575732,1097.7252678869943,-50.078260948545676,17.443629,2025-11-21T05:10:10
463,12,24,32,1024,8,7,944,0.004617592987603917,1061.2725475554046,66.39744832299107,1149890.6842852102,1072.3295595502393,-47.7422234082817,18.425842,2025-11-21T05:10:38
464,12,24,32,1024,8,6,1145,0.0031365030527126998,931.4488374317069,58.38591555673691,891188.207508666,944.0276518771396,-36.7761949921488,19.224172,2025-11-21T05:11:05
465,12,24,32,1024,8,8,819,0.005561513568675977,1013.1779227181651,63.42948770450185,1050120.7701429895,1024.7540046972197,-43.51311927603271,18.20097,2025-11-21T05:11:33
466,12,24,32,1024,4,6,1050,0.0037426383138455975,942.8674775684257,59.09056953307391,912590.3447468561,955.295946158496,-37.68340101523876,17.36233,2025-11-21T05:12:00
467,12,24,64,512,16,4,1734,0.002573423235729867,904.4175467416027,56.717788571269956,841562.2300891065,917.3670094837215,-34.672620703483155,13.061032,2025-11-21T05:12:25
468,12,24,32,1024,8,7,1009,0.0035775035274915818,889.3240408822277,55.786357824208075,814488.5071687354,902.490170123052,-33.52500426557893,19.568414,2025-11-21T05:12:51
469,4,24,64,512,4,7,1613,0.0011929076590363743,771.8577360846826,52.66292449614702,600613.7501104967,774.9927419727856,-122.85341665474512,20.469464,2025-11-21T05:13:21
470,12,24,32,1024,8,7,1047,0.0036072930475178223,836.4307710254569,52.522268692337256,723207.697040142,850.4161904856599,-29.655741125193938,20.357986,2025-11-21T05:13:50
471,12,24,32,1024,4,6,1079,0.0030102726141947368,881.3660127246757,55.29526118462999,800397.3128768038,894.6492680804047,-32.92769866979199,17.837505,2025-11-21T05:14:21
472,4,24,64,256,4,10,1679,0.0016229563553603295,864.4695524909326,58.95523485709789,752156.9695261478,867.2698366288014,-154.10335972054256,30.054714,2025-11-21T05:14:51
473,4,24,64,512,4,9,1015,0.01,775.1832976081201,52.88887280386,605758.5367469805,778.3049124520419,-123.91433043297775,16.432434,2025-11-21T05:15:32
474,12,24,32,1024,8,7,707,0.0057866500531101915,1153.7092337533215,72.10179555825692,1354636.2461695313,1163.8884165458178,-56.42109528332721,13.909077,2025-11-21T05:15:58
475,12,24,32,1024,8,7,1161,0.0036307885680607506,711.0784964486339,44.786671879271786,529223.8896505252,727.477758870005,-21.433044649266492,22.418674,2025-11-21T05:16:21
476,12,24,64,512,32,7,1969,0.004970926469449538,972.6122285449882,60.92614070602603,969565.6587386094,984.6652521230803,-40.098503182162844,23.433705,2025-11-21T05:16:54
477,12,24,32,1024,8,7,689,0.006172657937262599,744.1072440072277,46.82490424052918,577286.8469710491,759.7939503385435,-23.4703647488166,13.556125,2025-11-21T05:17:27
478,12,24,32,1024,8,8,624,0.00641921074604114,884.3298799121757,55.478163980668704,805630.6009960938,897.5692736474962,-33.14953027705377,13.973852,2025-11-21T05:17:55
479,12,24,32,1024,4,7,934,0.004519263216592475,1030.1792654916026,64.47865530822791,1084860.591865692,1041.5664126044446,-44.985690690614106,18.134613,2025-11-21T05:18:18
480,12,24,32,1024,8,8,723,0.006111496221513532,618.7620088184257,39.08974200078126,406457.68804762413,637.5403422902931,-16.22916074335031,16.020047,2025-11-21T05:18:45
481,12,24,32,1024,4,7,1041,0.0046890564959285825,958.2574515267589,60.0402973895989,941848.5728188031,970.4888318877262,-38.92361550580121,20.009165,2025-11-21T05:19:11
482,12,24,32,1024,4,7,817,0.005283318858927254,912.4606579069673,57.214138713522026,856175.7281478235,925.2976430034951,-35.29206600979699,15.837796,2025-11-21T05:19:42
483,8,24,32,1024,8,6,989,0.003580820770975127,916.0021892199402,59.95843154834536,852719.2698198378,923.4279992613597,-61.4278312688367,18.304524,2025-11-21T05:20:10
484,12,24,32,1024,8,7,719,0.005161298579243799,994.9054821257172,62.30187948567595,1013428.1769739585,1006.6916990687658,-41.95777266951085,14.132882,2025-11-21T05:20:42
485,12,24,32,1024,8,7,859,0.00451682757506014,836.9843395475923,52.55642975705251,724134.0415689388,850.9606580617807,-29.695007546422246,16.624669,2025-11-21T05:21:10
486,12,24,32,1024,4,6,963,0.003662709999943802,946.2781220996757,59.30104334367199,919033.5488550992,958.662374798917,-37.956519232823375,15.896798,2025-11-21T05:21:37
487,12,24,32,1024,8,2,1675,0.0004333631712394451,538.613184762436,34.37412307855976,331142.0415032319,575.449425669391,-13.036638079956504,9.796784,2025-11-21T05:22:05
488,8,24,64,512,4,10,1126,0.00020226051867899987,888.5562968859558,58.178660439997266,803199.7313598229,896.214110221337,-57.802491135329895,19.843425,2025-11-21T05:22:25
489,12,24,32,1024,4,6,1146,0.003328711198124289,885.7009736621757,55.56277535649682,808057.4792367365,898.9201740069785,-33.25240217871079,18.965391,2025-11-21T05:22:55
490,12,24,32,1024,4,6,947,0.004203598374966535,876.4109752897798,54.989481387381076,791687.4536107095,889.768202180045,-32.5585001781401,15.795931,2025-11-21T05:23:25
491,12,24,32,1024,8,6,1158,0.0032500160826052053,901.1497041309257,56.51612981512423,835662.0537458654,914.1455320384525,-34.42252065710415,19.37161,2025-11-21T05:23:50
492,12,24,32,1024,8,6,1144,0.0037865677100118716,901.7908987923839,56.5556988352918,836818.1074097267,914.7776273006061,-34.47152412041242,19.185581,2025-11-21T05:24:20
493,12,24,32,1024,8,7,888,0.004472667561635756,887.4322155241548,55.66961148743962,811127.1871248964,900.6259973623327,-33.382522710799336,17.209349,2025-11-21T05:24:49
494,12,24,32,1024,4,8,599,0.005286600907439461,869.6628877246757,54.5730512644561,779904.8027762324,883.1221901731562,-32.059050441600256,13.317003,2025-11-21T05:25:17
495,12,24,32,1024,4,7,1024,0.004182953619984272,913.3646902962902,57.269926896034015,857826.3110205946,926.1891335038404,-35.36203185980168,19.74556,2025-11-21T05:25:40
496,8,24,32,1024,4,7,1034,0.004146090467147543,727.0267863879089,47.70284631961067,542227.2289780038,736.360800815744,-38.696616645193835,22.336041,2025-11-21T05:26:11
497,12,24,64,1024,4,7,1257,0.003885411985908963,957.8272147103527,60.01374795919553,941024.2460566658,970.0640422449776,-38.88867347196214,24.243701,2025-11-21T05:26:45
498,12,24,32,1024,8,7,1036,0.00508676247361338,936.002833199936,58.66694256146786,899692.3750745499,948.5211516221185,-37.136674506473625,20.163083,2025-11-21T05:27:22
499,12,24,64,1024,8,6,1154,0.00408053943968217,923.5412650033214,57.897932520137516,876519.7431495329,936.2263311558445,-36.154419742883505,19.199619,2025-11-21T05:28:00
500,12,24,32,1024,8,6,1157,0.004494794261768928,787.4333955371757,49.49859850173888,643642.6168978168,802.2734053287675,-26.283091042194272,19.311528,2025-11-21T05:28:30
501,12,24,32,1024,8,7,693,0.0068305402654805425,798.2392630501964,50.165437822860234,660777.182708303,812.8820226258562,-27.009400808985525,13.577677,2025-11-21T05:29:03
502,12,24,32,512,8,7,772,0.004275534229762916,900.0551606738944,56.44858444013375,833690.5486977571,913.0665631254695,-34.33895137454649,9.650135,2025-11-21T05:29:30
503,12,36,16,256,4,10,300,0.01,608.1287080371757,38.43355185426811,393411.7900295751,627.2254698508145,-15.676163763335047,5.574622,2025-11-21T05:29:51
504,12,24,32,1024,8,8,477,0.004740558216438588,833.5824840788423,52.346498457122884,718451.0214650305,847.6149016298796,-29.454112442805815,10.751859,2025-11-21T05:30:08
505,12,24,64,512,8,8,1921,0.0010978049328283414,904.0245210254569,56.6935351078807,840851.4880620189,916.9795461524858,-34.64249336429918,28.795003,2025-11-21T05:30:32
506,4,24,32,512,16,7,1083,0.0015005908092618097,791.6778654792139,54.009561100484305,631603.2467429097,794.7347021131703,-129.24380488283506,13.998908,2025-11-21T05:31:14
507,4,24,32,1024,16,10,1018,0.0006233962292555123,850.9557585456201,58.037070092851884,728975.0948583329,853.8003834962437,-149.3229923354423,33.749282,2025-11-21T05:31:43
508,12,24,64,512,32,8,1344,0.0074390356646789595,1352.2590791309256,84.3544777528288,1852195.8815826299,1360.954033603865,-77.51193743005177,18.810594,2025-11-21T05:32:28
509,12,24,64,512,32,8,1079,0.007997520246461201,1048.0376842741546,65.58070012684017,1121973.5801250043,1059.2325429880846,-46.55885724444946,14.837455,2025-11-21T05:32:53
510,12,24,64,512,32,8,1217,0.009262883418493005,981.6333060189463,61.48284218081842,987195.2114008254,993.576978095218,-40.84579473447588,16.539192,2025-11-21T05:33:13
511,12,24,64,512,32,8,1261,0.007262617719362612,863.8341727181652,54.20295153406914,769279.9801525837,877.0860734002015,-31.608679388879565,17.573936,2025-11-21T05:33:36
512,4,24,64,512,4,5,1090,0.0047861220618788045,809.0419401862451,55.189332119563176,659398.5364014026,812.0335808335777,-134.9755111424392,9.532024,2025-11-21T05:34:02
513,12,24,64,512,32,8,1265,0.006457774420407746,862.762598824936,54.14722916916281,767950.6007992388,876.3279071210951,-31.552328897201846,17.647642,2025-11-21T05:34:20
514,12,24,64,512,16,8,1122,0.009703813435889871,863.7253063444673,54.20663836972217,769612.6723000557,877.2757105380587,-31.622781733737106,15.3224,2025-11-21T05:34:45
515,12,24,64,512,32,8,1027,0.007401110139503377,974.8564302051442,61.064631653006984,973936.1358638011,986.8820273283941,-40.28376146397013,13.977233,2025-11-21T05:35:08
516,12,24,64,512,16,8,1213,0.006808561031525597,922.1170096322277,57.810054059681214,873891.7341593858,934.8217659850384,-36.043022196084216,16.853321,2025-11-21T05:35:33
517,12,24,64,512,16,7,1267,0.008518740669580025,765.6361746712902,48.15347826824441,609790.2626293093,780.8906854543146,-24.848138105187413,15.191571,2025-11-21T05:35:58
518,12,24,64,512,32,9,1280,0.005475276919804346,848.8343151335298,53.287702278816816,744110.9682443492,862.6186690794196,-30.541800929768073,19.166888,2025-11-21T05:36:23
519,12,24,32,512,32,8,793,0.008178742882520093,1046.0130871061858,65.45577395736427,1117734.6508227396,1057.2297057984795,-46.379175086930864,10.827885,2025-11-21T05:36:52
520,12,24,32,512,32,8,1013,0.007210235401912459,905.988917184311,56.81475989275404,844407.0850175228,918.9162557151346,-34.793210039826214,14.011059,2025-11-21T05:37:12
521,8,24,32,512,4,5,406,0.0013885442087083481,764.0570293078308,50.10436159492166,597442.4265799577,772.9439996403088,-42.73893767788086,3.742194,2025-11-21T05:37:34
522,12,24,32,1024,32,9,824,0.00887532358589715,1007.8611299121754,63.1013837789262,1039375.3216784581,1019.4975829684238,-43.05763506623938,20.991213,2025-11-21T05:37:47
523,12,24,32,512,16,8,828,0.008175158957529556,822.5816295866548,51.667627933416625,700231.880976325,836.7985904483378,-28.681829104794975,12.530545,2025-11-21T05:38:21
524,12,24,64,512,32,8,857,0.007257784189305221,998.7807873014984,62.54106289423128,1021156.0563881574,1010.522664955199,-42.2853464380672,12.133368,2025-11-21T05:38:43
525,12,24,32,512,32,8,755,0.00985707035954159,1086.930099638738,67.98080217518027,1205008.5131238974,1097.728797619839,-50.078589433113656,10.514088,2025-11-21T05:39:06
526,12,24,64,512,32,8,783,0.009831569723581474,903.1083222949882,56.63699738374276,839195.8899780023,916.0763559758554,-34.572314926654364,11.271935,2025-11-21T05:39:24
527,12,24,32,512,32,9,774,0.00939672823085908,794.8772431934257,49.95796474978007,655421.0962373909,809.5808151366921,-26.78236395502444,11.555672,2025-11-21T05:39:43
528,12,24,64,512,32,7,1072,0.008536290973594398,1041.7727916960296,65.19410711249918,1108882.0759218484,1053.0346983465683,-46.00392708339911,13.02016,2025-11-21T05:40:03
529,12,24,64,512,32,7,1106,0.007102427915312256,779.4409638965507,49.00527868722844,631114.2913348594,794.4270207733744,-25.75203321916221,14.516197,2025-11-21T05:40:24
530,12,24,32,1024,32,7,940,0.008516883484056648,1111.7664236947278,69.51347413180736,1259616.1094072082,1122.3262045444756,-52.39332742882577,18.656433,2025-11-21T05:40:50
531,12,24,32,512,32,7,954,0.00950868966688966,789.6930797819673,49.63801115927779,647204.6612097329,804.4903114455344,-26.43408101194913,12.018639,2025-11-21T05:41:16
532,12,24,32,1024,32,8,1122,0.008092290809889493,945.0796357715507,59.227083578699094,916766.7750728129,957.4793862391049,-37.860433930435775,25.474462,2025-11-21T05:41:38
533,12,24,32,1024,32,8,656,0.009067485402941321,934.4398042285819,58.5704907129996,896769.0197375882,946.9788908616645,-37.01275764995561,14.952982,2025-11-21T05:42:10
534,12,24,64,1024,32,7,829,0.008834350411543283,968.7038830046235,60.68495574120797,961978.4458662514,980.8049988995016,-39.77689206736322,16.576342,2025-11-21T05:42:38
535,12,24,64,1024,32,8,1107,0.008336880597056779,1199.7825166309256,74.94501779819993,1463069.3517038478,1209.574037297365,-61.0174197227176,25.170699,2025-11-21T05:43:03
536,12,24,64,1024,32,8,1110,0.008785719528667685,1142.4251557910818,71.40544564524835,1328726.4999390484,1152.703994934974,-55.32281815448595,25.146114,2025-11-21T05:43:35
537,12,24,64,1024,32,8,1272,0.01,964.7146455371757,60.43877707889922,954265.6118045291,976.8651963318833,-39.44995604980503,28.818307,2025-11-21T05:44:04
538,12,24,64,1024,32,9,982,0.01,976.6316377246754,61.174184927354005,977400.6202953928,988.635736909906,-40.43061600976908,25.072121,2025-11-21T05:44:37
539,12,24,64,1024,32,8,1156,0.009935624745295222,854.1985729460298,53.61873522018801,753246.4743903653,867.8977326795855,-30.929041984593766,26.250664,2025-11-21T05:45:06
540,12,24,64,1024,32,8,1074,0.007894829563206187,1054.3257091764983,65.96875317894062,1135193.974114374,1065.4548203065083,-47.11925085940941,24.28821,2025-11-21T05:45:38
541,12,24,64,1024,32,8,1130,0.0076052002469561624,1051.0569306934256,65.76703383684442,1128311.9360492954,1062.2202860279479,-46.82753109729926,25.57765,2025-11-21T05:46:06
542,12,24,64,1024,32,8,1182,0.00752073443794301,1174.6087088509778,73.39152031877259,1403296.8766013652,1184.6083220209814,-58.48374989224827,26.74843,2025-11-21T05:46:35
543,12,24,64,1024,32,8,1180,0.007493802591535623,653.1972098275402,41.21476807673116,450257.8679603434,671.0125691522801,-18.08578779825666,26.769154,2025-11-21T05:47:06
544,12,24,64,1024,32,8,1031,0.00745423817134427,1015.2967174772797,63.56024059382753,1054418.7042884878,1026.8489198944935,-43.69530256456347,23.513975,2025-11-21T05:47:39
545,8,24,64,512,4,10,2000,0.0008509453320268099,839.4179912218933,54.99173123606024,718281.8258821187,847.515088881678,-51.585626028030056,35.123541,2025-11-21T05:48:08
546,12,24,64,1024,32,8,960,0.0082824731197287,1047.1711885059256,65.52724134081873,1120158.7625275236,1058.375530011689,-46.48192971908502,21.828152,2025-11-21T05:48:49
547,4,24,64,256,4,10,1038,0.0003460935721954585,803.6798796393701,54.8250141228229,650750.8350568635,806.6912885713242,-133.19225633428013,17.624037,2025-11-21T05:49:15
548,12,24,32,512,32,2,1177,0.0020787888474964006,904.4046683236339,56.71714453200581,841546.6642970435,917.3585254942822,-34.67196089179442,5.477094,2025-11-21T05:49:36
549,12,24,64,1024,32,8,1034,0.008964783962369173,1001.6677705371754,62.71918623939491,1026929.5870235268,1013.3753436035074,-42.530078153811694,23.423926,2025-11-21T05:49:45
550,12,24,64,1024,32,8,1073,0.006957459696846527,905.766749215561,56.801052249179385,844004.7003019456,918.6972843662626,-34.776153526567356,24.302841,2025-11-21T05:50:12
551,12,24,64,512,4,10,551,0.0016680055583267073,889.9469453418632,55.82479794422493,815596.8311893498,903.1039979921193,-33.57198453749507,9.294432,2025-11-21T05:50:42
552,12,24,64,1024,32,8,1003,0.008397381549284624,892.9978486621757,56.013071795376945,821036.4222058846,906.1106015304558,-33.80256102985307,22.733739,2025-11-21T05:50:56
553,12,24,64,1024,32,7,1074,0.007386396860917155,1036.1670584603526,64.8481668547622,1097233.4294253972,1047.489107067657,-45.510157599313715,21.294968,2025-11-21T05:51:25
554,12,24,64,1024,32,7,914,0.008032381362615677,915.1597545866548,57.380702349155875,861108.6526217312,927.9594024642087,-35.501165631221305,18.172774,2025-11-21T05:51:51
555,12,24,64,1024,32,8,1094,0.006592114448169537,814.8855439746757,51.192694218194866,687629.7142695137,829.2344145472459,-28.147641261162136,24.719372,2025-11-21T05:52:16
556,12,24,64,1024,32,8,957,0.00992378116508919,1069.3211315397796,66.89413353917612,1167038.9538490032,1080.295771466779,-48.46911405759887,21.753399,2025-11-21T05:52:46
557,12,24,64,1024,32,8,1084,0.009851641686817951,964.1985322559257,60.40692728393826,953270.0740950921,976.3555059992708,-39.407756628496635,24.66841,2025-11-21T05:53:12
558,12,24,64,512,4,10,962,0.002030286269921017,825.2019502246757,51.829328530337484,704549.5231452187,839.374483258348,-28.864847788283182,16.674418,2025-11-21T05:53:41
559,12,24,64,1024,32,8,1064,0.008421983666327602,743.1298880501964,46.76459066812164,575833.2827087011,758.8367958320821,-23.408750236253,24.150511,2025-11-21T05:54:02
560,12,24,64,1024,32,8,1195,0.008429918632970178,1161.2180635059256,72.5651721917524,1372018.6555030628,1171.3320005459864,-57.1579107829987,27.133378,2025-11-21T05:54:32
561,4,24,64,512,8,5,1672,0.002707155025346452,800.5203947760889,54.61038113880489,645683.7640064192,803.5445003274051,-132.14736839770788,15.712048,2025-11-21T05:55:05
562,12,24,64,1024,32,8,1158,0.01,950.2361909473319,59.545299341450196,926540.0908120949,962.5695251835551,-38.27471082276478,26.18294,2025-11-21T05:55:25
563,12,24,64,1024,32,7,1149,0.009548081223963898,973.5969697559257,60.98691295414468,971482.3240085314,985.6380288972881,-40.17974788486561,22.84442,2025-11-21T05:55:57
564,8,24,32,1024,4,9,666,0.0018215788928351614,809.7696452746277,53.06895311542972,669386.1590926033,818.1602282515346,-48.00595972500626,18.56429,2025-11-21T05:56:24
565,12,24,64,1024,32,8,1124,0.008279006488985358,936.9875744108735,58.727715773214705,901536.9858887988,949.4930151869464,-37.2148649237352,25.54493,2025-11-21T05:56:47
566,12,24,64,512,16,10,1447,0.0006317240592425751,863.5376435840507,54.1950571746855,769288.5263773055,877.0909453285363,-31.60904165113665,24.317452,2025-11-21T05:57:18
567,4,24,64,512,4,4,513,0.0005974795825505377,788.1721892096826,53.7713035215601,626061.6454254602,791.2405736724199,-128.1010633841959,4.426223,2025-11-21T05:57:47
568,12,24,64,1024,8,1,1519,0.007445936629640523,1017.9068045541027,65.32134970219462,1278122.2928918453,1130.540708197562,-53.17777810937334,4.790227,2025-11-21T05:57:56
569,4,24,64,256,8,10,1109,0.0008042291840950496,819.9787077643701,55.93240083861535,677214.4730433074,822.9304181055087,-138.64936080638452,19.370683,2025-11-21T05:58:07
570,12,24,64,1024,32,7,1024,0.01,882.7960257455089,55.38350863134992,802920.0929800979,896.0580857177162,-33.03463571440433,20.425732,2025-11-21T05:58:32
571,12,24,64,1024,32,8,1209,0.00998988798876006,576.9696707650402,36.51070117497555,356485.2842190029,597.0638862123574,-14.110901934098683,27.298561,2025-11-21T05:58:59
572,4,24,64,256,4,8,1105,0.0054569102511918405,819.0222868659326,55.867210552605705,675638.0069987851,821.9720232457946,-138.32427549853338,15.822222,2025-11-21T05:59:33
573,12,24,64,1024,32,8,849,0.01,1263.3147635384778,78.86564732970353,1619555.4494670837,1272.6175582110611,-67.6506418556608,19.227563,2025-11-21T05:59:55
574,12,24,64,1024,32,9,721,0.009066566389784987,882.9443411751964,55.3926613630971,803181.9825922131,896.2042080866464,-33.04573684093443,18.443769,2025-11-21T06:00:20
575,4,24,64,512,16,10,1875,0.009060789066344074,832.8228850104639,56.80507117611744,698443.3618503376,835.72923955689,-143.02700019617646,33.069322,2025-11-21T06:00:44
576,12,24,64,1024,32,7,820,0.01,854.384913278061,53.630232154700984,753564.7347102918,868.0810645960962,-30.942532584898515,16.341615,2025-11-21T06:01:22
577,12,24,32,1024,4,10,1530,0.00352437414764811,917.4133963509777,57.51977630135603,865238.6067420505,930.1820288212681,-35.67622848645584,41.74805,2025-11-21T06:01:45
578,12,24,64,1024,32,8,828,0.01,1145.7512259408215,71.6107002918109,1336337.1349222297,1156.0004908832132,-55.64542209910326,18.935589,2025-11-21T06:02:32
579,12,24,64,1024,32,7,904,0.01,1104.9226940397798,69.09113518001404,1244445.3557868775,1115.547110518815,-51.750260855333345,18.020963,2025-11-21T06:02:57
580,12,24,64,1024,32,8,780,0.01,978.6672822559254,61.299806304073165,981380.91384881,990.6467149538275,-40.59933496737313,17.788297,2025-11-21T06:03:20
581,4,24,64,1024,16,5,2000,0.0009083590504283632,836.8229460456201,57.07684646941244,705122.034884852,839.7154487591924,-144.4042188727258,33.508787,2025-11-21T06:03:43
582,12,24,64,1024,32,7,780,0.01,1634.476445667384,101.77034918507822,2695104.250095357,1641.6772673383027,-113.24161901826014,15.623689,2025-11-21T06:04:22
583,12,24,64,1024,32,6,618,0.01,804.9290010059257,50.5782673789815,671501.961151008,819.4522323790496,-27.4640088460822,10.658747,2025-11-21T06:04:41
584,12,24,64,1024,32,8,772,0.01,694.6667939746757,43.77389164700929,506153.21914166515,711.4444596324194,-20.45511188444831,17.629064,2025-11-21T06:04:56
585,8,24,64,512,4,8,2000,0.0023814262823154907,855.7626262316589,56.05172717050766,745988.9568117096,863.7065223857636,-53.614073321101685,27.583412,2025-11-21T06:05:20
586,12,24,64,1024,32,7,930,0.01,937.7189586882173,58.772849381410694,902908.0762263561,950.2147526882311,-37.27298348444664,18.550481,2025-11-21T06:05:52
587,12,24,64,1024,32,7,811,0.01,849.6044160449882,53.33522321940922,745418.802525475,863.3763967850147,-30.597238156613045,16.157127,2025-11-21T06:06:17
588,4,12,64,256,4,10,2000,0.01,702.2922453620264,47.93645131266111,498063.99222677265,705.7364892272276,-101.70648505572755,36.173674,2025-11-21T06:06:38
589,12,24,64,1024,32,7,887,0.01,728.7523652637382,45.87734134318999,554671.261897058,744.7625540379014,-22.511722405461413,17.669601,2025-11-21T06:07:20
590,12,24,64,1024,32,6,1139,0.01,985.2479707324879,61.70590635301907,994304.8338701072,997.1483509839984,-41.147161474360104,19.569665,2025-11-21T06:07:48
591,12,24,64,1024,32,8,936,0.007172560911543225,909.1609345996757,57.01050974504302,850164.8694927663,922.0438544303445,-35.03727429833746,21.198413,2025-11-21T06:08:13
592,12,24,64,1024,32,7,1113,0.01,836.8271333301444,52.546728923381146,723870.933076122,850.8060490359256,-29.683854753280468,22.071599,2025-11-21T06:08:41
593,12,24,64,1024,32,8,890,0.01,919.6585745736339,57.658328241504755,869363.1635449119,932.3964626407115,-35.85106255711377,20.245042,2025-11-21T06:09:09
594,12,24,64,1024,32,8,660,0.01,716.9861095671235,45.151235746228664,537660.3411178405,733.2532585115736,-21.790653774910144,15.153021,2025-11-21T06:09:37
595,8,24,64,1024,8,1,1675,0.0018194074474047854,687.8530498156433,46.0599598400761,603224.7007349108,776.6754153022424,-43.16225968791569,5.749211,2025-11-21T06:10:02
596,12,24,64,1024,32,8,1117,0.008858658675072083,608.8113659147798,38.47567920919191,394242.54126521247,627.8873635177033,-15.711378121427977,25.231392,2025-11-21T06:10:14
597,12,24,32,1024,32,7,917,0.00949215246632454,588.6233572884777,37.22986637716237,370069.04190178023,608.333002476259,-14.686698016931954,18.269611,2025-11-21T06:10:47
598,4,24,64,512,4,9,1665,0.0010913675137868251,777.1010832526514,53.01917236324962,608735.4732520435,780.2150173202535,-124.52820874869805,26.463314,2025-11-21T06:11:15
599,8,24,64,512,4,8,2000,0.0006262749454301578,841.0861430773621,55.09991520156981,721085.1364266509,849.1673194527983,-51.79085722645857,29.04315,2025-11-21T06:11:51
600,12,24,64,1024,32,8,991,0.008706956795139305,780.7926484668632,49.08879272270596,633228.4472047457,795.7565250783343,-25.841649266268448,22.428468,2025-11-21T06:12:30
601,12,24,64,1024,32,8,962,0.00820760700781307,768.5432588184257,48.33287190036339,614250.0051658563,783.7410319524278,-25.03718022026022,21.753151,2025-11-21T06:13:06
602,12,24,64,1024,32,8,1191,0.005790844863792651,1221.2917939746756,76.27237382263169,1515144.9105204924,1230.9122269765999,-63.224828267408824,26.838932,2025-11-21T06:13:41
603,12,24,64,1024,32,8,1043,0.007452028386018542,674.9585013314464,42.557675965180856,479160.24341035885,692.214015612483,-19.310918204535582,23.647547,2025-11-21T06:14:18
604,12,24,64,1024,32,7,1267,0.006798215927428398,956.2469941699882,59.91623553478335,937999.8042854633,968.503899984643,-38.76047170590563,25.239357,2025-11-21T06:14:51
605,12,24,64,1024,32,7,996,0.00741585469058653,879.6771292611339,55.1910387951522,797423.1208196987,892.9855098598738,-32.801626917330864,19.75505,2025-11-21T06:15:28
606,8,24,64,1024,32,7,1194,0.006671832583912019,818.3076091418152,53.62266421931983,683286.6331657881,826.6115370388851,-49.02361756470885,25.983101,2025-11-21T06:15:57
607,12,24,32,1024,32,9,878,0.01,882.4541881804048,55.36241357149952,802316.6657286254,895.7213103017174,-33.00905729525208,22.32027,2025-11-21T06:16:34
608,4,24,64,256,4,8,855,0.0003892211577892493,847.2060637214014,57.78230191093263,722607.3443283562,850.0631413773663,-148.00988943129204,11.830385,2025-11-21T06:17:06
609,12,24,64,1024,16,7,1112,0.008740609553324615,845.3586885059257,53.07321820468239,738222.5767230693,859.1987993026231,-30.29220042515656,21.660611,2025-11-21T06:17:28
610,4,24,64,256,8,6,1084,0.0012266621975810235,772.1643156745264,52.68375478792886,601087.1322637598,775.2980925191032,-122.95103346264244,12.516554,2025-11-21T06:18:01
611,4,24,64,512,4,8,300,0.0020252502306013216,816.1231169440576,55.67044134659651,670906.3493135234,819.0887310380502,-137.3485536296076,4.229438,2025-11-21T06:18:28
612,12,24,64,512,32,7,895,0.00732149072171686,717.4563040658214,45.1803276465117,538338.5990792217,733.7156118546352,-21.81940416095457,11.228554,2025-11-21T06:18:45
613,12,24,64,1024,16,7,1225,0.01,755.7185721322277,47.541449542160436,594701.8301857016,771.1691320233854,-24.20856100877476,23.809743,2025-11-21T06:19:08
614,12,24,32,1024,32,10,965,0.008410590485597655,894.8318533822277,56.126253107282174,824315.4747583276,907.9182092888806,-33.941555383197205,27.185917,2025-11-21T06:19:42
615,12,24,64,1024,32,9,1233,0.006952648169827085,820.7930350228527,51.557250679691194,697292.4748116344,835.0404031013317,-28.557231876619245,31.314965,2025-11-21T06:20:21
616,12,24,64,1024,32,7,1244,0.01,1044.3245901986338,65.35157541836064,1114205.1211049098,1055.559150926612,-46.22956336436998,24.538649,2025-11-21T06:21:11
