trial_index,test_size,p,d,q,P,D,Q,m,mae,mape,mse,rmse,r2,sd,runtime_s,started_at
22,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.90518,2026-01-10T15:23:43
23,24,0,2,4,0,0,2,52,2405.645143226725,166.11205211746048,18752945.94774786,2777.026719919793,-1099.8857308407614,208.2067590346384,100.211087,2026-01-10T15:23:46
24,24,2,1,2,2,1,2,52,374.0247770192047,20.25696845617622,224767.0105680394,442.47608899432333,-5.242371503782453,5.8747787334691015,153.686093,2026-01-10T15:25:28
25,24,1,0,2,2,1,2,52,367.5673525367468,19.70917909159169,224625.38292508177,435.2723253793306,-5.119652811378645,6.760401476079872,153.286925,2026-01-10T15:28:02
26,24,0,0,4,2,0,2,52,19643.46411667114,1353.8512363108086,1374365315.3068664,21702.799809998625,-80974.84180989877,1888.2698087786216,96.169166,2026-01-10T15:30:37
27,24,2,1,2,1,0,1,52,293.41752174768243,16.64780369033551,121585.7602763439,342.9934198373772,-2.920188693437121,0.7656943608112942,4.203188,2026-01-10T15:32:14
28,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.908812,2026-01-10T15:32:19
29,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.918995,2026-01-10T15:32:22
30,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.911158,2026-01-10T15:32:25
31,24,0,0,0,0,0,2,52,13326.17560061395,902.7724574427203,514359946.0718153,13514.00381950642,-30295.420022872368,1238.2572391191072,31.925636,2026-01-10T15:32:28
32,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.91468,2026-01-10T15:33:01
33,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.929488,2026-01-10T15:33:04
34,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.917002,2026-01-10T15:33:07
35,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.91911,2026-01-10T15:33:10
36,24,2,1,1,0,0,1,52,270.5825521167721,15.529702293185514,103299.72468457943,318.65846266671457,-2.3938600124427905,0.5351854866975168,1.906998,2026-01-10T15:33:13
37,24,3,1,0,0,0,1,52,268.7851570070258,15.333286132887716,104407.82247583712,318.4336963087114,-2.4273544869187593,1.1305791686570439,1.530837,2026-01-10T15:33:16
38,24,3,1,0,0,0,1,52,268.7851570070258,15.333286132887716,104407.82247583712,318.4336963087114,-2.4273544869187593,1.1305791686570439,1.527472,2026-01-10T15:33:18
39,24,3,1,0,0,0,1,52,268.7851570070258,15.333286132887716,104407.82247583712,318.4336963087114,-2.4273544869187593,1.1305791686570439,1.533065,2026-01-10T15:33:21
40,24,0,0,4,2,1,0,52,345.1390773642502,18.068576706259794,177301.706361601,401.9944939744559,-4.552385218815076,2.7955472408992112,44.0958,2026-01-10T15:33:23
41,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.662515,2026-01-10T15:34:08
42,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.662224,2026-01-10T15:34:11
43,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.667995,2026-01-10T15:34:13
44,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.665895,2026-01-10T15:34:16
45,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.659187,2026-01-10T15:34:19
46,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.668926,2026-01-10T15:34:22
47,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.658304,2026-01-10T15:34:24
48,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.657213,2026-01-10T15:34:27
49,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.651203,2026-01-10T15:34:29
50,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.670274,2026-01-10T15:34:32
51,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.656094,2026-01-10T15:34:34
52,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.669891,2026-01-10T15:34:37
53,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.655131,2026-01-10T15:34:40
54,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.665796,2026-01-10T15:34:42
55,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.650646,2026-01-10T15:34:45
56,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.658555,2026-01-10T15:34:48
57,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.65337,2026-01-10T15:34:50
58,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.665969,2026-01-10T15:34:53
59,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.661487,2026-01-10T15:34:56
60,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.652595,2026-01-10T15:34:58
61,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.653732,2026-01-10T15:35:00
62,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.666789,2026-01-10T15:35:03
63,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.657991,2026-01-10T15:35:06
64,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.666425,2026-01-10T15:35:08
65,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.654426,2026-01-10T15:35:11
66,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.669053,2026-01-10T15:35:13
67,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.652754,2026-01-10T15:35:16
68,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.658708,2026-01-10T15:35:18
69,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.649759,2026-01-10T15:35:21
70,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.648906,2026-01-10T15:35:24
71,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.664852,2026-01-10T15:35:27
72,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.651103,2026-01-10T15:35:29
73,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.669002,2026-01-10T15:35:32
74,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.658831,2026-01-10T15:35:35
75,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.660962,2026-01-10T15:35:38
76,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.660987,2026-01-10T15:35:40
77,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.654975,2026-01-10T15:35:43
78,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.658724,2026-01-10T15:35:46
79,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.651035,2026-01-10T15:35:49
80,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.667088,2026-01-10T15:35:51
81,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.664329,2026-01-10T15:35:54
82,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.663087,2026-01-10T15:35:56
83,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.65537,2026-01-10T15:35:58
84,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.653884,2026-01-10T15:36:01
85,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.660827,2026-01-10T15:36:03
86,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.656498,2026-01-10T15:36:06
87,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.667483,2026-01-10T15:36:08
88,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.657245,2026-01-10T15:36:11
89,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.681212,2026-01-10T15:36:13
90,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.655114,2026-01-10T15:36:16
91,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.842541,2026-01-10T15:36:18
92,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.653016,2026-01-10T15:36:21
93,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.662565,2026-01-10T15:36:24
94,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.645917,2026-01-10T15:36:26
95,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.667295,2026-01-10T15:36:29
96,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.653014,2026-01-10T15:36:31
97,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.666627,2026-01-10T15:36:33
98,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.652531,2026-01-10T15:36:36
99,24,3,0,0,0,0,1,52,172.85467835492594,9.953581446836495,46535.42412629126,212.46837730079275,-0.6458961947147462,1.5085989917313145,1.652327,2026-01-10T15:36:38
