trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
161,8,16,512,16,4,485,0.00464461576756714,349.59080390502805,20.236712088729846,172959.53462301026,415.88403987531217,-0.34200635965555093,63.356658,2025-11-19T19:06:21
162,8,16,1024,8,3,471,0.0051660286238571305,340.7518735321509,19.631368836761197,164800.86994144277,405.9567340757421,-0.2787026515782509,54.542952,2025-11-19T19:07:27
163,8,32,1024,16,4,484,0.007500075348604021,351.0134316719552,20.32999286160163,174161.5735061496,417.3266987698602,-0.3513330719946097,47.847945,2025-11-19T19:08:25
164,8,16,512,16,8,476,0.006706467728508075,338.2961959452288,19.44765303400585,162068.84569810613,402.5777511215767,-0.2575046649088122,121.180747,2025-11-19T19:09:17
165,8,16,512,16,2,443,0.0066731228395393895,300.72519719791063,15.439129513142488,133411.01067840357,365.2547202684773,-0.03514631424472636,34.057254,2025-11-19T19:11:23
166,8,16,256,16,2,482,0.006864917544806829,354.47325019409055,20.556831164995057,177155.13006925234,420.89800435408614,-0.374560308090202,36.598395,2025-11-19T19:12:02
167,8,16,256,4,6,673,0.007463840774333139,347.5325742157447,20.10144919246166,171234.22764928776,413.8045766413027,-0.32861956987179974,131.737865,2025-11-19T19:12:46
168,8,32,1024,16,5,448,0.006196395068490637,345.5360125295468,19.963035115300475,169284.92176877204,411.4424890173255,-0.31349475530596527,55.273642,2025-11-19T19:15:02
169,12,16,512,16,4,453,0.007092320408383808,1794.5162026152836,92.61104098581448,3349169.7091852054,1830.0736895505615,-24.986465904229615,57.486155,2025-11-19T19:16:01
170,12,32,1024,4,5,537,0.004102078243734689,612.2087272319227,35.88292034225682,478144.20130929584,691.4797186536246,-2.7099577099817886,75.928099,2025-11-19T19:17:03
171,8,16,512,16,9,457,0.006832140043122577,697.2870849348134,40.67985018664,606866.7339333667,779.0165171120358,-3.708725761647732,126.245801,2025-11-19T19:18:23
172,8,16,1024,32,7,372,0.001778179146524191,341.16171443384366,19.65978440295806,165174.62982312238,406.41681783991464,-0.28160268330701,100.639587,2025-11-19T19:20:34
173,8,16,256,4,5,745,0.009338787571179324,1060.783872293018,53.33378043526881,1254143.7411277757,1119.8855928744576,-8.730997948070144,119.741496,2025-11-19T19:22:19
174,8,32,512,16,7,580,0.003829507330812472,343.42989273788015,19.817025788681782,167278.4215236594,408.99684781628747,-0.2979261652570804,64.222284,2025-11-19T19:24:21
175,8,16,256,8,6,627,0.003483371874115229,356.81468085815305,20.710347778787167,179234.83070694315,423.3613476770679,-0.3906968656268772,120.623291,2025-11-19T19:25:28
176,8,16,512,8,4,479,0.005242796810981542,426.33139491238785,25.134476868741046,251500.70316855123,501.49845779279445,-0.95141333980634,64.092478,2025-11-19T19:27:36
177,8,16,1024,4,7,586,0.004504599696183758,337.0758183410622,19.3562754718019,160748.3197232626,400.9343084886383,-0.2472586020930616,152.30022,2025-11-19T19:28:46
178,8,64,512,8,9,683,0.00704248929694108,400.8846277411639,23.53939722573931,222852.68858224325,472.07275772092936,-0.7291311866418531,56.179041,2025-11-19T19:31:20
179,8,32,1024,16,8,513,0.003056771313642735,343.39835790715097,19.81483959803013,167248.76657654936,408.9605929384265,-0.29769607023685696,100.972531,2025-11-19T19:32:22
180,12,32,1024,8,7,671,0.00751918361530892,376.17784003784055,21.979899201004237,198114.61308804958,445.1006774742649,-0.5371865522439392,142.639347,2025-11-19T19:34:05
181,12,32,512,16,9,536,0.003355063246892683,364.09922675659055,21.187961246700414,185985.5782715795,431.26045294181506,-0.44307643628146876,84.962781,2025-11-19T19:36:31
182,8,32,512,16,4,383,0.005331606790281374,345.29383520207284,19.9462472021675,169051.73508418674,411.1590143535549,-0.3116854418478634,28.398634,2025-11-19T19:37:58
183,8,32,512,16,8,558,0.004414649872350452,351.65586738159055,20.37210860379794,174710.81762137703,417.9842313070877,-0.35559469941656796,77.299718,2025-11-19T19:38:30
184,8,32,1024,16,5,464,0.004550682433036113,346.44686051131765,20.02618076399367,170168.51508051367,412.5148664963648,-0.3203506239129834,57.687191,2025-11-19T19:39:52
185,8,16,1024,4,9,637,0.005281896679498723,664.7613198027838,32.13438638221749,570788.9200423666,755.5057379281554,-3.4287952230409857,216.557448,2025-11-19T19:40:53
186,8,16,256,8,4,492,0.004822481781895635,626.834276548329,36.712044543878505,499196.5325391702,706.5384154730514,-2.873304370561366,79.59366,2025-11-19T19:44:32
187,8,32,256,4,8,725,0.00591198083696972,349.08396796752805,20.203481236299584,172534.92507816895,415.3732358712691,-0.3387117814711824,114.497451,2025-11-19T19:45:54
188,8,16,1024,16,3,437,0.006623510240082511,2071.6027123198733,107.44369900826969,4420418.956323765,2102.4792404025693,-33.29837137720438,54.565732,2025-11-19T19:47:51
189,8,32,512,8,8,665,0.005196393920246377,353.79527167846555,20.512379297365555,176561.1257911023,420.19177263614085,-0.36995138311432574,100.843689,2025-11-19T19:48:49
190,8,16,512,16,6,542,0.004868142877564822,1493.3055092559086,76.486999087579,2358842.6517104763,1535.8524185970723,-17.302441937774958,120.717986,2025-11-19T19:50:33
191,12,32,256,4,8,624,0.00926369877628712,365.59861640502805,21.28626918513994,187427.7775295494,432.92929853447134,-0.4542665714787255,100.280264,2025-11-19T19:52:38
192,12,32,512,16,6,393,0.005843441061033853,397.8783818101743,23.350956689990596,219719.62302399334,468.74259783381467,-0.7048214895005325,45.99558,2025-11-19T19:54:21
193,8,32,256,8,7,699,0.003163207996577021,343.46163101913015,19.81922608378925,167308.2793601247,409.03334749152754,-0.2981578345114486,96.664957,2025-11-19T19:55:11
194,8,32,256,8,10,523,0.003644882736995928,342.7967547170468,19.773132722178943,166685.2206862186,408.2710137717575,-0.2933234742395907,100.421442,2025-11-19T19:56:49
195,8,32,512,32,6,360,0.003737281262261865,401.7154484605649,23.592437367338935,223730.97921502835,473.00209218884896,-0.7359459113541542,42.69593,2025-11-19T19:58:35
196,8,32,256,16,8,600,0.0061020017366547104,344.67094091496347,19.90306296916614,168454.58416421563,410.43219191995115,-0.3070521018355761,92.255228,2025-11-19T19:59:20
197,8,32,512,8,9,420,0.004864981894533554,378.70750312377805,22.145757330800073,200802.652189257,448.11008936338067,-0.5580432548055294,70.877104,2025-11-19T20:00:58
198,8,32,256,8,10,652,0.004082655780585975,344.10738297225515,19.863993626552748,167918.29144045906,409.77834427951296,-0.302890965258243,124.05114,2025-11-19T20:02:11
199,12,32,512,8,8,569,0.003104977281361515,351.46580390502805,20.359647034136593,174548.20826941126,417.78966989313085,-0.3543330009218699,87.849545,2025-11-19T20:04:18
200,8,32,512,16,5,394,0.00952952366058358,372.56297187377805,21.742889270123378,194362.27355606263,440.8653689688754,-0.5080718606110706,39.077888,2025-11-19T20:05:49
201,8,32,512,16,4,457,0.0030189726830536683,379.2122231758614,22.17884833424817,201344.66580692818,448.71445910169666,-0.5622487802396725,37.223287,2025-11-19T20:06:30
202,8,64,512,16,7,486,0.007029577293592849,442.54069463569516,26.150524772515162,271733.49587700283,521.2806306367069,-1.10840113783388,37.231152,2025-11-19T20:07:09
203,8,32,1024,8,10,543,0.002269105496826486,376.1280862129708,21.97663764716012,198062.2877521203,445.04189437863073,-0.5367805559295917,140.156992,2025-11-19T20:07:50
204,12,32,256,8,7,734,0.004720196544608496,364.84422187377805,21.23680707819894,186699.9093708916,432.08784913590387,-0.4486189863366943,105.792313,2025-11-19T20:10:14
205,8,32,512,8,8,437,0.0033428817261771417,380.92582647163266,22.288319539325766,203046.2602735495,450.60654708242924,-0.5754515828532307,67.731637,2025-11-19T20:12:02
206,12,32,256,8,9,639,0.0051215322990259575,363.73545722534055,21.16411058671916,185638.3948426266,430.8577431619706,-0.440382613297744,114.131343,2025-11-19T20:13:12
207,8,32,256,8,9,381,0.004146629388376699,351.56663398315305,20.366257988883074,174634.43774201942,417.8928543801861,-0.3550020620458034,67.81932,2025-11-19T20:15:10
208,8,32,1024,8,8,414,0.008381539137873307,369.56419257690305,21.546273393244338,191328.78387469947,437.4114583257959,-0.4845347803731288,85.90219,2025-11-19T20:16:21
209,8,32,256,8,5,310,0.0031290467964639156,373.63923530151243,21.813381980459056,195455.8536037557,442.1038945810766,-0.5165570324866504,31.35303,2025-11-19T20:17:51
210,8,32,1024,16,6,677,0.00597126934730873,344.2426775686093,19.87337308967113,168046.70667136944,409.9350029838504,-0.3038873489322276,104.503582,2025-11-19T20:18:24
211,8,32,512,8,6,708,0.0035266673199235783,343.0859596324114,19.79318220612296,166955.61015598662,408.602019275464,-0.2954214469752565,82.029543,2025-11-19T20:20:11
212,8,32,512,8,10,493,0.009022914721345608,346.48124364933847,20.028564417026757,170202.05659590234,412.5555194102999,-0.32061087511603037,92.175423,2025-11-19T20:21:36
213,8,32,512,4,9,566,0.003170623244501927,347.2144793264218,20.07939687579161,170920.58628694343,413.425430140604,-0.3261860023680798,93.062113,2025-11-19T20:23:13
214,8,32,512,8,5,771,0.005475385243335152,347.15914078475515,20.07556046380936,170866.14155130388,413.3595790002983,-0.3257635614680314,76.972357,2025-11-19T20:24:49
215,8,32,256,32,8,502,0.006303759460135641,345.58199234725515,19.966222722315145,169329.29670947825,411.4964115390051,-0.313839063891016,69.484231,2025-11-19T20:26:08
216,12,16,256,8,9,642,0.002995039151503803,354.40342597534055,20.552253118851006,177093.78440395265,420.82512330414954,-0.3740843223450454,201.05792,2025-11-19T20:27:20
217,8,32,1024,16,9,716,0.005029674167832204,348.26060370971555,20.149497108254764,171849.520057524,414.54736768857185,-0.3333936710897558,164.328112,2025-11-19T20:30:44
218,8,32,256,16,9,688,0.004581346873814379,355.86704902221555,20.648216009178274,178387.84391093077,422.3598512062087,-0.3841250297967773,108.225738,2025-11-19T20:33:31
219,8,32,256,8,10,684,0.007291761884673845,346.69171321314053,20.043155476569556,170407.67116967044,412.80464044105713,-0.32220625444123585,127.754817,2025-11-19T20:35:21
220,8,32,1024,16,9,547,0.006634128134173159,348.42552070190305,20.160309941018077,171986.36993859513,414.71239424279946,-0.334455499864422,127.378012,2025-11-19T20:37:32
221,8,32,256,8,8,634,0.002982706766985693,341.83199234725515,19.706249392694218,165790.19333702212,407.1734192417552,-0.28637888805470424,94.865911,2025-11-19T20:39:42
222,8,32,256,4,9,819,0.004949084585443959,348.79270820190305,20.18438470116023,172291.84757533015,415.080531433757,-0.33682572439193614,135.781394,2025-11-19T20:41:19
223,12,16,512,8,10,600,0.0024040712432777103,362.45921210815305,21.08043318735539,184428.7124713812,429.45164159819115,-0.43099659454536376,208.418041,2025-11-19T20:43:39
224,24,32,256,8,10,572,0.00423914479747279,366.03611640502805,21.314954005734847,187851.97976579296,433.4189425553444,-0.4575579893242916,96.45857,2025-11-19T20:47:10
225,8,32,512,16,7,741,0.003951602089154815,356.87425117065305,20.714253524448527,179288.31423858926,423.4245083112092,-0.3911118484710574,89.792683,2025-11-19T20:48:49
226,8,32,256,8,5,831,0.004186539435391181,344.33280614933847,19.8796213635981,168132.36948310197,410.0394730792414,-0.3045520132907529,78.50937,2025-11-19T20:50:22
227,8,32,1024,8,3,566,0.008185169534854566,349.9882241524239,20.262768971409553,173293.8969027483,416.2858355778494,-0.3446007023543529,44.903437,2025-11-19T20:51:45
228,12,32,256,8,8,767,0.0032064283387900224,356.94309882690305,20.71876754197518,179350.16253780946,423.49753545659445,-0.3915917341915429,112.186726,2025-11-19T20:52:32
229,8,16,1024,8,7,434,0.0031052634010160845,2774.896660175505,145.09156544976307,7828932.874985668,2798.0230297454073,-59.7452935766018,119.875988,2025-11-19T20:54:26
230,8,32,512,4,7,913,0.004488978189141314,343.83893001001553,19.845382797102076,167664.11289798125,409.468085322875,-0.3009187743568469,122.048601,2025-11-19T20:56:31
231,8,16,256,32,2,301,0.007496855579663746,338.93444057413507,19.495443285409987,162770.1176221233,403.4477879752513,-0.26294588781641437,25.90481,2025-11-19T20:58:35
232,8,32,512,4,10,816,0.004294773397841216,342.9156715464739,19.781376776604045,166796.2842390451,408.40700806798736,-0.294185224905976,135.656158,2025-11-19T20:59:05
233,8,32,256,8,10,760,0.0026293737040730914,343.62235693058847,19.830368603884764,167459.66068606803,409.218353310391,-0.2993324138868605,127.860425,2025-11-19T21:01:23
234,12,32,512,4,8,942,0.006501115537093693,362.16599921752805,21.061208594981238,184152.63288212413,429.1300885304177,-0.42885447173402724,139.957573,2025-11-19T21:03:35
235,8,32,256,4,9,671,0.0025667515038479637,340.6054407368955,19.620561123169576,164640.95189461403,405.75972187319684,-0.2774618351275382,117.795525,2025-11-19T21:05:59
236,8,32,512,8,9,759,0.0029173224134702376,342.98932063501553,19.786482589609836,166865.15122616378,408.4913110779271,-0.2947195691668172,124.439305,2025-11-19T21:08:00
237,8,32,512,8,10,757,0.00609529051330287,1559.02700583794,80.00512174346719,2559446.5126684397,1599.8270258588707,-18.858942756095438,138.980446,2025-11-19T21:10:08
238,8,32,1024,8,5,637,0.0037659604812110927,367.03855781127805,21.38067938149528,188829.72590473868,434.54542444345066,-0.46514439697423016,83.813113,2025-11-19T21:12:30
239,12,32,256,4,10,656,0.0036962438665812123,361.57554511596555,21.022495292186157,183598.7678292354,428.4842678900072,-0.4245569901006052,123.462279,2025-11-19T21:13:58
240,12,32,256,4,8,992,0.00910160881758978,391.6583907619972,22.961068945482324,213405.88712689522,461.9587504603579,-0.655832726056184,155.364,2025-11-19T21:16:04
241,8,32,256,4,7,940,0.0034093774295317764,343.50018489282803,19.821898878166596,167344.56458537534,409.0776999365467,-0.2984393743707805,128.022644,2025-11-19T21:18:43
242,24,64,512,16,1,1000,0.0002786626302639445,232.04433804085807,12.120776565021517,70064.29655832065,264.69661229097863,0.456365722936273,17.127058,2025-11-19T21:20:54
243,8,32,256,4,10,603,0.0018540892585526786,348.81468085815305,20.185825345051718,172310.1616906322,415.1025917657371,-0.3369678250240893,107.848652,2025-11-19T21:21:14
244,8,32,1024,8,7,734,0.0036599548750741472,343.9838885061093,19.855432221871762,167801.26041888996,409.6355214320286,-0.30198291254195264,132.378738,2025-11-19T21:23:05
245,8,32,256,16,6,745,0.0023905992568595403,340.1360498677549,19.585444350094736,164110.45681556253,405.10548850338046,-0.27334568292231376,80.415324,2025-11-19T21:25:20
246,8,32,512,16,6,704,0.007091259321692035,1523.3463462128414,84.99671308572951,2449465.3982564416,1565.076802670221,-18.00559081279488,73.304959,2025-11-19T21:26:43
247,8,16,256,8,8,686,0.002464500822468192,393.89345749376804,23.101169649828357,215648.46534313486,464.379656469935,-0.6732330632782886,196.993797,2025-11-19T21:27:59
248,12,32,256,4,10,538,0.004763427502248056,361.44749335815305,21.014099539729667,183479.0191607247,428.34450989912864,-0.42362785095223776,102.484522,2025-11-19T21:31:19
249,12,32,512,4,10,703,0.002495880994637459,358.86179999877805,20.844567768010545,181089.05411726967,425.54559581467845,-0.40508392797821946,124.599003,2025-11-19T21:33:03
250,8,32,512,8,1,742,0.00488301227147165,396.55071457384616,23.268164274249905,218329.58875694094,467.2575186735265,-0.6940361064883185,22.026905,2025-11-19T21:35:11
251,8,32,512,4,7,987,0.002649511548984377,342.2603574188697,19.73594632441714,166186.27179731536,407.65950473074383,-0.2894520913550871,122.391683,2025-11-19T21:35:36
252,8,32,1024,8,4,771,0.004789132738902508,356.90794257690305,20.716462511748805,179318.57568971533,423.46024097867246,-0.39134664940268626,80.543671,2025-11-19T21:37:40
253,8,32,512,4,8,731,0.002837831341904981,344.14288508814053,19.866454854092833,167951.96796268973,409.81943336387764,-0.30315226398978234,100.899826,2025-11-19T21:39:03
254,8,32,256,4,9,561,0.003142782805437,339.8537317525205,19.564275810947787,163793.13853075568,404.71365004254017,-0.2708835858938152,89.59234,2025-11-19T21:40:48
255,12,32,512,8,10,655,0.0020510309323172305,384.7425480699399,22.527563087517503,206652.78143496104,454.5907845908901,-0.603434858510141,126.697374,2025-11-19T21:42:20
256,8,32,1024,4,6,863,0.004224227992516402,344.4537574839739,19.888006462581377,168247.47487131777,410.17980797610915,-0.30544512486944053,132.241392,2025-11-19T21:44:31
257,8,32,1024,16,6,657,0.0027795404305636226,346.4815895152239,20.028579696769935,170202.4558545789,412.55600329479984,-0.32061397299487404,100.98338,2025-11-19T21:46:47
258,8,32,1024,8,4,497,0.0047351772652807315,348.36253242065305,20.15618009519582,171934.07590897914,414.6493409002107,-0.334049746458172,51.737513,2025-11-19T21:48:30
259,12,32,512,16,3,300,0.005556518543969359,368.5057412422677,21.476876303663207,190275.26642538584,436.20553231863744,-0.4763604572861211,18.630778,2025-11-19T21:49:23
260,8,32,1024,4,10,595,0.004618663440943114,343.82987646183847,19.844755148818212,167655.55522465406,409.4576354455416,-0.3008523747099352,156.784433,2025-11-19T21:49:45
261,8,32,256,4,10,874,0.0035413088444520104,342.10787125350515,19.725375034782214,166045.03646613794,407.4862408304579,-0.2883562355350462,169.009292,2025-11-19T21:52:24
262,8,32,1024,4,9,973,0.002199095301771231,340.5264205546038,19.614644371175704,164551.35074777305,405.6492952634986,-0.276766612923367,230.372185,2025-11-19T21:55:17
263,8,32,512,8,7,862,0.0025240099580033652,341.5582496714739,19.687271847392303,165538.19017084362,406.8638472153106,-0.28442357606567725,101.025718,2025-11-19T21:59:10
264,8,32,256,8,7,804,0.00190369170677687,356.04319648315305,20.65976517104168,178544.7397159903,422.54554750463325,-0.3853423964406697,99.43269,2025-11-19T22:00:53
265,8,32,1024,8,4,868,0.002980930112065886,344.11236751001553,19.86433918572027,167923.0187865897,409.78411241358504,-0.3029276451012215,90.465286,2025-11-19T22:02:35
266,8,32,512,4,6,812,0.0029221664117787876,341.83260269881765,19.70629170606167,165790.7561815137,407.1741104018202,-0.28638325520849417,85.698413,2025-11-19T22:04:09
267,12,32,256,8,9,300,0.004358046132218983,470.0514844600363,27.781367113290063,302709.13783136755,550.190092451116,-1.3487435311444158,53.694871,2025-11-19T22:05:37
268,8,32,512,8,10,634,0.0029762648395860224,342.6068336558489,19.75996621267367,166508.17987833466,408.0541384158904,-0.2919498009661472,122.271134,2025-11-19T22:06:34
269,12,32,1024,4,10,890,0.003186003951868925,359.96128730346555,20.916655987625035,182098.77766147733,426.7303336551988,-0.4129184507801811,267.793011,2025-11-19T22:08:39
270,8,32,256,4,8,953,0.005948356095795304,344.20453059595303,19.870728504205417,168010.4780235076,409.8908123189731,-0.30360624806121583,156.279857,2025-11-19T22:13:09
271,8,32,256,16,4,363,0.006663208221130131,350.50388984252805,20.296578845998237,173729.67235062574,416.8089158722804,-0.34798191764096864,31.11535,2025-11-19T22:15:48
272,8,32,512,4,10,582,0.0048021241037235285,347.04581884465097,20.067704281919234,170754.76003241853,413.22482988370695,-0.32489934367848883,107.530723,2025-11-19T22:16:23
273,8,32,256,8,9,691,0.001910792183611842,352.2798501289864,20.413020756798176,175246.7158124832,418.6247912062581,-0.3597527747846585,116.409509,2025-11-19T22:18:14
274,12,32,256,4,10,705,0.0027327760248400494,364.99204902221555,21.24649941015777,186842.179883637,432.252449251172,-0.44972287421030566,134.025064,2025-11-19T22:20:14
275,8,32,1024,8,4,758,0.005992600620241805,342.47001318058847,19.750480966136667,166380.89592903724,407.89814406177095,-0.2909621949933887,79.957551,2025-11-19T22:22:30
276,8,32,512,4,10,768,0.002973598234102159,343.29642919621347,19.807773265665755,167152.9924922965,408.8434816556288,-0.2969529517355398,138.563566,2025-11-19T22:23:52
277,8,32,512,8,7,932,0.0022613752568912122,342.2871111623593,19.73780106035709,166211.07919971933,407.68993021623595,-0.289644573902321,116.759192,2025-11-19T22:26:15
278,8,32,1024,16,4,349,0.01,651.9014050476779,38.133104231731195,536711.5264168452,732.6059830610484,-3.164386099452541,35.656369,2025-11-19T22:28:17
279,8,32,512,8,5,951,0.0017947997106919425,957.8211386933102,54.72371401348736,1046302.7366298583,1022.889405864514,-7.118343575234572,91.972912,2025-11-19T22:28:57
280,12,32,512,8,9,876,0.0031216105986678136,358.31065253784055,20.80843161706579,180586.54211821014,424.95475302461335,-0.4011848986473938,141.129688,2025-11-19T22:30:32
281,8,32,512,8,10,870,0.0028743161443091822,342.2131568980364,19.73267409066757,166142.52523170918,407.6058454336851,-0.2891126583808681,157.259072,2025-11-19T22:32:59
282,8,32,512,4,7,744,0.003262495111037957,342.91902848006765,19.78160950012503,166799.4218447629,408.4108493230351,-0.2942095698305649,99.997317,2025-11-19T22:35:40
