trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
172,12,16,512,4,10,519,0.008218500242109133,795.7172700488944,50.00980313727029,656757.1892437754,810.4055708370812,-26.838999028863586,14.877912,2025-11-20T20:38:18
173,12,64,1024,8,6,785,0.008533778522068018,552.7695975228527,35.01729357926375,329145.4982625361,573.7120342667879,-12.952007464183854,12.399538,2025-11-20T20:38:34
174,12,16,1024,4,9,708,0.005312436728173696,629.0965628548839,39.72749648547733,419353.7628869188,647.5752951486945,-16.775806932850973,24.773628,2025-11-20T20:38:48
175,12,16,256,4,7,712,0.01,827.0838471973319,51.94550063914901,707661.0516456905,841.2259218816848,-28.99674103638398,15.570676,2025-11-20T20:39:14
176,12,32,256,8,5,660,0.01,670.8303681934257,42.30292528881798,473604.64738113777,688.1893978993993,-19.075424425411015,5.387233,2025-11-20T20:39:31
177,12,32,256,16,7,522,0.01,690.3823701465507,43.509496163674605,500219.08149977954,707.2616782349935,-20.203572267135833,5.638198,2025-11-20T20:39:38
178,12,64,256,8,6,506,0.01,661.1497041309257,41.70552317444183,460710.19576302124,678.7563596483066,-18.52884704193721,4.847905,2025-11-20T20:39:45
179,12,16,512,4,10,574,0.01,846.9778494759777,53.17313822714921,740962.7518417834,860.7919329558006,-30.40835253390871,16.707234,2025-11-20T20:39:51
180,12,16,512,4,10,643,0.006790332502289472,644.5295869434257,40.679881432833035,439009.65293607354,662.5780353558919,-17.608992032232898,18.545453,2025-11-20T20:40:09
181,12,32,512,4,3,800,0.01,703.6056774382173,44.32551571046855,518652.098204659,720.1750469189133,-20.984921512413287,4.2128,2025-11-20T20:40:29
182,12,16,512,4,9,522,0.01,363.59999099616,23.343473980161598,155796.20752460524,394.71028302364414,-5.603978671283683,13.974651,2025-11-20T20:40:35
183,12,32,512,4,5,595,0.01,510.3855846647798,32.4017393154293,284084.69687030854,532.9959632776861,-11.041944465646337,5.033155,2025-11-20T20:40:50
184,12,64,256,4,5,460,0.01,652.0940400684257,41.14669034819245,448817.90158337215,669.9387297233772,-18.024749680628656,3.596278,2025-11-20T20:40:56
185,12,32,256,4,10,614,0.01,697.6404064421235,43.95739785370714,510293.5080598027,714.3483100419589,-20.63061281699838,9.407742,2025-11-20T20:41:01
186,12,16,256,4,3,775,0.005275043663594782,672.1495006804048,42.38368541046937,475342.82319230965,689.4511028291344,-19.149103214941935,8.047601,2025-11-20T20:41:12
187,12,32,256,8,3,800,0.01,622.3692475879569,39.31234883460892,410934.7989008495,641.0419634476743,-16.418939076555265,4.449937,2025-11-20T20:41:22
188,12,16,1024,4,10,614,0.004659192096369564,610.3224946582694,38.56893239102057,396084.8166078877,629.3526965127644,-15.78946954138592,24.006405,2025-11-20T20:41:28
189,12,16,256,8,10,564,0.0038961309091993376,664.8251802051444,41.93230719023826,465582.14470747905,682.3358005465337,-18.73536199777592,16.660776,2025-11-20T20:41:53
190,12,16,256,4,10,687,0.01,735.0234834278007,46.264366026511986,563852.2986967739,750.9009912743317,-22.90089343965375,20.969849,2025-11-20T20:42:12
191,12,64,1024,8,10,482,0.01,673.1048636361339,42.44328633111742,476661.4212864431,690.4067071563276,-19.20499670444345,12.570023,2025-11-20T20:42:34
192,24,64,256,8,5,581,0.01,889.4260916634777,55.792655465785046,814670.0300094102,902.5907322864612,-33.53269875947717,4.852907,2025-11-20T20:42:48
193,24,64,512,8,3,601,0.01,773.375635934311,48.63107362651186,621700.6951771049,788.4799903466827,-25.35300432600978,3.138763,2025-11-20T20:42:54
194,24,32,512,4,9,590,0.01,941.0376639291027,58.97764985543957,909143.1341248514,953.4899758911215,-37.537278681551356,7.739693,2025-11-20T20:42:59
195,24,64,512,4,7,559,0.01,1016.2393444304047,63.618411223476734,1056333.705073233,1027.780961622287,-43.77647671211742,6.23538,2025-11-20T20:43:08
196,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,7.299609,2025-11-20T20:43:15
197,24,64,512,4,8,460,0.01,860.9526012663423,54.03553333916393,764830.7130223936,874.5460039485594,-31.42008131131739,5.644022,2025-11-20T20:43:24
198,24,64,512,4,7,687,0.01,953.023096871811,59.717281402169775,931844.2810623058,965.320817688247,-38.499547870067694,7.1649,2025-11-20T20:43:31
199,24,64,512,4,10,618,0.01,818.7448986296235,51.43085823388226,693934.4688376738,833.0272917724087,-28.41489080052741,9.27171,2025-11-20T20:43:39
200,24,64,256,4,7,554,0.01,910.1858369434257,57.07375735111966,852029.5222630148,923.054452490759,-35.11631426548253,5.908375,2025-11-20T20:43:49
201,24,64,512,4,8,636,0.01,913.197413278061,57.25964540882603,857522.8294877051,926.0252855552624,-35.349167711166906,7.630782,2025-11-20T20:43:56
202,24,64,256,4,7,603,0.01,850.7375947559257,53.405155140623485,747345.7196217082,864.4915960387979,-30.678917419587695,6.589858,2025-11-20T20:44:05
203,24,64,512,4,8,579,0.01,896.655421090561,56.23881193826741,827583.6191571131,909.7162300174232,-34.08008735549086,7.030147,2025-11-20T20:44:12
204,24,64,512,4,7,612,0.01,837.048487496811,52.560389441466086,724241.4832242006,851.023785345745,-29.699561844700938,6.571276,2025-11-20T20:44:20
205,24,64,512,4,8,611,0.01,886.9503633106132,55.63991259580236,810274.0226286828,900.1522219206498,-33.34635828660947,7.38756,2025-11-20T20:44:27
206,24,64,512,4,7,634,0.01,988.9341076139984,61.9333810759358,1001581.9412776445,1000.7906580687314,-41.455627661513134,7.049047,2025-11-20T20:44:35
207,24,64,512,4,7,608,0.01,761.2819469694673,47.88477058414127,603141.493455557,776.6218471402649,-24.5663062781398,6.301693,2025-11-20T20:44:43
208,12,16,1024,32,10,300,0.01,671.4556937142589,42.34151471742639,474444.0166610435,688.7989667973113,-19.111004090089008,12.086172,2025-11-20T20:44:51
209,24,64,512,4,6,543,0.01,788.4152680957694,49.55919024812022,645189.8765976969,803.2371235181407,-26.348677170504434,5.024511,2025-11-20T20:45:04
210,24,64,512,8,8,570,0.01,978.3396658822276,61.27959369083699,980740.006816103,990.3231830145667,-40.57216783383681,7.161596,2025-11-20T20:45:09
211,24,64,256,4,8,648,0.01,894.1798554981132,56.086014466091285,823148.8792376191,907.2755255365479,-33.892105065636954,7.713855,2025-11-20T20:45:18
212,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.425255,2025-11-20T20:45:26
213,24,64,256,4,8,666,0.01,909.1300101205089,57.008601464211004,850108.6445159462,922.0133646080984,-35.03489100189133,7.910198,2025-11-20T20:45:34
214,24,64,256,8,8,661,0.01,863.0505830371757,54.165000248977336,768447.5733714193,876.6114152641519,-31.57339485457681,8.351519,2025-11-20T20:45:43
215,24,64,256,4,8,623,0.01,896.7425182585298,56.24415853316823,827738.4062660051,909.8013004310365,-34.086648559912675,7.475877,2025-11-20T20:45:53
216,24,64,256,4,8,632,0.01,918.0002086882173,57.55598855110161,866315.626885593,930.760778549243,-35.721881831742664,7.832766,2025-11-20T20:46:01
217,24,64,512,4,8,666,0.01,839.3461356087902,52.7024704099298,728107.3761167357,853.292081362962,-29.86343152171947,7.817415,2025-11-20T20:46:09
218,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.83301,2025-11-20T20:46:18
219,24,64,256,4,9,550,0.01,1004.7551728809254,62.90971249628993,1033124.2219215893,1016.4271847612052,-42.79265987767513,7.504284,2025-11-20T20:46:26
220,24,64,256,4,8,576,0.01,872.8561657194673,54.77011118765539,785469.1501678008,886.2669745442402,-32.2949151784728,7.925686,2025-11-20T20:46:35
221,24,64,256,4,8,565,0.01,943.6440888965507,59.13849488679707,914055.431000012,956.0624618716143,-37.745503928532735,6.74453,2025-11-20T20:46:43
222,24,64,256,4,8,586,0.01,914.7852428679048,57.357590583899665,860423.3014764603,927.590050332829,-35.4721145752449,7.833904,2025-11-20T20:46:51
223,24,64,256,4,8,543,0.01,853.619532418686,53.58300203108583,752257.573385349,867.327835011277,-30.887123883704774,6.587588,2025-11-20T20:47:00
224,24,64,256,4,8,594,0.01,878.9502819304048,55.14618309069576,796144.7969771869,892.269464330808,-32.74744059582103,7.574779,2025-11-20T20:47:07
225,24,64,256,4,8,598,0.01,919.5205740853527,57.6498119182122,869109.3455876857,932.260342172553,-35.8403035765035,6.985809,2025-11-20T20:47:15
226,24,64,256,4,8,657,0.01,958.722071481186,60.06897013604438,942739.273637449,970.9476163199789,-38.961371041075736,8.036098,2025-11-20T20:47:24
227,24,64,256,4,8,633,0.01,907.4784394824882,56.90668189568338,847108.4025336738,920.3849208530493,-34.907715030316496,7.70521,2025-11-20T20:47:33
228,24,64,256,4,8,583,0.01,864.7834931934257,54.27193962676009,771441.7545904344,878.3175704666476,-31.700313919055382,7.257199,2025-11-20T20:47:41
229,24,64,256,4,8,628,0.01,850.6736299121757,53.40120781504175,747236.8891185677,864.4286489459773,-30.674304250031494,7.6179,2025-11-20T20:47:49
230,24,64,256,4,9,635,0.01,919.9133760059257,57.67405216210532,869831.8838452302,932.647781236427,-35.87093094104482,9.193333,2025-11-20T20:47:58
231,24,64,256,4,9,590,0.01,863.0265555306652,54.16351683684304,768406.066573279,876.5877403735915,-31.571635440698977,7.826473,2025-11-20T20:48:08
232,24,64,256,4,8,614,0.01,835.1603852832694,52.44387246733622,721084.1513858772,849.1667394486651,-29.565727058541846,7.75127,2025-11-20T20:48:17
233,24,64,256,4,8,620,0.01,825.3668061817069,51.83950192246357,704821.6294071487,839.5365563256604,-28.876381984003732,7.534397,2025-11-20T20:48:25
234,24,64,256,4,9,590,0.01,863.0265555306652,54.16351683684304,768406.066573279,876.5877403735915,-31.571635440698977,8.209692,2025-11-20T20:48:34
235,24,64,256,4,8,695,0.01,864.5916800423839,54.260102224951176,771110.0140842715,878.1287001825367,-31.686251912913455,8.676331,2025-11-20T20:48:43
236,24,64,512,8,9,569,0.01,850.6736706022798,53.40121005309949,747236.9434451656,864.4286803693903,-30.67430655285837,7.99083,2025-11-20T20:48:52
237,24,64,256,4,8,606,0.01,980.9609834278004,61.4413525782728,985875.7154982485,992.9127431442546,-40.78986318815703,7.45109,2025-11-20T20:49:02
238,24,64,256,4,8,611,0.01,913.552149606186,57.2814954855122,858168.7995041618,926.3740062761702,-35.37654945735155,7.97137,2025-11-20T20:49:10
239,24,64,256,4,8,616,0.01,859.5154267871757,53.946842713010234,762358.0333757513,873.131166191971,-31.315267953490533,7.770141,2025-11-20T20:49:19
240,24,64,256,4,8,602,0.01,916.6022798145194,57.4697214075386,863750.9962808439,929.3820507632175,-35.61317080415998,7.764848,2025-11-20T20:49:27
241,24,64,256,4,8,617,0.01,940.9936982715507,58.974936999334446,909060.4046773807,953.4465924619903,-37.53377189845782,7.474227,2025-11-20T20:49:36
242,12,16,256,32,10,800,0.01,632.8787080371757,39.96089566408849,424126.72357741534,651.2501236678695,-16.97812591801585,23.656091,2025-11-20T20:49:45
243,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.579923,2025-11-20T20:50:09
244,24,64,256,4,8,571,0.01,917.2292939746757,57.508415148954626,864900.8422158925,930.000452804133,-35.66191113071205,7.402125,2025-11-20T20:50:18
245,24,64,256,4,8,635,0.01,913.9131725554048,57.303774499527194,858828.5532055221,926.7300325367265,-35.404515474248306,7.84116,2025-11-20T20:50:26
246,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,8.030834,2025-11-20T20:50:35
247,24,64,256,4,8,582,0.01,877.4460908496757,55.05335943065987,793502.9068379881,890.7878012399968,-32.63545464694363,7.275372,2025-11-20T20:50:44
248,24,64,256,4,8,588,0.01,942.7686616504569,59.084471365561576,912404.0061270328,955.1984119160966,-37.67550238734208,7.511533,2025-11-20T20:50:52
249,24,64,256,4,8,606,0.01,980.9609834278004,61.4413525782728,985875.7154982485,992.9127431442546,-40.78986318815703,7.249696,2025-11-20T20:51:00
250,24,64,256,4,8,604,0.01,881.9031220996757,55.32840666661395,801344.3812597659,895.1784075030887,-32.967843545592906,7.776555,2025-11-20T20:51:09
251,24,64,256,4,8,586,0.01,914.7852428679048,57.357590583899665,860423.3014764603,927.590050332829,-35.4721145752449,7.092115,2025-11-20T20:51:17
252,24,64,512,4,8,592,0.01,917.0883841439464,57.49975298028832,864644.0439466215,929.8623790360708,-35.65102581893178,7.111515,2025-11-20T20:51:25
253,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.206522,2025-11-20T20:51:33
254,24,64,256,4,8,580,0.01,898.2195283496757,56.33530614477361,830389.5855993243,911.2571457054942,-34.19902826445858,7.61633,2025-11-20T20:51:41
255,24,64,256,4,8,584,0.01,888.4030407194673,55.729522283049306,812851.2285396764,901.5826243554588,-33.45560236345916,6.918004,2025-11-20T20:51:50
256,24,64,256,4,9,603,0.01,1017.1335908496754,63.673595326994544,1058152.006125366,1028.6651574372324,-43.853551896148225,8.457037,2025-11-20T20:51:58
257,24,64,256,4,8,620,0.01,825.3668061817069,51.83950192246357,704821.6294071487,839.5365563256604,-28.876381984003732,7.288836,2025-11-20T20:52:07
258,24,64,256,4,8,587,0.01,928.1521455371757,58.18247372348275,885057.6697558732,940.7750367414482,-36.51633025470614,7.951291,2025-11-20T20:52:16
259,24,64,256,4,9,606,0.01,803.6800996387382,50.50119650963495,669492.963016174,818.2254964349216,-27.378850285139713,7.976764,2025-11-20T20:52:25
260,24,64,256,4,8,582,0.01,877.4460908496757,55.05335943065987,793502.9068379881,890.7878012399968,-32.63545464694363,7.846615,2025-11-20T20:52:34
261,24,64,256,4,8,593,0.01,931.8296154264985,58.40941347722911,891897.6921559637,944.4033524696763,-36.80626903279974,7.103833,2025-11-20T20:52:42
262,24,64,256,4,8,625,0.01,970.4021455371757,60.78975760085289,965271.5885537645,982.4823604288092,-39.91648368140425,7.962883,2025-11-20T20:52:50
263,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,7.365129,2025-11-20T20:52:59
264,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.677103,2025-11-20T20:53:07
265,24,64,256,4,8,594,0.01,878.9502819304048,55.14618309069576,796144.7969771869,892.269464330808,-32.74744059582103,7.032057,2025-11-20T20:53:16
266,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.298921,2025-11-20T20:53:24
267,24,32,256,4,8,644,0.01,914.2209931934257,57.322770317588166,859391.2888861843,927.0335964171873,-35.428369035844646,7.656043,2025-11-20T20:53:32
268,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.417498,2025-11-20T20:53:41
269,24,64,256,4,8,612,0.01,978.5452119434254,61.2922732399859,981141.9963080146,990.5261209619939,-40.589207594129086,7.46253,2025-11-20T20:53:50
270,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.537342,2025-11-20T20:53:58
271,24,64,256,4,8,589,0.01,902.0085908496757,56.569132454042204,837210.7624572283,914.9922198889061,-34.488168206941054,7.392012,2025-11-20T20:54:07
272,24,64,256,4,8,617,0.01,940.9936982715507,58.974936999334446,909060.4046773807,953.4465924619903,-37.53377189845782,7.805009,2025-11-20T20:54:15
273,24,64,256,4,8,636,0.01,926.8932750944673,58.10478780451872,882722.4107491156,939.5330812425476,-36.41734196148909,7.643042,2025-11-20T20:54:24
274,24,64,256,4,8,597,0.01,947.8850556934257,59.4002085993167,922077.3432975393,960.2485841163939,-38.08554133096702,7.718703,2025-11-20T20:54:32
275,12,16,256,32,1,800,0.01,96.23467288396013,5.702866985204196,11389.31741632859,106.72074501393152,0.5172231051514207,3.707952,2025-11-20T20:54:41
276,24,64,256,4,8,624,0.01,970.9963838184257,60.82642855682967,966425.2418790701,983.0692965803937,-39.965385397790186,7.593765,2025-11-20T20:54:46
277,24,64,256,4,8,618,0.01,973.9861299121757,61.01092836245486,972240.2457519082,986.0224367385907,-40.21187510482359,7.369242,2025-11-20T20:54:55
278,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.545331,2025-11-20T20:55:03
279,24,64,256,4,8,611,0.01,913.552149606186,57.2814954855122,858168.7995041618,926.3740062761702,-35.37654945735155,7.742073,2025-11-20T20:55:12
280,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,7.322174,2025-11-20T20:55:21
281,24,64,256,4,8,627,0.01,871.5000052376964,54.68642130940226,783103.5218753057,884.9313656297338,-32.194639574617966,7.675461,2025-11-20T20:55:30
282,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.518167,2025-11-20T20:55:39
283,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.667926,2025-11-20T20:55:47
284,24,64,256,4,8,608,0.01,821.3780366504569,51.59335160967039,698253.1469535708,835.6154300595285,-28.597953396329164,7.376415,2025-11-20T20:55:56
285,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.240299,2025-11-20T20:56:05
286,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.314615,2025-11-20T20:56:13
287,24,64,256,4,8,586,0.01,914.7852428679048,57.357590583899665,860423.3014764603,927.590050332829,-35.4721145752449,7.72337,2025-11-20T20:56:21
288,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.317574,2025-11-20T20:56:30
289,24,64,256,4,8,618,0.01,973.9861299121757,61.01092836245486,972240.2457519082,986.0224367385907,-40.21187510482359,7.8968,2025-11-20T20:56:38
290,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.009906,2025-11-20T20:56:47
291,24,64,256,4,8,625,0.01,970.4021455371757,60.78975760085289,965271.5885537645,982.4823604288092,-39.91648368140425,8.365282,2025-11-20T20:56:55
292,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.923095,2025-11-20T20:57:05
293,24,64,256,4,8,618,0.01,973.9861299121757,61.01092836245486,972240.2457519082,986.0224367385907,-40.21187510482359,7.970306,2025-11-20T20:57:13
294,24,64,256,4,8,616,0.01,859.5154267871757,53.946842713010234,762358.0333757513,873.131166191971,-31.315267953490533,7.51289,2025-11-20T20:57:22
295,24,64,256,4,8,630,0.01,940.356348824936,58.93560549384132,907861.3219723202,952.8175701425326,-37.48294449556309,8.355968,2025-11-20T20:57:31
296,24,64,256,4,8,608,0.01,821.3780366504569,51.59335160967039,698253.1469535708,835.6154300595285,-28.597953396329164,7.673487,2025-11-20T20:57:40
297,24,64,256,4,8,620,0.01,825.3668061817069,51.83950192246357,704821.6294071487,839.5365563256604,-28.876381984003732,7.793973,2025-11-20T20:57:49
298,24,64,256,4,8,615,0.01,776.4392549121757,48.82014061778379,626449.1810591851,791.4854269404997,-25.554285859009852,7.367945,2025-11-20T20:57:58
299,24,64,256,4,8,591,0.01,884.4196829720714,55.48370564239501,805789.4309135168,897.6577470915721,-33.156262850353784,7.558385,2025-11-20T20:58:06
300,24,64,256,4,8,623,0.01,896.7425182585298,56.24415853316823,827738.4062660051,909.8013004310365,-34.086648559912675,7.195932,2025-11-20T20:58:15
301,24,64,256,4,8,598,0.01,919.5205740853527,57.6498119182122,869109.3455876857,932.260342172553,-35.8403035765035,7.856814,2025-11-20T20:58:24
302,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.183775,2025-11-20T20:58:32
303,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.646649,2025-11-20T20:58:41
304,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.204056,2025-11-20T20:58:49
305,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.771423,2025-11-20T20:58:58
306,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.104374,2025-11-20T20:59:06
307,24,64,256,4,8,617,0.01,940.9936982715507,58.974936999334446,909060.4046773807,953.4465924619903,-37.53377189845782,7.926881,2025-11-20T20:59:15
308,24,64,256,4,8,581,0.01,878.4272920215507,55.11391019979327,795225.7718589251,891.7543225905468,-32.70848443394902,7.021527,2025-11-20T20:59:23
309,24,64,256,4,8,613,0.01,976.6936494434254,61.178011723910316,977521.7493537278,988.6969957240326,-40.43575049751065,8.079484,2025-11-20T20:59:32
310,24,64,256,4,8,593,0.01,931.8296154264985,58.40941347722911,891897.6921559637,944.4033524696763,-36.80626903279974,7.059017,2025-11-20T20:59:41
311,24,64,256,4,8,615,0.01,776.4392549121757,48.82014061778379,626449.1810591851,791.4854269404997,-25.554285859009852,8.063001,2025-11-20T20:59:49
312,24,64,256,4,8,598,0.01,919.5205740853527,57.6498119182122,869109.3455876857,932.260342172553,-35.8403035765035,7.177953,2025-11-20T20:59:58
313,24,64,256,4,8,600,0.01,860.0581717416027,53.980335825095935,763291.3151665254,873.6654480786827,-31.3548284353437,7.479667,2025-11-20T21:00:06
314,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.234717,2025-11-20T21:00:15
315,24,64,256,4,8,599,0.01,882.1060029590507,55.34092669551512,801702.2699677729,895.3782831673844,-32.983013936656484,7.608659,2025-11-20T21:00:23
316,24,64,256,4,8,612,0.01,978.5452119434254,61.2922732399859,981141.9963080146,990.5261209619939,-40.589207594129086,7.279075,2025-11-20T21:00:32
317,24,64,256,4,8,610,0.01,862.0891572559257,54.10566983622607,766788.9795488426,875.6648785630509,-31.50308943185405,7.644452,2025-11-20T21:00:40
318,24,64,256,4,8,587,0.01,928.1521455371757,58.18247372348275,885057.6697558732,940.7750367414482,-36.51633025470614,7.176076,2025-11-20T21:00:49
319,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.862514,2025-11-20T21:00:57
320,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.609341,2025-11-20T21:01:06
321,24,64,256,4,8,606,0.01,980.9609834278004,61.4413525782728,985875.7154982485,992.9127431442546,-40.78986318815703,7.860436,2025-11-20T21:01:15
322,24,64,256,4,8,596,0.01,891.1516572559257,55.899141734121194,817742.5407205933,904.2911813794234,-33.66293809922965,7.28808,2025-11-20T21:01:24
323,24,64,256,4,8,606,0.01,980.9609834278004,61.4413525782728,985875.7154982485,992.9127431442546,-40.78986318815703,7.688031,2025-11-20T21:01:32
324,24,64,256,4,8,608,0.01,821.3780366504569,51.59335160967039,698253.1469535708,835.6154300595285,-28.597953396329164,7.459577,2025-11-20T21:01:41
325,24,64,256,4,8,634,0.01,889.2626598600923,55.782569939046525,814379.3353065097,902.4296844112065,-33.520376626298756,7.99462,2025-11-20T21:01:50
326,24,64,256,4,8,610,0.01,862.0891572559257,54.10566983622607,766788.9795488426,875.6648785630509,-31.50308943185405,7.441917,2025-11-20T21:01:59
327,24,64,256,4,8,616,0.01,859.5154267871757,53.946842713010234,762358.0333757513,873.131166191971,-31.315267953490533,8.101141,2025-11-20T21:02:07
328,12,64,256,4,1,800,0.01,597.0473685189464,38.53349146985629,453681.6375349147,673.5589339730524,-18.230916499430517,2.026582,2025-11-20T21:02:17
329,24,64,256,4,8,615,0.01,776.4392549121757,48.82014061778379,626449.1810591851,791.4854269404997,-25.554285859009852,7.640965,2025-11-20T21:02:20
330,12,64,256,4,10,300,0.01,663.6942191048839,41.86254699100421,464081.2608237286,681.2350995241867,-18.671741674060428,4.668614,2025-11-20T21:02:30
331,24,64,256,4,8,577,0.01,907.8597871387382,56.93021462904952,847800.6487326352,920.7609074741581,-34.93705835776878,7.573789,2025-11-20T21:02:36
332,24,64,256,4,8,604,0.01,881.9031220996757,55.32840666661395,801344.3812597659,895.1784075030887,-32.967843545592906,7.498078,2025-11-20T21:02:44
333,24,64,256,4,8,611,0.01,913.552149606186,57.2814954855122,858168.7995041618,926.3740062761702,-35.37654945735155,7.296026,2025-11-20T21:02:53
334,24,64,256,4,8,598,0.01,919.5205740853527,57.6498119182122,869109.3455876857,932.260342172553,-35.8403035765035,7.527179,2025-11-20T21:03:01
335,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.64862,2025-11-20T21:03:10
336,24,64,256,4,8,607,0.01,928.4451753223319,58.20055693023465,885601.7133303917,941.0641387973466,-36.539391484626016,7.617881,2025-11-20T21:03:19
337,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,7.646582,2025-11-20T21:03:27
338,24,64,256,4,8,581,0.01,878.4272920215507,55.11391019979327,795225.7718589251,891.7543225905468,-32.70848443394902,7.400026,2025-11-20T21:03:37
339,24,64,256,4,8,610,0.01,862.0891572559257,54.10566983622607,766788.9795488426,875.6648785630509,-31.50308943185405,7.682201,2025-11-20T21:03:45
340,24,64,256,4,8,596,0.01,891.1516572559257,55.899141734121194,817742.5407205933,904.2911813794234,-33.66293809922965,7.513153,2025-11-20T21:03:54
341,24,64,256,4,8,614,0.01,835.1603852832694,52.44387246733622,721084.1513858772,849.1667394486651,-29.565727058541846,7.893553,2025-11-20T21:04:03
342,24,64,256,4,8,603,0.01,857.8364513639985,53.843231823952685,759474.6487923671,871.478427037851,-31.193045400115672,7.453082,2025-11-20T21:04:12
343,24,64,256,4,3,529,0.01,905.6524710580089,56.793998802238,843797.6299411142,918.5845796338594,-34.767376109786085,2.818086,2025-11-20T21:04:21
344,24,64,256,4,8,605,0.01,950.383692574936,59.55440186129665,926820.4382493527,962.715138682961,-38.28659435013439,7.370141,2025-11-20T21:04:24
345,24,64,256,4,8,601,0.01,906.7932384733735,56.86439727436417,845865.2466856769,919.7093272799167,-34.855019429854224,8.140472,2025-11-20T21:04:33
346,24,64,256,4,8,594,0.01,878.9502819304048,55.14618309069576,796144.7969771869,892.269464330808,-32.74744059582103,7.203799,2025-11-20T21:04:42
347,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.930918,2025-11-20T21:04:51
348,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.367446,2025-11-20T21:05:00
349,24,64,256,4,8,609,0.01,835.5798799121757,52.469759506780086,721785.0002046566,849.5793077780653,-29.59543503875878,7.669879,2025-11-20T21:05:08
350,24,64,256,4,8,591,0.01,884.4196829720714,55.48370564239501,805789.4309135168,897.6577470915721,-33.156262850353784,7.463169,2025-11-20T21:05:17
351,24,64,256,4,8,598,0.01,919.5205740853527,57.6498119182122,869109.3455876857,932.260342172553,-35.8403035765035,7.4312,2025-11-20T21:05:26
352,12,16,256,4,10,300,0.01,516.1511486296235,32.757537303570814,290003.2643960363,538.5195116205506,-11.29282408797787,9.143356,2025-11-20T21:05:34
